t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,48.51138747105481,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.05922165819487,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4886125289419,1.0,0.0,-0.0,-19.48861252894187,339.48861252894187,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,19.4886125289419,68.0,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,0.0
2,0.1543,0.251,0.105,58.17839255077183,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.821607449224885,1.0,0.0,-0.0,-9.821607449224885,349.31021997816674,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,9.821607449224885,68.0,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,0.0
3,0.1543,0.251,0.105,114.32872597260044,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.32872597260372,1.0,46.32872597260372,302.98149400556304,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,114.32872597260044,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,46.32872597260372
4,0.1543,0.251,0.105,78.72364498307705,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.723644983080334,1.0,10.723644983080334,292.2578490224827,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,78.72364498307705,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,10.723644983080334
5,0.1543,0.251,0.105,84.38877841842422,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.388778418427506,1.0,16.388778418427506,275.8690706040552,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,84.38877841842422,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,16.388778418427506
6,0.1543,0.251,0.105,82.15035628536044,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.150356285363728,1.0,14.150356285363728,261.71871431869147,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,82.15035628536044,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,14.150356285363728
7,0.1543,0.251,0.105,80.13203214846453,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.132032148467815,1.0,12.132032148467815,249.58668217022364,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,80.13203214846453,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,12.132032148467815
8,0.1543,0.251,0.105,74.76639884351817,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.766398843521458,1.0,6.766398843521458,242.82028332670217,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,74.76639884351817,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,6.766398843521458
9,0.1543,0.251,0.105,72.62558474337624,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62558474337952,1.0,4.62558474337952,238.19469858332263,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,72.62558474337624,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,4.62558474337952
10,0.1543,0.251,0.105,65.16105647076276,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046802,115.05922165819482,68.0,0.5910000000035973,0.3380000000033636,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.838943529233916,1.0,0.0,0.0,-2.838943529233916,241.0336421125566,0.0,-38.89001692046802,0.0,38.89001692046802,0.0,2.838943529233916,68.0,0.0,38.89001692046802,0.0,68.0,0.0,0.0,0.0,0.0
