t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,141.65794546849713,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,37.21858864027685,117.0395869191016,68.0,0.5809999999942703,0.3179999999993034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.657945468496607,1.0,5.657945468496621,314.3420545315034,117.0395869191004,-74.43717728055314,0.0,74.43717728055314,0.0,0.0,141.65794546849713,37.218588640276295,37.21858864027685,68.0,68.0,0.0,0.0,117.0395869191004,5.657945468496607
2,0.1543,0.251,0.105,146.05809396615078,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.058093966150635,1.0,10.058093966150635,304.28396056535274,117.0395869191004,-74.43717728055259,0.0,74.43717728055259,0.0,0.0,146.05809396615078,37.218588640276295,37.218588640276295,68.0,68.0,0.0,0.0,117.0395869191004,10.058093966150635
3,0.1543,0.251,0.105,234.2658713048652,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,85.2,78.30882352940661,1.0880000000025205,1.0,0.0,0.0,0.0,13.065871304867514,1.0,13.065871304867514,291.2180892604852,195.34841044850702,-74.43717728055259,0.0,74.43717728055259,0.0,0.0,234.2658713048652,37.218588640276295,37.218588640276295,68.0,68.0,85.2,78.30882352940661,117.0395869191004,13.065871304867514
4,0.1543,0.251,0.105,377.81893254322233,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.317999999996065,1.0,0.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.317999999996065,1.0,0.0,1.0,141.40084557356045,131.57061959650503,1.0772408291156899,1.0,0.0,0.0,0.0,100.41808696966189,1.0,100.41808696966189,190.80000229082333,248.61020651560543,-74.43717728055259,0.0,74.43717728055259,0.0,0.0,377.81893254322233,37.218588640276295,37.218588640276295,68.0,68.0,141.40084557356045,131.57061959650503,117.0395869191004,100.41808696966189
5,0.1543,0.251,0.105,277.24856876614945,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,141.24856876614945,131.42630617596302,1.0772699812071986,1.0,0.0,0.0,1.0,0.0,0.0,0.0,190.80000229082333,248.46589309506342,-74.43717728055259,0.0,74.43717728055259,0.0,0.0,277.24856876614945,37.218588640276295,37.218588640276295,68.0,68.0,141.24856876614945,131.42630617596302,117.0395869191004,0.0
6,0.1543,0.251,0.105,282.5553396973427,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,146.55533969734267,136.45555703913828,1.0762540453307314,1.0,0.0,0.0,1.0,0.0,0.0,0.0,190.80000229082333,253.49514395823869,-74.43717728055259,0.0,74.43717728055259,0.0,0.0,282.5553396973427,37.218588640276295,37.218588640276295,68.0,68.0,146.55533969734267,136.45555703913828,117.0395869191004,0.0
7,0.1543,0.251,0.105,254.46961668038313,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,118.46961668038313,109.83859004407246,1.0816308166290234,1.0,0.0,0.0,1.0,0.0,0.0,0.0,190.80000229082333,226.87817696317285,-74.43717728055259,0.0,74.43717728055259,0.0,0.0,254.46961668038313,37.218588640276295,37.218588640276295,68.0,68.0,118.46961668038313,109.83859004407246,117.0395869191004,0.0
8,0.1543,0.251,0.105,256.77642666862545,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,120.77642666862545,112.02476432500008,1.0811891975997427,1.0,0.0,0.0,1.0,0.0,0.0,0.0,190.80000229082333,229.06435124410046,-74.43717728055259,0.0,74.43717728055259,0.0,0.0,256.77642666862545,37.218588640276295,37.218588640276295,68.0,68.0,120.77642666862545,112.02476432500008,117.0395869191004,0.0
9,0.1543,0.251,0.105,244.07998389809563,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,108.07998389809563,99.99228796774666,1.0836198229049117,1.0,0.0,0.0,0.0,0.0,1.0,0.0,190.80000229082333,217.03187488684705,-74.43717728055259,0.0,74.43717728055259,0.0,0.0,244.07998389809563,37.218588640276295,37.218588640276295,68.0,68.0,108.07998389809563,99.99228796774666,117.0395869191004,0.0
10,0.1543,0.251,0.105,204.97773707045263,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,16.22226292954737,1.0,0.0,0.0,-16.22226292954737,207.02226522037068,195.3484104485092,-74.43717728055259,0.0,74.43717728055259,0.0,16.22226292954737,221.2,37.218588640276295,37.218588640276295,68.0,68.0,85.2,78.30882352940881,117.0395869191004,0.0
