t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,99.06043762403417,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,36.93956237596295,1.0,0.0,-0.0,-36.939562375962964,356.93956237596296,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,36.93956237596295,136.0,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,0.0
2,0.1543,0.251,0.105,117.4738755440198,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,18.52612445597731,1.0,0.0,-0.0,-18.52612445597731,375.4656868319403,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,18.52612445597731,136.0,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,0.0
3,0.1543,0.251,0.105,228.72247882556243,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.7224788255653,1.0,92.7224788255653,282.74320800637497,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,228.72247882556243,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,92.7224788255653
4,0.1543,0.251,0.105,155.5176060132423,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.517606013245185,1.0,19.517606013245185,263.22560199312977,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,155.5176060132423,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,19.517606013245185
5,0.1543,0.251,0.105,164.88238256743887,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.882382567441752,1.0,28.882382567441752,234.343219425688,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,164.88238256743887,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,28.882382567441752
6,0.1543,0.251,0.105,159.37807874227315,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37807874227603,1.0,23.37807874227603,210.96514068341196,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,159.37807874227315,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,23.37807874227603
7,0.1543,0.251,0.105,153.94431659204227,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.944316592045155,1.0,17.944316592045155,193.02082409136682,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,153.94431659204227,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,17.944316592045155
8,0.1543,0.251,0.105,142.05995775185283,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05995775185572,1.0,6.05995775185572,186.96086633951109,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,142.05995775185283,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,6.05995775185572
9,0.1543,0.251,0.105,136.38271999666762,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3827199966705024,1.0,0.3827199966705024,186.57814634284057,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,136.38271999666762,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,0.3827199966705024
10,0.1543,0.251,0.105,121.0224347828981,320.0,1.0,37.14700970342648,116.88655902171206,67.93400685709769,0.5812441746230107,0.31775582537056296,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,14.9115720741963,1.0,0.0,0.0,-14.9115720741963,201.48971841703687,116.88655902171206,-76.03702662389452,0.0,76.03702662389452,0.0,14.9115720741963,135.9340068570944,37.14700970342648,38.89001692046804,67.93400685709769,68.0,0.0,0.0,116.88655902171206,0.0
