t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,122.48078434182658,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.519215658170538,1.0,0.0,0.0,-13.519215658170538,333.51921565817054,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,13.519215658170538,136.0,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,0.0
2,0.1543,0.251,0.105,155.1391470560527,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.139147056051552,1.0,19.139147056051552,314.38006860211897,117.03958691910518,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,155.1391470560527,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,19.139147056051552
3,0.1543,0.251,0.105,342.36625020329006,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,1.0,174.0,162.46498599439758,1.0710000000025195,1.0,0.0,0.0,0.0,32.366250203290065,1.0,32.366250203290065,282.0138183988289,279.5045729134989,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,342.36625020329006,37.21858864027672,38.89001692046804,68.0,68.0,174.0,162.46498599439758,117.03958691910134,32.366250203290065
4,0.1543,0.251,0.105,209.6408590119198,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,11.559140988077345,1.0,0.0,-0.0,-11.559140988077345,293.57295938690623,195.34841044851015,-76.10860556074476,0.0,76.10860556074476,0.0,11.559140988077345,221.2,37.21858864027672,38.89001692046804,68.0,68.0,85.2,78.30882352940881,117.03958691910134,0.0
5,0.1543,0.251,0.105,250.3647456514684,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,1.0,114.36474565147131,105.94838516561619,1.0824166590557294,1.0,0.0,0.0,0.0,0.0,1.0,0.0,293.57295938690623,222.9879720847175,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,250.3647456514684,37.21858864027672,38.89001692046804,68.0,68.0,114.36474565147131,105.94838516561619,117.03958691910134,0.0
6,0.1543,0.251,0.105,221.4063136504719,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,1.0,85.40631365047477,78.50434791103156,1.0879605030198842,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,293.57295938690623,195.5439348301329,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,221.4063136504719,37.21858864027672,38.89001692046804,68.0,68.0,85.40631365047477,78.50434791103156,117.03958691910134,0.0
7,0.1543,0.251,0.105,208.45697582357013,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,12.743024176426971,1.0,0.0,-0.0,-12.743024176426971,306.3159835633332,195.34841044851015,-76.10860556074476,0.0,76.10860556074476,0.0,12.743024176426971,221.2,37.21858864027672,38.89001692046804,68.0,68.0,85.2,78.30882352940881,117.03958691910134,0.0
8,0.1543,0.251,0.105,198.56786038742118,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,1.0,85.2,78.3088235294088,1.08800000000252,1.0,0.0,22.632139612575926,1.0,0.0,0.0,-22.632139612575926,328.94812317590913,195.34841044851015,-76.10860556074476,0.0,76.10860556074476,0.0,22.632139612575926,221.2,37.21858864027672,38.89001692046804,68.0,68.0,85.2,78.3088235294088,117.03958691910134,0.0
9,0.1543,0.251,0.105,177.90012012967276,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.900120129669354,1.0,41.900120129669354,287.0480030462398,117.03958691910712,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,177.90012012967276,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,41.900120129669354
10,0.1543,0.251,0.105,166.54100498300292,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.541004983000995,1.0,30.541004983000995,256.50699806323877,117.03958691910577,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,166.54100498300292,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,30.541004983000995
