t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,47.316085158528665,320.0,1.0,37.21858864027564,117.03958691909793,68.0,0.5809999999942538,0.31799999999929374,1.0,0.0,1.0,27.79964957009298,96.902930732612,59.31608515853024,0.6131304849077345,0.2858695150858654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0,-80.0,400.0,117.03958691909793,-65.01823821036862,0.0,65.01823821036862,0.0,80.0,127.31608515852867,37.21858864027564,27.79964957009298,68.0,59.31608515853024,0.0,0.0,117.03958691909793,0.0
2,0.1543,0.251,0.105,37.44621405731088,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4462140573109,1.0,37.4462140573109,362.5537859426891,0.0,0.0,0.0,0.0,0.0,0.0,37.44621405731088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4462140573109
3,0.1543,0.251,0.105,163.24303636076635,320.0,1.0,37.21858864027513,117.03958691909793,68.0,0.5809999999942761,0.31799999999929757,1.0,0.0,1.0,37.21858864027513,117.03958691909793,68.0,0.5809999999942761,0.31799999999929757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.243036360768485,1.0,27.243036360768485,335.3107495819206,117.03958691909793,-74.43717728055026,0.0,74.43717728055026,0.0,0.0,163.24303636076635,37.21858864027513,37.21858864027513,68.0,68.0,0.0,0.0,117.03958691909793,27.243036360768485
4,0.1543,0.251,0.105,19.875702035536335,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.875702035536335,1.0,19.875702035536335,315.4350475463843,0.0,0.0,0.0,0.0,0.0,0.0,19.875702035536335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.875702035536335
5,0.1543,0.251,0.105,70.68836375127425,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6883637512738545,1.0,2.6883637512738545,312.7466837951104,0.0,-37.21858864027672,0.0,37.21858864027672,0.0,0.0,70.68836375127425,0.0,37.21858864027672,0.0,68.0,0.0,0.0,0.0,2.6883637512738545
6,0.1543,0.251,0.105,87.14486384867749,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14486384867709,1.0,19.14486384867709,293.60181994643335,0.0,-37.21858864027672,0.0,37.21858864027672,0.0,0.0,87.14486384867749,0.0,37.21858864027672,0.0,68.0,0.0,0.0,0.0,19.14486384867709
7,0.1543,0.251,0.105,25.93390124778211,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93390124778216,1.0,25.93390124778216,267.6679186986512,0.0,0.0,0.0,0.0,0.0,0.0,25.93390124778211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93390124778216
8,0.1543,0.251,0.105,22.322366635072974,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.322366635073024,1.0,22.322366635073024,245.34555206357817,0.0,0.0,0.0,0.0,0.0,0.0,22.322366635072974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.322366635073024
9,0.1543,0.251,0.105,51.73628070822568,320.0,1.0,37.21858864027672,117.03958691910131,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26371929177472,1.0,0.0,0.0,-16.26371929177472,261.6092713553529,117.03958691910131,-37.21858864027672,0.0,37.21858864027672,0.0,16.26371929177472,68.0,37.21858864027672,0.0,68.0,0.0,0.0,0.0,117.03958691910131,0.0
10,0.1543,0.251,0.105,69.50866865096788,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5086686509674792,1.0,1.5086686509674792,260.10060270438544,0.0,-37.21858864027672,0.0,37.21858864027672,0.0,0.0,69.50866865096788,0.0,37.21858864027672,0.0,68.0,0.0,0.0,0.0,1.5086686509674792
