t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,25.871439595195696,320.0,1.0,37.21858859423778,117.0395868206747,67.99999995755141,0.5810000001519415,0.3179999998395795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.128560362355714,1.0,0.0,0.0,-42.128560362355714,362.12856036235576,117.0395868206747,-37.21858859423778,0.0,37.21858859423778,0.0,42.128560362355714,67.99999995755141,37.21858859423778,0.0,67.99999995755141,0.0,0.0,0.0,117.0395868206747,0.0
2,0.1543,0.251,0.105,59.550061995533085,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.55706571230092,109.21165345757207,64.62421074605903,0.5934904202344686,0.3055095797570704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07414875052595,1.0,0.0,0.0,-5.07414875052595,367.2027091128808,0.0,-33.55706571230092,0.0,33.55706571230092,0.0,5.07414875052595,64.62421074605903,0.0,33.55706571230092,0.0,64.62421074605903,0.0,0.0,0.0,0.0
3,0.1543,0.251,0.105,94.5649603827552,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858697328145,117.03958335524958,67.99999846309066,0.5810000056814635,0.31799999431009357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.56496191966454,1.0,26.56496191966454,340.63774719327165,0.0,-37.21858697328145,0.0,37.21858697328145,0.0,0.0,94.5649603827552,0.0,37.21858697328145,0.0,67.99999846309066,0.0,0.0,0.0,26.56496191966454
4,0.1543,0.251,0.105,19.875702035536335,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.875702035536335,1.0,19.875702035536335,320.7620451577353,0.0,0.0,0.0,-0.0,0.0,0.0,19.875702035536335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.875702035536335
5,0.1543,0.251,0.105,70.68836375127425,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858705852085,117.03958353748145,67.99999854167824,0.5810000053906902,0.3179999946008655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6883652095960144,1.0,2.6883652095960144,318.0736799481077,0.0,-37.21858705852085,0.0,37.21858705852085,0.0,0.0,70.68836375127425,0.0,37.21858705852085,0.0,67.99999854167824,0.0,0.0,0.0,2.6883652095960144
6,0.1543,0.251,0.105,87.14486384867749,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858701307439,117.0395834403226,67.99999849977824,0.5810000055457123,0.31799999444582755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.144865348899245,1.0,19.144865348899245,298.9288145992286,0.0,-37.21858701307439,0.0,37.21858701307439,0.0,0.0,87.14486384867749,0.0,37.21858701307439,0.0,67.99999849977824,0.0,0.0,0.0,19.144865348899245
7,0.1543,0.251,0.105,75.11244427008523,320.0,1.0,37.218587043102126,117.0395835045185,67.99999852746286,0.5810000054432702,0.3179999945482695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11244574262237,1.0,7.11244574262237,291.8163688566052,117.0395835045185,-37.218587043102126,0.0,37.218587043102126,0.0,0.0,75.11244427008523,37.218587043102126,0.0,67.99999852746286,0.0,0.0,0.0,117.0395835045185,7.11244574262237
8,0.1543,0.251,0.105,48.80090849311462,320.0,1.0,34.20230952630566,110.59111379193237,65.2191017726447,0.5912893234361084,0.30771067655543033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.418193279530087,1.0,0.0,0.0,-16.418193279530087,308.23456213616373,110.59111379193237,-34.20230952630566,0.0,34.20230952630566,0.0,16.418193279530087,65.2191017726447,34.20230952630566,0.0,65.2191017726447,0.0,0.0,0.0,110.59111379193237,0.0
9,0.1543,0.251,0.105,51.73628070822568,320.0,1.0,34.09858579272069,110.3693638532169,65.12347231132424,0.5916431524429839,0.30735684754854636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.387191603098557,1.0,0.0,0.0,-13.387191603098557,321.6217537392588,110.3693638532169,-34.09858579272069,0.0,34.09858579272069,0.0,13.387191603098557,65.12347231132424,34.09858579272069,0.0,65.12347231132424,0.0,0.0,0.0,110.3693638532169,0.0
10,0.1543,0.251,0.105,69.50866865096788,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858706076779,117.03958354228548,67.99999854374974,0.5810000053830251,0.3179999946085315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.508670107218137,1.0,1.508670107218137,320.11308363204125,0.0,-37.21858706076779,0.0,37.21858706076779,0.0,0.0,69.50866865096788,0.0,37.21858706076779,0.0,67.99999854374974,0.0,0.0,0.0,1.508670107218137
