t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,38.60309761638592,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.60309761638595,1.0,38.60309761638598,281.396902383614,0.0,0.0,0.0,0.0,0.0,0.0,38.60309761638592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.60309761638595
2,0.1543,0.251,0.105,46.163915997180695,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.79936305732275,92.35668789808506,58.0,0.6280000000035855,0.30100000000337596,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,11.836084002819305,1.0,0.0,-0.0,-11.836084002819305,293.2329863864333,0.0,-27.79936305732275,0.0,27.79936305732275,0.0,11.836084002819305,58.0,0.0,27.79936305732275,0.0,58.0,0.0,0.0,0.0,0.0
3,0.1543,0.251,0.105,90.27590691534829,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.05922165819487,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27590691535157,1.0,22.27590691535157,270.9570794710817,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,90.27590691534829,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,22.27590691535157
4,0.1543,0.251,0.105,61.86315024214471,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21936122098299,111.63939466809143,66.49363642567567,0.5965735452285854,0.33242645477837596,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.630486183530955,1.0,0.0,0.0,-4.630486183530955,275.58756565461266,0.0,-37.21936122098299,0.0,37.21936122098299,0.0,4.630486183530955,66.49363642567567,0.0,37.21936122098299,0.0,66.49363642567567,0.0,0.0,0.0,0.0
5,0.1543,0.251,0.105,66.02640025718766,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.70116575927854,110.57865017918675,66.02640025718766,0.598302319051991,0.3306976809549703,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,275.58756565461266,0.0,-36.70116575927854,0.0,36.70116575927854,0.0,0.0,66.02640025718766,0.0,36.70116575927854,0.0,66.02640025718766,0.0,0.0,0.0,0.0
6,0.1543,0.251,0.105,64.04517879355971,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.50386161134466,106.08077546275851,64.04517879355971,0.6056328384674144,0.3233671615395469,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,275.58756565461266,0.0,-34.50386161134466,0.0,34.50386161134466,0.0,0.0,64.04517879355971,0.0,34.50386161134466,0.0,64.04517879355971,0.0,0.0,0.0,0.0
7,0.1543,0.251,0.105,62.188697375537984,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.44490233027996,101.86609225599165,62.188697375537984,0.6125018197140948,0.3164981802928665,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,275.58756565461266,0.0,-32.44490233027996,0.0,32.44490233027996,0.0,0.0,62.188697375537984,0.0,32.44490233027996,0.0,62.188697375537984,0.0,0.0,0.0,0.0
8,0.1543,0.251,0.105,57.7660936975,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.05922165819484,68.0,0.5910000000035975,0.3380000000033638,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,10.233906302496717,1.0,0.0,-0.0,-10.233906302496717,285.8214719571094,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,10.233906302496717,68.0,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,0.0
9,0.1543,0.251,0.105,55.99101083967842,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.05922165819484,68.0,0.5910000000035975,0.3380000000033638,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,12.008989160318297,1.0,0.0,-0.0,-12.008989160318297,297.8304611174277,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,12.008989160318297,68.0,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,0.0
10,0.1543,0.251,0.105,50.22995456080667,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.05922165819484,68.0,0.5910000000035975,0.3380000000033638,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,17.770045439190046,1.0,0.0,-0.0,-17.770045439190046,315.6005065566178,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,17.770045439190046,68.0,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,0.0
