t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
1,1.0,28.07182698193209,97.48481611514646,59.56702270558961,0.6122020159835906,0.2867979840099831,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.506585081555443,1.0,0.0,-0.0,-28.506585081555443,348.50658508155544,-66.96184390240377,0.0,66.96184390240377,97.48481611514646,0.0,28.506585081555443,127.56702270558961
2,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.526124455988082,1.0,0.0,-0.0,-18.526124455988082,367.0327095375435,-76.10860556075666,0.0,76.10860556075666,117.03958691910523,0.0,18.526124455988082,136.0
3,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,0.0,0.0,7.522478825556604,1.0,7.522478825556604,359.5102307119869,-76.10860556075441,0.0,76.10860556075441,195.3484104485092,0.0,0.0,228.72247882556243
4,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.517606013240226,1.0,19.517606013240226,339.9926246987467,-76.10860556075022,0.0,76.10860556075022,117.03958691910523,0.0,0.0,155.5176060132423
5,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.882382567433055,1.0,28.88238256743307,311.1102421313136,-76.10860556075441,0.0,76.10860556075441,117.0395869191004,0.0,0.0,164.88238256743887
6,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37807874226526,1.0,23.378078742265245,287.73216338904837,-76.10860556075666,0.0,76.10860556075666,117.03958691910523,0.0,0.0,159.37807874227315
7,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.944316592040195,1.0,17.944316592040252,269.7878467970081,-76.10860556075022,0.0,76.10860556075022,117.03958691910523,0.0,0.0,153.94431659204227
8,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.3179999999993092,1.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.059957751844948,1.0,6.059957751844948,263.7278890451632,-76.10860556075666,0.0,76.10860556075666,117.03958691910523,0.0,0.0,142.05995775185283
9,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38271999665973055,1.0,0.38271999665973055,263.34516904850346,-76.10860556075666,0.0,76.10860556075666,117.03958691910523,0.0,0.0,136.38271999666762
10,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.977565217103972,1.0,0.0,-0.0,-14.977565217103972,278.32273426560744,-76.10860556075022,0.0,76.10860556075022,117.03958691910523,0.0,14.977565217103972,136.0
