t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001691150388,115.05922163985416,67.99999999191735,0.5910000000336956,0.33799999997043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.196781388892532,1.0,0.0,0.0,-29.196781388892532,349.19678138889253,-38.89001691150388,0.0,38.89001691150388,-0.0,0.0,29.196781388892532,67.99999999193946
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.24552186983961,113.73994230590726,67.41888453234492,0.5931501272341128,0.33584987277001244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.537978397868326,1.0,0.0,0.0,-20.537978397868326,369.7347597867505,-38.24552186983961,0.0,38.24552186983961,-0.0,0.0,20.537978397868326,67.41888453234573
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.890016812338715,115.05922143686355,67.99999990250411,0.5910000003645242,0.33799999963960164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.883999365814088,1.0,24.883999365814088,344.8507604210089,-38.890016812338715,0.0,38.890016812338715,-0.0,0.0,0.0,92.88399926831568
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.423721355409455,114.1047160953615,67.579559897178,0.5925556283842311,0.3364443716198948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.498113531142053,1.0,0.0,0.0,-5.498113531142053,350.34887395209887,-38.423721355409455,0.0,38.423721355409455,-0.0,0.0,5.498113531142053,67.57955989717885
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001680840172,115.05922142880449,67.9999998989543,0.5910000003776587,0.3379999996264672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5817426295530715,1.0,0.5817426295530715,349.76713132239917,-38.89001680840172,0.0,38.89001680840172,-0.0,0.0,0.0,68.58174252850482
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.51702766267729,114.29571381442459,67.66369047091979,0.5922443452613858,0.3367556547427398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6082971660885046,1.0,0.0,0.0,-1.6082971660885046,351.37542848864325,-38.51702766267729,0.0,38.51702766267729,-0.0,0.0,1.6082971660885046,67.66369047092064
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.44613025393435,114.15058704053432,67.59976510671873,0.5924808691089298,0.3365191308951957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5219691941456484,1.0,0.0,0.0,-3.5219691941456484,354.8973976827868,-38.44613025393435,0.0,38.44613025393435,-0.0,0.0,3.5219691941456484,67.59976510671959
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.36931752114404,113.9933516168256,67.5305061308837,0.59273712731952,0.33626287268460614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69436072661675,1.0,0.0,0.0,-10.69436072661675,365.59175840940173,-38.36931752114404,0.0,38.36931752114404,-0.0,0.0,10.69436072661675,67.53050613088459
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.69081838138985,112.60446600047243,66.9187305330457,0.5950006970315208,0.33399930297260544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.446118712461633,1.0,0.0,0.0,-12.446118712461633,378.03787712186164,-37.69081838138985,0.0,37.69081838138985,-0.0,0.0,12.446118712461633,66.91873053304658
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.106515569512595,111.40839997258476,66.39188800501523,0.5969500143852332,0.3320499856188927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.475856365978675,1.0,0.0,0.0,-18.475856365978675,396.5137334878385,-37.106515569512595,0.0,37.106515569512595,-0.0,0.0,18.475856365978675,66.3918880050161
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.08540235503501,1.0,45.08540235503501,351.4283311328035,0.0,0.0,0.0,-0.0,0.0,0.0,45.08540235503501
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.59150934944637,1.0,43.59150934944637,307.83682178335715,0.0,0.0,0.0,-0.0,0.0,0.0,43.59150934944637
