t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.0592216582155,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.39690238361552,1.0,0.0,0.0,-29.396902383615327,349.3969023836153,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,29.39690238361552,68.0
2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.799363057322708,92.35668789808497,58.0,0.6280000000035943,0.30100000000337596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.836084002819218,1.0,0.0,-0.0,-11.836084002819218,361.2329863864339,-27.799363057322708,0.0,27.799363057322708,0.0,0.0,11.836084002819218,58.0
3,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046736,115.05922165819351,68.0,0.5910000000035998,0.33800000000336167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.275906915352152,1.0,22.275906915352152,338.9570794710817,-38.89001692046736,0.0,38.89001692046736,0.0,0.0,0.0,90.27590691534829
4,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.083849273015105,101.12701777735458,61.8631502421447,0.61370634410765,0.3152936558960753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,338.9570794710817,-32.083849273015105,0.0,32.083849273015105,0.0,0.0,0.0,61.8631502421447
5,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.701165759274204,110.5786501791867,66.02640025718765,0.598302319051991,0.33069768095173424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,338.9570794710817,-36.701165759274204,0.0,36.701165759274204,0.0,0.0,0.0,66.02640025718765
6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.50386161134466,106.08077546275851,64.04517879355971,0.6056328384674144,0.3233671615395469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,338.9570794710817,-34.50386161134466,0.0,34.50386161134466,0.0,0.0,0.0,64.04517879355971
7,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.444902330279945,101.86609225599159,62.18869737553797,0.6125018197140949,0.31649818029286647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,338.9570794710817,-32.444902330279945,0.0,32.444902330279945,0.0,0.0,0.0,62.18869737553797
8,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.275736696966973,97.42581699095942,60.23284728763605,0.619738465039332,0.3092615349676293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4667535901360456,1.0,0.0,-0.0,-2.4667535901360225,341.42383306121775,-30.275736696966973,0.0,30.275736696966973,0.0,0.0,2.4667535901360456,60.23284728763604
9,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046736,115.0592216582155,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00898916032166,1.0,0.0,-0.0,-12.00898916032166,353.4328222215394,-38.89001692046736,0.0,38.89001692046736,0.0,0.0,12.00898916032166,68.0
10,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.310352272396713,99.54367183700975,61.16571886418706,0.6162868402060933,0.3127131598008681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.935764303380392,1.0,0.0,-0.0,-10.935764303380381,364.3685865249198,-31.310352272396713,0.0,31.310352272396713,0.0,0.0,10.935764303380392,61.165718864187056
11,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.178971033528214,107.46272233784958,64.65389801833577,0.603380577335743,0.32561942267121835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.703596940656077,1.0,0.0,-0.0,-17.703596940656098,382.0721834655759,-35.178971033528214,0.0,35.178971033528214,0.0,0.0,17.703596940656077,64.65389801833578
12,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.746836755854275,1.0,42.746836755854275,339.32534670972166,0.0,0.0,0.0,0.0,0.0,0.0,42.74683675585427
13,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.15265311342145,1.0,45.15265311342145,294.1726935963002,0.0,0.0,0.0,0.0,0.0,0.0,45.15265311342145
14,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.0592216582155,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.60905737605016,1.0,0.0,-0.0,-17.609057376050202,311.7817509723504,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,17.60905737605016,68.0
15,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.0592216582155,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.964273431959066,1.0,0.0,0.0,-14.964273431959066,326.74602440430937,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,14.964273431959066,68.0
16,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.20781411921584,101.38077342968748,61.97492439696555,0.6132927797348129,0.3157072202721485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16615376213622,1.0,0.0,-0.0,-6.16615376213622,332.91217816644564,-32.20781411921584,0.0,32.20781411921584,0.0,0.0,6.16615376213622,61.97492439696555
17,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.0592216582155,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.776296858725624,1.0,0.0,-0.0,-9.776296858725624,342.6884750251712,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,9.776296858725624,68.0
18,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.05922165820954,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70855298848116,1.0,0.0,-0.0,-4.70855298848116,347.39702801365235,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,4.70855298848116,68.0
19,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.0592216582155,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.470890581408534,1.0,0.0,-0.0,-9.47089058140864,356.867918595061,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,9.470890581408534,68.0
20,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046736,115.0592216582155,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46292203441773,1.0,0.0,-0.0,-16.46292203441766,373.33084062947864,-38.89001692046736,0.0,38.89001692046736,0.0,0.0,16.46292203441773,68.0
21,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.49924010872525,1.0,35.49924010872519,337.83160052075345,0.0,0.0,0.0,0.0,0.0,0.0,35.499240108725246
22,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.799363057318374,92.35668789808497,58.0,0.6280000000035856,0.3010000000001397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.64077994894879,1.0,0.0,-0.0,-19.64077994894876,357.4723804697022,-27.799363057318374,0.0,27.799363057318374,0.0,0.0,19.64077994894879,58.0
