t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
1,1.0,26.37216828476388,93.85113268602254,58.0,0.6179999999943631,0.28099999999921055,1.0,0.0,1.0,30.85342955643634,98.60835246694785,60.75372988535994,0.6178111994277536,0.3111888005792077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82369641545648,1.0,0.0,0.0,-75.82369641545648,395.8236964154565,-57.22559784120022,0.0,57.22559784120022,93.85113268602254,0.0,75.82369641545648,118.75372988533536
2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94433894410761,1.0,49.94433894410761,345.87935747134884,0.0,0.0,0.0,0.0,0.0,0.0,49.94433894410759
3,1.0,26.372168284790547,93.85113268607955,58.0,0.6179999999942721,0.2809999999993016,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.96745148741973,1.0,0.0,0.0,-31.967451487419737,377.8468089587686,-65.26218520526223,0.0,65.26218520526223,93.85113268607955,0.0,31.96745148741973,126.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.58344475804404,100.10269130074428,61.41195546034911,0.6153757648002937,0.3136242352066677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,377.8468089587285,-31.583444758022125,0.0,31.583444758022125,0.0,0.0,0.0,61.41195546034911
5,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.74777999451513,100.43908501566835,61.5601299850425,0.6148275190589282,0.31417248094803324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,377.84680895872856,-31.74777999451513,0.0,31.74777999451513,0.0,0.0,0.0,61.56012998504249
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16609039074848,1.0,0.0,-0.0,-8.16609039074848,386.012899349477,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,8.16609039074848,68.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7694311177440625,1.0,0.0,-0.0,-2.769431117744091,388.7823304672211,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,2.7694311177440625,68.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.4419509931232,112.09503523527752,66.69433674045136,0.5958309540639154,0.333169045943046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,388.7823304672211,-37.4419509931232,0.0,37.4419509931232,0.0,0.0,0.0,66.69433674045136
9,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.5800717030715,102.14278353921074,62.31057420485699,0.6120508754456143,0.31694912456134683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,388.7823304672211,-32.5800717030715,0.0,32.5800717030715,0.0,0.0,0.0,62.310574204857
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.59938273329661,108.3233037719933,65.03296647088688,0.601978024061304,0.3270219759456574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.217669532778928,1.0,0.0,0.0,-11.217669532778928,400.0,-35.59938273329661,0.0,35.59938273329661,0.0,0.0,11.217669532778928,65.03296647088689
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.69618151734271,1.0,50.696181517342666,349.30381848265733,0.0,0.0,0.0,0.0,0.0,0.0,50.69618151734267
12,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14249002340464,1.0,0.0,-0.0,-20.14249002340464,369.446308506062,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,20.14249002340464,68.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.389731155609084,1.0,45.389731155609084,324.0565773504529,0.0,0.0,0.0,0.0,0.0,0.0,45.38973115560906
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.835822668498224,1.0,47.835822668498224,276.22075468195476,0.0,0.0,0.0,0.0,0.0,0.0,47.8358226684982
15,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.275560687113511,1.0,0.0,0.0,-15.275560687113511,291.49631536906827,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,15.275560687113511,68.0
16,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.825682082018304,96.50455660218122,59.827051001409785,0.6212399112983692,0.30776008870859217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,291.49631536906827,-29.825682082018304,0.0,29.825682082018304,0.0,0.0,0.0,59.82705100140978
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.56178259661441,110.29333328128149,65.90072402169783,0.5987673211233034,0.3302326788836579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.747560550228286,1.0,0.0,-0.0,-5.747560550228286,297.24387591929656,-36.56178259661441,0.0,36.56178259661441,0.0,0.0,5.747560550228286,65.90072402169783
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.675912188829045,1.0,0.0,0.0,-4.675912188829045,301.9197881081256,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,4.675912188829045,68.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.827163857435089,1.0,0.0,-0.0,-12.827163857435089,314.74695196556075,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,12.827163857435089,68.0
20,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78799625837882,1.0,0.0,-0.0,-19.787996258378826,334.5349482239396,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,19.78799625837882,68.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.901742325882935,1.0,34.901742325882935,299.63320589805664,0.0,0.0,0.0,0.0,0.0,0.0,34.901742325882935
22,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.92812359987183,1.0,0.0,0.0,-31.92812359987183,331.56132949792845,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,31.92812359987183,68.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.817609692144586,1.0,0.0,-0.0,-32.81760969214457,364.378939190073,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,32.817609692144586,68.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.444757225383434,1.0,0.0,-0.0,-31.444757225383434,395.8236964154565,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,31.444757225383434,68.0
