t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
15,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.851564132810452,1.0,0.0,0.0,-29.851564132810452,261.1689108136941,-76.10860556075666,0.0,76.10860556075666,117.03958691910523,0.0,29.851564132810452,136.0
16,1.0,36.78058974168603,116.10319342878753,67.596181150799,0.5824941297363159,0.3165058702572578,1.0,0.0,1.0,38.89001692046986,115.05922165819862,68.0,0.5910000000035914,0.3380000000033699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.54549501616674,1.0,0.0,0.0,-25.54549501616674,286.7144058298608,-75.67060666215589,0.0,75.67060666215589,116.10319342878753,0.0,25.54549501616674,135.59618115079735
17,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692046986,115.05922165819862,68.0,0.5910000000035914,0.3380000000033699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.76368188809748,1.0,0.0,0.0,-22.76368188809748,309.4780877179583,-76.10860556074616,0.0,76.10860556074616,117.0395869191004,0.0,22.76368188809748,136.0
18,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42907045856873,1.0,0.0,0.0,-14.42907045856873,323.90715817652705,-76.10860556075666,0.0,76.10860556075666,117.03958691910523,0.0,14.42907045856873,136.0
19,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819862,68.0,0.5910000000035914,0.3380000000033699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.714229088862126,1.0,0.0,0.0,-24.714229088862112,348.62138726538916,-76.1086055607484,0.0,76.1086055607484,117.03958691910523,0.0,24.714229088862126,136.0
20,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.706402856015245,1.0,28.706402856015245,319.9149844093739,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,0.0,96.70640285602106
21,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2552265640284475,1.0,0.0,-0.0,-2.255226564028476,322.1702109734024,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,2.2552265640284475,68.0
22,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9269694466553347,1.0,1.9269694466553347,320.24324152674706,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,0.0,69.92696944665533
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20312148294718213,1.0,0.0,-0.0,-0.2031214829471537,320.4463630096942,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,0.20312148294718213,68.0
24,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463630096941955,1.0,0.4463630096942097,320.0,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,0.0,68.4463630096942
