t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
1,1.0,37.21858863847239,117.03958691524387,67.99999999833669,0.5810000000004878,0.31799999998997003,1.0,0.0,1.0,38.89001691843046,115.0592216540328,67.99999999816323,0.5910000000104427,0.3379999999934031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.948868467657874,1.0,0.0,0.0,-54.94886846765746,374.94886846765746,-76.10860555690286,0.0,76.10860555690286,117.03958691524387,0.0,54.948868467657874,135.9999999964997
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001687403299,115.0592215631513,67.9999999581318,0.5910000001585594,0.33799999984528695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.44842791068457,1.0,29.44842791068457,345.500440556972,-38.89001687403299,0.0,38.89001687403299,-0.0,0.0,0.0,97.44842786881556
3,1.0,29.059222451802896,99.59575907259983,60.4773649544692,0.6088337496627951,0.29016625032766064,1.0,0.0,1.0,38.89001687421143,115.05922156351657,67.99999995829269,0.5910000001579638,0.33799999984588225,1.0,0.0,1.0,85.20000000320007,78.30882353244151,1.0880000000019676,1.0,0.0,21.643718808595956,1.0,0.0,0.0,-21.643718808595956,367.1441593655532,-67.94923932601432,0.0,67.94923932601432,177.90458260504136,0.0,21.643718808595956,213.67736491596173
4,1.0,32.89428517279546,107.79470153212964,64.01315150459392,0.5957513394273357,0.30324866056312166,1.0,0.0,1.0,38.89001687929132,115.05922157391512,67.99999996287303,0.5910000001410166,0.337999999862829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266160802327945e-08,1.0,6.266160802327945e-08,367.14415930286634,-71.78430205208679,0.0,71.78430205208679,107.79470153212964,0.0,0.0,132.01315153012757
5,1.0,37.21858860157377,117.03958683635865,67.99999996431751,0.5810000001263589,0.3179999998640988,1.0,0.0,1.0,38.890016899212654,115.05922161469394,67.9999999808353,0.5910000000745562,0.3379999999292899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.519777933871318,1.0,6.519777933871318,360.6243813690179,-76.10860550078642,0.0,76.10860550078642,117.03958683635865,0.0,0.0,142.51977787902314
6,1.0,37.21858859205182,117.03958681600177,67.99999995553863,0.5810000001588406,0.3179999998316173,1.0,0.0,1.0,38.89001689382689,115.05922160366937,67.99999997597916,0.591000000092524,0.3379999999113223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3767754658039677,1.0,3.3767754658039677,357.2476059032375,-76.10860548587871,0.0,76.10860548587871,117.03958681600177,0.0,0.0,139.37677539732078
7,1.0,37.02206153812769,116.61943358146793,67.81880925161688,0.5816704057633512,0.31732959422710666,1.0,0.0,1.0,38.89001687140933,115.0592215577807,67.99999995576616,0.5910000001673119,0.3379999998365341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11968210950716392,1.0,0.0,0.0,-0.11968210950716392,357.36728801272847,-75.91207840953702,0.0,75.91207840953702,116.61943358146793,0.0,0.11968210950716392,135.81880920738303
8,1.0,35.97063054159313,114.37158970825983,66.84942860613721,0.5852571141516263,0.31374288583883214,1.0,0.0,1.0,38.890016879748686,115.0592215748513,67.9999999632854,0.5910000001394904,0.33799999986435547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875939471208898,1.0,0.0,0.0,-8.875939471208898,366.24322748393683,-74.86064742134181,0.0,74.86064742134181,114.37158970825983,0.0,8.875939471208898,134.84942856942263
9,1.0,33.03615786874575,108.09800975817441,64.1439529038579,0.5952673742500584,0.3037326257403977,1.0,0.0,1.0,38.89001689061399,115.05922159709259,67.99999997308223,0.5910000001032423,0.3379999999006036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.691513555391184,1.0,0.0,0.0,-10.691513555391184,376.93474103932755,-71.92617475935974,0.0,71.92617475935974,108.09800975817441,0.0,10.691513555391184,132.14395287694012
10,1.0,31.258879720527315,104.2983844764133,62.50536792377315,0.6013301386763726,0.29766986131408607,1.0,0.0,1.0,38.890016890929836,115.05922159773908,67.99999997336701,0.5910000001021888,0.33799999990165724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.534961654841368,1.0,0.0,0.0,-22.534961654841368,399.4697026941684,-70.14889661145715,0.0,70.14889661145715,104.2983844764133,0.0,22.534961654841368,130.50536789714016
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.890016895981596,115.05922160808005,67.99999997792197,0.5910000000853355,0.3379999999185107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.668842722401983,1.0,31.668842722401983,367.8008599719027,-38.890016895981596,0.0,38.890016895981596,-0.0,0.0,0.0,99.66884270032322
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001690475184,115.0592216260327,67.99999998582976,0.5910000000560767,0.3379999999477692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.422488493329098,1.0,21.422488493329098,346.3783714783524,-38.89001690475184,0.0,38.89001690475184,-0.0,0.0,0.0,89.4224884791581
