t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.401864283866914,1.0,39.40186428386687,280.59813571613313,0.0,0.0,0.0,0.0,0.0,0.0,39.40186428386688
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0097664839634,113.25735176858402,67.20631330905286,0.5939366407600897,0.3350633592468716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.21612000864274,1.0,0.0,-0.0,-20.216120008642747,300.8142557247759,-38.0097664839634,0.0,38.0097664839634,0.0,0.0,20.21612000864274,67.20631330905286
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.890016920472306,115.0592216582036,68.0,0.5910000000035833,0.3380000000033781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.748582042724312,1.0,23.74858204272431,277.06567368205157,-38.890016920472306,0.0,38.890016920472306,0.0,0.0,0.0,91.74858204272488
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999998662132435,33.10687624043232,103.22114603310618,62.785568424325035,0.6102932840334272,0.31870659161420284,0.9999998662132435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.405201562311504e-06,1.0,8.405201469940948e-06,277.0656652768501,-33.10687624043232,0.0,33.10687624043232,0.0,0.0,0.0,62.7855768295266
5,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.0592216582155,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1769514134023031,1.0,0.0,-0.0,-1.1769514134023211,278.2426166902524,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,1.1769514134023031,68.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.288303936645221,1.0,0.0,-0.0,-3.28830393664515,281.53092062689757,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,3.288303936645221,68.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.0592216582155,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20362018531047,1.0,0.0,-0.0,-5.20362018531047,286.734540812208,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,5.20362018531047,68.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.0592216582155,68.0,0.5910000000035851,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.619084288141813,1.0,0.0,-0.0,-9.619084288141835,296.35362510034986,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,9.619084288141813,68.0
9,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046736,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.340383334851616,1.0,0.0,-0.0,-11.340383334851616,307.69400843520145,-38.89001692046736,0.0,38.89001692046736,0.0,0.0,11.340383334851616,68.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046736,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.165646998606178,1.0,0.0,-0.0,-17.165646998606178,324.85965543380763,-38.89001692046736,0.0,38.89001692046736,0.0,0.0,17.165646998606178,68.0
