t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.06043762404076,1.0,31.060437624042834,288.93956237595717,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,0.0,99.06043762403213
2,1.0,37.21858864027064,117.03958691908038,68.0,0.5809999999941411,0.31799999999924167,1.0,0.0,1.0,38.89001692046986,115.05922165819106,68.0,0.5910000000034384,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.526124455980195,1.0,0.0,0.0,-18.526124455959206,307.4656868319164,-76.1086055607405,0.0,76.1086055607405,117.03958691908038,0.0,18.526124455980195,136.0
3,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,1.0,115.93400685700914,107.43558112240945,1.0821162374285431,1.0,0.0,23.211528031446925,1.0,0.0,-0.0,-23.211528031440196,330.6772148633566,-76.1086055607484,0.0,76.1086055607484,224.47516804151468,0.0,23.211528031446925,251.93400685700936
4,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51760601324885,1.0,19.517606013248837,311.15960885010776,-76.1086055607484,0.0,76.1086055607484,117.03958691910523,0.0,0.0,155.5176060132423
5,1.0,37.21858864027628,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.882382567438867,1.0,28.88238256743881,282.27722628266895,-76.10860556074796,0.0,76.10860556074796,117.0395869191004,0.0,0.0,164.88238256743887
6,1.0,37.21858864027628,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.378078742273203,1.0,23.378078742273203,258.89914754039575,-76.10860556074796,0.0,76.10860556074796,117.0395869191004,0.0,0.0,159.37807874227315
7,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94431659204882,1.0,17.944316592048835,240.9548309483469,-76.1086055607484,0.0,76.1086055607484,117.03958691910523,0.0,0.0,153.94431659204227
8,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.059957751859386,1.0,6.059957751859372,234.89487319648754,-76.1086055607484,0.0,76.1086055607484,117.03958691910523,0.0,0.0,142.05995775185283
9,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3827199966741688,1.0,0.3827199966741688,234.51215319981338,-76.1086055607484,0.0,76.1086055607484,117.03958691910523,0.0,0.0,136.38271999666762
10,1.0,37.21858864026979,117.03958691907998,68.0,0.5809999999941707,0.31799999999924605,1.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.977565217101898,1.0,0.0,-0.0,-14.977565217081406,249.4897184168948,-76.10860556073965,0.0,76.10860556073965,117.03958691907998,0.0,14.977565217101898,136.0
