t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
1,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30073130880766996,1.0,0.30073130880765575,319.69926869119234,-76.1086055607484,0.0,76.1086055607484,117.03958691910523,0.0,0.0,136.30073130880112
2,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819106,68.0,0.5910000000034384,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.793184582454774,1.0,25.793184582454774,293.90608410873756,-76.1086055607484,0.0,76.1086055607484,117.03958691911446,0.0,0.0,161.79318458245825
3,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.317999999996065,1.0,0.0,1.0,38.89001692046736,115.05922165820232,68.0,0.5910000000035853,0.3380000000001399,1.0,0.0,1.0,171.945532128739,160.51795748141132,1.0713933102931894,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,293.90608410873756,-76.10860556074365,0.0,76.10860556074365,277.5575444005117,0.0,0.0,307.945532128739
4,1.0,37.21858864027628,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692046986,115.05922165819106,68.0,0.5910000000034384,0.33800000000332575,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,0.0,0.0,3.1380921354676587,1.0,3.138092135467673,290.7679919732699,-76.10860556074614,0.0,76.10860556074614,195.3484104485092,0.0,0.0,224.33809213545905
5,1.0,37.21858864027628,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692046736,115.05922165818957,68.0,0.5910000000035198,0.3380000000033385,1.0,0.0,1.0,108.92845964052341,100.79639227436098,1.083457389485753,1.0,0.0,0.0,0.0,0.0,1.0,0.0,290.7679919732699,-76.10860556074364,0.0,76.10860556074364,217.83597919346138,0.0,0.0,244.92845964051588
6,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046736,115.05922165818367,68.0,0.5910000000034005,0.338000000003304,1.0,0.0,1.0,88.58350881581275,81.51539016910758,1.0873522561976912,1.0,0.0,0.0,0.0,2.935131160557148,1.0,2.935131160557148,287.83286081271274,-76.1086055607459,0.0,76.1086055607459,198.5549770882128,0.0,0.0,227.51863997635897
7,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046736,115.05922165818957,68.0,0.5910000000035198,0.33800000000333846,1.0,0.0,1.0,85.2,78.30882352940881,1.0880000000025198,1.0,0.0,9.378392839529567,1.0,0.0,-0.0,-9.378392839529624,297.21125365224236,-76.1086055607459,0.0,76.1086055607459,195.34841044851404,0.0,9.378392839529567,221.2
8,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,1.0,85.2,78.3088235294173,1.0880000000025185,1.0,0.0,25.70297819441177,1.0,0.0,0.0,-25.70297819441177,322.9142318466541,-76.1086055607484,0.0,76.1086055607484,195.34841044852254,0.0,25.70297819441177,221.2
9,1.0,37.21858864027628,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,42.5210218114012,1.0,0.0,0.0,-42.5210218114012,365.43525365805533,-76.10860556074614,0.0,76.10860556074614,195.3484104485092,0.0,42.5210218114012,221.2
10,1.0,37.21858864027628,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692046986,115.05922165819106,68.0,0.5910000000034384,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.751797825709573,1.0,29.75179782570956,335.68345583234577,-76.10860556074614,0.0,76.10860556074614,117.0395869191004,0.0,0.0,165.75179782570095
11,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819106,68.0,0.5910000000034384,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.130297559881836,1.0,26.130297559881797,309.553158272464,-76.1086055607484,0.0,76.1086055607484,117.0395869191144,0.0,0.0,162.13029755988526
12,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046736,115.05922165818957,68.0,0.5910000000035198,0.33800000000333846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.498288645712336,1.0,7.498288645712336,302.0548696267516,-76.1086055607459,0.0,76.1086055607459,117.03958691910523,0.0,0.0,143.49828864570688
13,1.0,37.21858864027628,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692046736,115.05922165818957,68.0,0.5910000000035198,0.33800000000333846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.276095307377915,1.0,21.276095307377886,280.7787743193737,-76.10860556074364,0.0,76.10860556074364,117.0395869191004,0.0,0.0,157.27609530737038
14,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.3179999999993092,1.0,0.0,1.0,38.89001692046986,115.05922165819106,68.0,0.5910000000034384,0.33800000000332575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.561582713954046,1.0,32.56158271395404,248.21719160541969,-76.1086055607484,0.0,76.1086055607484,117.03958691911564,0.0,0.0,168.5615827139588
15,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,30.125975613748153,1.0,0.0,0.0,-30.125975613748153,278.34316721916787,-76.1086055607484,0.0,76.1086055607484,195.34841044851404,0.0,30.125975613748153,221.2
16,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819109,68.0,0.5910000000034386,0.33800000000332575,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,11.221741113641656,1.0,0.0,0.0,-11.221741113641599,289.56490833280947,-76.1086055607484,0.0,76.1086055607484,195.34841044851404,0.0,11.221741113641656,221.2
17,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046736,115.05922165818957,68.0,0.5910000000035198,0.33800000000333846,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,18.084684688188943,1.0,0.0,-0.0,-18.08468468818893,307.6495930209984,-76.1086055607459,0.0,76.1086055607459,195.34841044851404,0.0,18.084684688188943,221.2
18,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.89001692046986,115.05922165819106,68.0,0.5910000000034384,0.33800000000332575,1.0,0.0,1.0,85.85009048816276,78.92491723142196,1.0878755457423988,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,307.6495930209984,-76.1086055607484,0.0,76.1086055607484,195.9645041505272,0.0,0.0,221.8500904881562
