t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.60309761638594,1.0,38.603097616385924,281.3969023836141,0.0,0.0,0.0,0.0,0.0,0.0,38.60309761638592
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.163915997180695,1.0,46.163915997180695,235.23298638643337,0.0,0.0,0.0,0.0,0.0,0.0,46.163915997180695
3,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.05922165819862,68.0,0.5910000000035914,0.3380000000033699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27590691534992,1.0,22.275906915349935,212.95707947108343,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,0.0,90.27590691534829
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1368497578611,1.0,0.0,0.0,-6.136849757861114,219.09392922894455,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,6.1368497578611,68.0
5,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.304077091980645,111.81280779098518,66.5700213458463,0.5962909210239541,0.3327090789830073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436210886586377,1.0,0.0,-0.0,-0.5436210886586252,219.63755031760317,-37.304077091980645,0.0,37.304077091980645,0.0,0.0,0.5436210886586377,66.5700213458463
6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.50386161134428,106.08077546275771,64.04517879355937,0.6056328384674157,0.3233671615395457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,219.63755031760311,-34.50386161134428,0.0,34.50386161134428,0.0,0.0,0.0,64.04517879355971
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.44490233027544,101.86609225599096,62.18869737553758,0.6125018197140909,0.3164981802896284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,219.63755031760311,-32.44490233027544,0.0,32.44490233027544,0.0,0.0,0.0,62.188697375537984
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.233906302500003,1.0,0.0,-0.0,-10.233906302500003,229.87145662010312,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,10.233906302500003,68.0
9,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.008989160321583,1.0,0.0,-0.0,-12.00898916032159,241.8804457804247,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,12.008989160321583,68.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047812,115.0592216582155,68.0,0.5910000000035639,0.33800000000339747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.770045439199144,1.0,0.0,-0.0,-17.77004543919915,259.65049121962386,-38.89001692047812,0.0,38.89001692047812,0.0,0.0,17.770045439199144,68.0
