t,Scenario9.GAS_PRICE,Scenario9.POWER_PRICE,Scenario9.HEAT_PRICE,Scenario9.heat_demand,Scenario9.heat_demand_scenario,Scenario9.delta_heat_demand,Scenario9.probability,Scenario9.heat_storage1.initial_soc,Scenario9.chp1.bin,Scenario9.chp1.power,Scenario9.chp1.gas,Scenario9.chp1.heat,Scenario9.chp1.eta_th,Scenario9.chp1.eta_el,Scenario9.chp1.y1,Scenario9.chp1.y2,Scenario9.chp2.bin,Scenario9.chp2.power,Scenario9.chp2.gas,Scenario9.chp2.heat,Scenario9.chp2.eta_th,Scenario9.chp2.eta_el,Scenario9.chp2.y1,Scenario9.chp2.y2,Scenario9.boiler1.bin,Scenario9.boiler1.heat,Scenario9.boiler1.gas,Scenario9.boiler1.eta_th,Scenario9.boiler1.y1,Scenario9.boiler1.y2,Scenario9.heat_storage1.heat_charge,Scenario9.heat_storage1.bin_charge,Scenario9.heat_storage1.heat_discharge,Scenario9.heat_storage1.bin_discharge,Scenario9.heat_storage1.heat_balance,Scenario9.heat_storage1.heat_capacity,Scenario9.heat_storage1.dispatch_heat_capacity,Scenario9.heat_storage1.dispatch_heat_charge,Scenario9.heat_storage1.dispatch_heat_discharge,Scenario9.ngas_grid.gas_balance,Scenario9.power_grid.power_balance,Scenario9.power_grid.power_supply,Scenario9.power_grid.power_feedin,Scenario9.heat_grid.heat_balance,Scenario9.heat_grid.heat_supply,Scenario9.heat_grid.heat_feedin,Scenario9.heat_grid.dispatch_heat_feedin,Scenario9.heat_grid.dispatch_heat_supply,Scenario9.heat_grid.dispatch_heat_balance,Scenario9.arc01_expanded.power,Scenario9.arc02_expanded.power,Scenario9.arc03_expanded.heat,Scenario9.arc04_expanded.heat,Scenario9.arc05_expanded.heat,Scenario9.arc06_expanded.gas,Scenario9.arc07_expanded.gas,Scenario9.arc08_expanded.heat
1,0.1543,0.251,0.105,43.23253744820239,30.500879427012173,12.73165802119022,0.1176615406117413,320.0,1.0,30.41850254364479,102.50175046574982,61.73057112506998,0.6041968868316572,0.29480311315894114,1.0,0.0,1.0,30.17054815805632,101.97165125018816,61.50196631586852,0.6050427246257025,0.29395727536489585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99999999273706,1.0,0.0,0.0,-79.99999999273706,399.99999999273706,92.73165801392727,12.73165802119022,0.0,102.5017504657496,-60.58905070170117,0.0,60.58905070170117,0.0,79.99999999273706,123.23253744093945,0.0,12.73165802119022,0.0,30.41850254364485,30.17054815805632,61.73057112507093,61.50196631586852,0.0,0.0,102.5017504657496,0.0
2,0.1543,0.251,0.105,49.80368966421722,41.085987724347405,8.717701939869812,0.1176615406117413,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80368966421722,1.0,49.80368966421722,350.19631032851987,51.64567028957987,8.717701939869812,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,49.80368966421722,0.0,8.717701939869812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80368966421722
3,0.1543,0.251,0.105,103.23696638860196,141.86505784501443,-38.62809145641248,0.1176615406117413,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858800663187,117.03958556443615,67.99999941580275,0.5810000021559459,0.3179999978346538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.23696697280118,1.0,35.23696697280118,314.95934335572105,-22.219388139633786,0.0,38.62809145641248,-0.0,-37.21858800663196,0.0,37.21858800663196,0.0,0.0,103.23696638860196,38.62809145641248,0.0,0.0,0.0,37.21858800663196,0.0,67.99999941580077,0.0,0.0,0.0,35.23696697280118
4,0.1543,0.251,0.105,67.01630690821528,-36.50732665405934,103.52363356227463,0.1176615406117413,320.0,1.0,36.303679620585875,115.08361202275934,67.15648758788133,0.5841209959192549,0.314879004071345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14018067966670025,1.0,0.0,0.0,-0.14018067966670025,315.099524035398,81.44442610230753,103.52363356227463,0.0,115.08361202275933,-36.30367962058587,0.0,36.30367962058587,0.0,0.14018067966670025,67.15648758788198,0.0,103.52363356227463,0.0,36.30367962058587,0.0,67.15648758788198,0.0,0.0,0.0,115.08361202275933,0.0
5,0.1543,0.251,0.105,76.35427735256178,106.63752922177017,-30.283251869208385,0.1176615406117413,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858803397481,117.03958562289233,67.99999944101197,0.5810000020626717,0.3179999979279279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.354277911551762,1.0,8.354277911551762,306.74524612384795,42.806896321547384,0.0,30.283251869208385,-0.0,-37.218588033974825,0.0,37.218588033974825,0.0,0.0,76.35427735256178,30.283251869208385,0.0,0.0,0.0,37.218588033974825,0.0,67.99999944101002,0.0,0.0,0.0,8.354277911551762
6,0.1543,0.251,0.105,71.5362317258457,68.38588687449203,3.1503448513536654,0.1176615406117413,320.0,1.0,37.218587972854955,117.03958549222486,67.99999938466166,0.5810000022711675,0.3179999977194316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5362323411859893,1.0,3.5362323411859893,303.20901378266393,42.42100883171506,3.1503452277185278,3.763648626806614e-07,117.03958549222489,-37.21858797285494,0.0,37.21858797285494,0.0,0.0,71.5362317258457,3.763648626806614e-07,3.150345227718528,0.0,37.21858797285494,0.0,67.9999993846597,0.0,0.0,0.0,117.03958549222489,3.5362323411859893
7,0.1543,0.251,0.105,71.12055876569818,59.45503414909386,11.665524616604316,0.1176615406117413,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858799726214,117.03958554440467,67.99999940716421,0.5810000021879085,0.31799999780269145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.120559358535927,1.0,3.120559358535927,300.08845442413013,50.965974089783444,11.665524826075089,2.0947077319271782e-07,-0.0,-37.218587997262205,0.0,37.218587997262205,0.0,0.0,71.12055876569818,2.0947077319271782e-07,11.665524826075089,0.0,0.0,37.218587997262205,0.0,67.99999940716225,0.0,0.0,0.0,3.120559358535927
8,0.1543,0.251,0.105,63.4581086930931,54.492923488707724,8.965185204385378,0.1176615406117413,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.62906890484816,109.36558836699503,64.69059503708692,0.5932447983571948,0.30575520163340514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2324863439944702,1.0,0.0,0.0,-1.2324863439944702,301.32094076812325,61.163645638163295,8.965185204385378,0.0,-0.0,-33.62906890484815,0.0,33.62906890484815,0.0,1.2324863439944702,64.69059503708758,0.0,8.965185204385378,0.0,0.0,33.62906890484815,0.0,64.69059503708758,0.0,0.0,0.0,0.0
9,0.1543,0.251,0.105,59.03278961511951,54.77805948366677,4.254730131452739,0.1176615406117413,320.0,1.0,32.66160299804339,107.2972526242627,63.79862711117536,0.5965450796830669,0.30245492030753607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7658374960564975,1.0,0.0,0.0,-4.7658374960564975,306.08677826417863,70.18421326567253,4.254730131452739,0.0,107.29725262426271,-32.66160299804337,0.0,32.66160299804337,0.0,4.7658374960564975,63.79862711117601,0.0,4.254730131452739,0.0,32.66160299804337,0.0,63.79862711117601,0.0,0.0,0.0,107.29725262426271,0.0
10,0.1543,0.251,0.105,54.294075742514494,44.44467505921169,9.849400683302804,0.1176615406117413,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.53534988501292,107.02733734923811,63.68222639195871,0.5969757623441687,0.302024237646431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.388150649444864,1.0,0.0,0.0,-9.388150649444864,315.47492891362197,89.4217645984202,9.849400683302804,0.0,-0.0,-32.53534988501293,0.0,32.53534988501293,0.0,9.388150649444864,63.68222639195936,0.0,9.849400683302804,0.0,0.0,32.53534988501293,0.0,63.68222639195936,0.0,0.0,0.0,0.0
