t,Scenario7.GAS_PRICE,Scenario7.POWER_PRICE,Scenario7.HEAT_PRICE,Scenario7.heat_demand,Scenario7.heat_demand_scenario,Scenario7.delta_heat_demand,Scenario7.probability,Scenario7.heat_storage1.initial_soc,Scenario7.chp1.bin,Scenario7.chp1.power,Scenario7.chp1.gas,Scenario7.chp1.heat,Scenario7.chp1.eta_th,Scenario7.chp1.eta_el,Scenario7.chp1.y1,Scenario7.chp1.y2,Scenario7.chp2.bin,Scenario7.chp2.power,Scenario7.chp2.gas,Scenario7.chp2.heat,Scenario7.chp2.eta_th,Scenario7.chp2.eta_el,Scenario7.chp2.y1,Scenario7.chp2.y2,Scenario7.boiler1.bin,Scenario7.boiler1.heat,Scenario7.boiler1.gas,Scenario7.boiler1.eta_th,Scenario7.boiler1.y1,Scenario7.boiler1.y2,Scenario7.heat_storage1.heat_charge,Scenario7.heat_storage1.bin_charge,Scenario7.heat_storage1.heat_discharge,Scenario7.heat_storage1.bin_discharge,Scenario7.heat_storage1.heat_balance,Scenario7.heat_storage1.heat_capacity,Scenario7.heat_storage1.dispatch_heat_capacity,Scenario7.heat_storage1.dispatch_heat_charge,Scenario7.heat_storage1.dispatch_heat_discharge,Scenario7.heat_storage1.dispatch_storage_capacity,Scenario7.heat_storage1.dispatch_extension,Scenario7.heat_storage1.use_extension,Scenario7.ngas_grid.gas_balance,Scenario7.power_grid.power_balance,Scenario7.power_grid.power_supply,Scenario7.power_grid.power_feedin,Scenario7.heat_grid.heat_balance,Scenario7.heat_grid.heat_supply,Scenario7.heat_grid.heat_feedin,Scenario7.heat_grid.dispatch_heat_feedin,Scenario7.heat_grid.dispatch_heat_supply,Scenario7.heat_grid.dispatch_heat_balance,Scenario7.arc01_expanded.power,Scenario7.arc02_expanded.power,Scenario7.arc03_expanded.heat,Scenario7.arc04_expanded.heat,Scenario7.arc05_expanded.heat,Scenario7.arc06_expanded.gas,Scenario7.arc07_expanded.gas,Scenario7.arc08_expanded.heat
1,0.1543,0.251,0.105,53.9955548379377,62.70854238008045,-8.712987542142749,0.13669404080743308,320.0,1.0,30.514688738567287,102.70738597550437,61.819251253416176,0.6038687703566327,0.29513122963694144,1.0,0.0,1.0,38.89001692046986,115.05922165819862,68.0,0.5910000000035914,0.3380000000033699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82369641547683,1.0,0.0,0.0,-75.82369641547683,395.82369641547683,387.1107088733341,0.0,8.712987542142749,387.1107088733341,0.0,0.0,102.70738597550437,-69.40470565903715,0.0,69.40470565903715,0.0,75.82369641547683,129.81925125341454,8.712987542142749,0.0,0.0,30.514688738567287,38.89001692046986,61.819251253416176,68.0,0.0,0.0,102.70738597550437,0.0
2,0.1543,0.251,0.105,62.63446794760584,53.91676600773603,8.717701939869812,0.13669404080743308,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.571084790335675,112.35937171416896,66.81077153212901,0.5954001453347081,0.33359985467225334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1763035845231675,1.0,0.0,0.0,-4.176303584523168,400.0,408.7177019398698,8.717701939869812,0.0,400.0,8.717701939869812,1.0,0.0,-37.571084790335675,0.0,37.571084790335675,0.0,4.1763035845231675,66.81077153212901,0.0,8.717701939869812,0.0,0.0,37.571084790335675,0.0,66.81077153212901,0.0,0.0,0.0,0.0
3,0.1543,0.251,0.105,117.96714356822358,122.25619703563049,-4.289053467406916,0.13669404080743308,320.0,1.0,26.372168284790547,93.85113268607955,58.0,0.6179999999942721,0.2809999999993016,1.0,0.0,1.0,29.981053898751483,96.82260222494438,59.96714356822357,0.6207215688011583,0.30827843120580317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,400.0,395.7109465325931,0.0,4.289053467406916,395.7109465325931,0.0,0.0,93.85113268607955,-56.35322218354203,0.0,56.35322218354203,0.0,0.0,117.96714356822358,4.289053467406916,0.0,0.0,26.372168284790547,29.981053898751483,58.0,59.96714356822357,0.0,0.0,93.85113268607955,0.0
4,0.1543,0.251,0.105,76.96948856098527,34.98204035437689,41.98744820660838,0.13669404080743308,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.05922165819862,68.0,0.5910000000035914,0.3380000000033699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.969488560986903,1.0,8.969488560986903,391.03051143901314,433.01795964562154,41.98744820660838,0.0,400.0,33.01795964562149,1.0,0.0,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,76.96948856098527,0.0,41.98744820660838,0.0,0.0,38.89001692046986,0.0,68.0,0.0,0.0,0.0,8.969488560986903
5,0.1543,0.251,0.105,77.02039847440128,81.68236196848787,-4.661963494086592,0.13669404080743308,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046986,115.05922165819862,68.0,0.5910000000035914,0.3380000000033699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02039847440291,1.0,9.020398474402953,382.0101129646102,377.3481494705236,0.0,4.661963494086592,377.3481494705236,0.0,0.0,0.0,-38.89001692046986,0.0,38.89001692046986,0.0,0.0,77.02039847440128,4.661963494086592,0.0,0.0,0.0,38.89001692046986,0.0,68.0,0.0,0.0,0.0,9.02039847440291
6,0.1543,0.251,0.105,74.84938140259251,71.69903655123885,3.1503448513536654,0.13669404080743308,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.849381402592513,1.0,6.849381402592513,375.1607315620177,378.3110764133714,3.1503448513536654,0.0,378.3110764133714,0.0,0.0,0.0,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,74.84938140259251,0.0,3.1503448513536654,0.0,0.0,38.89001692047168,0.0,68.0,0.0,0.0,0.0,6.849381402592513
7,0.1543,0.251,0.105,81.62309187243272,69.95756725582841,11.665524616604316,0.13669404080743308,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.623091872432724,1.0,13.623091872432724,361.537639689585,373.2031643061893,11.665524616604316,0.0,373.2031643061893,0.0,0.0,0.0,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,81.62309187243272,0.0,11.665524616604316,0.0,0.0,38.89001692047168,0.0,68.0,0.0,0.0,0.0,13.623091872432724
8,0.1543,0.251,0.105,83.51673593360302,48.07300887117599,35.44372706242702,0.13669404080743308,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.516735933603016,1.0,15.516735933603002,346.020903755982,381.464630818409,35.44372706242702,0.0,381.464630818409,0.0,0.0,0.0,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,83.51673593360302,0.0,35.44372706242702,0.0,0.0,38.89001692047168,0.0,68.0,0.0,0.0,0.0,15.516735933603016
9,0.1543,0.251,0.105,78.08779330644343,73.83306317499068,4.254730131452746,0.13669404080743308,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08779330644343,1.0,10.087793306443416,335.93311044953856,340.1878405809913,4.254730131452746,0.0,340.1878405809913,0.0,0.0,0.0,-38.89001692047168,0.0,38.89001692047168,0.0,0.0,78.08779330644343,0.0,4.254730131452746,0.0,0.0,38.89001692047168,0.0,68.0,0.0,0.0,0.0,10.08779330644343
10,0.1543,0.251,0.105,67.5809212944397,57.7315206111369,9.849400683302804,0.13669404080743308,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692047169,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41907870556029536,1.0,0.0,0.0,-0.41907870556029536,336.35218915509887,346.2015898384017,9.849400683302804,0.0,346.2015898384017,0.0,0.0,0.0,-38.89001692047169,0.0,38.89001692047169,0.0,0.41907870556029536,68.0,0.0,9.849400683302804,0.0,0.0,38.89001692047169,0.0,68.0,0.0,0.0,0.0,0.0
