t,Scenario1.GAS_PRICE,Scenario1.POWER_PRICE,Scenario1.HEAT_PRICE,Scenario1.heat_demand,Scenario1.heat_demand_scenario,Scenario1.delta_heat_demand,Scenario1.probability,Scenario1.chp1.bin,Scenario1.chp1.power,Scenario1.chp1.gas,Scenario1.chp1.heat,Scenario1.chp1.eta_th,Scenario1.chp1.eta_el,Scenario1.chp1.y1,Scenario1.chp1.y2,Scenario1.chp2.bin,Scenario1.chp2.power,Scenario1.chp2.gas,Scenario1.chp2.heat,Scenario1.chp2.eta_th,Scenario1.chp2.eta_el,Scenario1.chp2.y1,Scenario1.chp2.y2,Scenario1.boiler1.bin,Scenario1.boiler1.heat,Scenario1.boiler1.gas,Scenario1.boiler1.eta_th,Scenario1.boiler1.y1,Scenario1.boiler1.y2,Scenario1.heat_storage1.heat_charge,Scenario1.heat_storage1.bin_charge,Scenario1.heat_storage1.heat_discharge,Scenario1.heat_storage1.bin_discharge,Scenario1.heat_storage1.heat_balance,Scenario1.heat_storage1.heat_capacity,Scenario1.heat_storage1.dispatch_heat_capacity,Scenario1.heat_storage1.dispatch_heat_charge,Scenario1.heat_storage1.dispatch_heat_discharge,Scenario1.ngas_grid.gas_balance,Scenario1.power_grid.power_balance,Scenario1.power_grid.power_supply,Scenario1.power_grid.power_feedin,Scenario1.heat_grid.heat_balance,Scenario1.heat_grid.heat_supply,Scenario1.heat_grid.heat_feedin,Scenario1.heat_grid.dispatch_heat_feedin,Scenario1.heat_grid.dispatch_heat_supply,Scenario1.heat_grid.dispatch_heat_balance,Scenario1.arc01_expanded.power,Scenario1.arc02_expanded.power,Scenario1.arc03_expanded.heat,Scenario1.arc04_expanded.heat,Scenario1.arc05_expanded.heat,Scenario1.arc06_expanded.gas,Scenario1.arc07_expanded.gas,Scenario1.arc08_expanded.heat
1,0.1543,0.251,0.105,88.13061207321796,75.39895405202773,12.731658021190228,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,85.86938792678204,1.0,0.0,0.0,-85.86938792678204,85.86938792678204,98.60104594797227,12.731658021190228,0.0,162.46498599439482,0.0,0.0,0.0,0.0,85.86938792678204,174.0,0.0,12.731658021190228,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
2,0.1543,0.251,0.105,106.3100249930061,97.59232305313628,8.717701939869812,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,67.6899750069939,1.0,0.0,0.0,-67.68997500699392,153.55936293377596,175.008722894836,8.717701939869812,0.0,162.46498599439482,0.0,0.0,0.0,0.0,67.6899750069939,174.0,0.0,8.717701939869812,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
3,0.1543,0.251,0.105,210.6748063564434,249.3028978128559,-38.62809145641248,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,36.67480635644341,1.0,36.67480635644341,116.88455657733255,99.70582508198011,0.0,38.62809145641248,162.46498599439482,0.0,0.0,0.0,0.0,0.0,210.6748063564434,38.62809145641248,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,36.67480635644341
4,0.1543,0.251,0.105,146.48074158117606,166.02947873023393,-19.54873714905787,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439485,1.070999999987968,1.0,0.0,27.519258418823966,1.0,0.0,0.0,-27.519258418823966,144.4038149961565,107.6763463517462,0.0,19.54873714905787,162.46498599439485,0.0,0.0,0.0,0.0,27.519258418823966,174.0,19.54873714905787,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439485,0.0,0.0
5,0.1543,0.251,0.105,158.7089092436237,163.3708727377103,-4.661963494086592,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,15.291090756376292,1.0,0.0,0.0,-15.291090756376292,159.6949057525328,118.3054736140359,0.0,4.661963494086592,162.46498599439482,0.0,0.0,0.0,0.0,15.291090756376292,174.0,4.661963494086592,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
6,0.1543,0.251,0.105,156.81798849107926,153.6676436397256,3.150344851353651,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.4649859944357,1.0709999999879598,1.0,0.0,17.182011508963853,1.0,0.0,0.0,-17.182011508963853,176.87691726149666,138.6378299743534,3.150344851353651,0.0,162.4649859944357,0.0,0.0,0.0,0.0,17.182011508963853,174.0,0.0,3.150344851353651,0.0,0.0,0.0,0.0,0.0,174.0,162.4649859944357,0.0,0.0
7,0.1543,0.251,0.105,155.5721773995898,143.90665278298547,11.66552461660433,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.4649859944357,1.0709999999879598,1.0,0.0,18.42782260045334,1.0,0.0,0.0,-18.42782260045334,195.30473986195,168.73117719141106,11.66552461660433,0.0,162.4649859944357,0.0,0.0,0.0,0.0,18.42782260045334,174.0,0.0,11.66552461660433,0.0,0.0,0.0,0.0,0.0,174.0,162.4649859944357,0.0,0.0
8,0.1543,0.251,0.105,147.4562304387438,191.4481289504417,-43.99189851169791,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.9489279858354,146.3056077666222,1.0742642817924817,1.0,0.0,9.492697547091609,1.0,0.0,0.0,-9.492697547091609,204.7974374090416,134.23197622680476,0.0,43.99189851169791,146.3056077666222,0.0,0.0,0.0,0.0,9.492697547091609,156.9489279858354,43.99189851169791,0.0,0.0,0.0,0.0,0.0,0.0,156.9489279858354,146.3056077666222,0.0,0.0
9,0.1543,0.251,0.105,145.68736008059668,91.55646231941103,54.13089776118565,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,28.312639919403324,1.0,0.0,0.0,-28.312639919403324,233.11007732844493,216.67551390739374,54.13089776118565,0.0,162.46498599439482,0.0,0.0,0.0,0.0,28.312639919403324,174.0,0.0,54.13089776118565,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
10,0.1543,0.251,0.105,133.10499153939045,181.5118204030157,-48.406828863625236,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,40.895008460609546,1.0,0.0,0.0,-40.895008460609546,274.0050857890545,209.16369350437805,0.0,48.406828863625236,162.46498599439482,0.0,0.0,0.0,0.0,40.895008460609546,174.0,48.406828863625236,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
