Scenario0.FirstStageCost,0.0
Scenario0.SecondStageCost,2
Scenario0.boiler1.bin[1],-0.0
Scenario0.boiler1.bin[2],-0.0
Scenario0.boiler1.bin[3],-0.0
Scenario0.boiler1.bin[4],-0.0
Scenario0.boiler1.bin[5],-0.0
Scenario0.boiler1.bin[6],-0.0
Scenario0.boiler1.bin[7],-0.0
Scenario0.boiler1.bin[8],-0.0
Scenario0.boiler1.bin[9],-0.0
Scenario0.boiler1.bin[10],-0.0
Scenario0.boiler1.bin[11],-0.0
Scenario0.boiler1.bin[12],-0.0
Scenario0.boiler1.bin[13],-0.0
Scenario0.boiler1.bin[14],-0.0
Scenario0.boiler1.bin[15],-0.0
Scenario0.boiler1.bin[16],-0.0
Scenario0.boiler1.bin[17],-0.0
Scenario0.boiler1.bin[18],-0.0
Scenario0.boiler1.bin[19],-0.0
Scenario0.boiler1.bin[20],-0.0
Scenario0.boiler1.bin[21],-0.0
Scenario0.boiler1.bin[22],-0.0
Scenario0.boiler1.bin[23],-0.0
Scenario0.boiler1.bin[24],-0.0
Scenario0.boiler1.eta_th[1],0.0
Scenario0.boiler1.eta_th[2],0.0
Scenario0.boiler1.eta_th[3],0.0
Scenario0.boiler1.eta_th[4],0.0
Scenario0.boiler1.eta_th[5],0.0
Scenario0.boiler1.eta_th[6],0.0
Scenario0.boiler1.eta_th[7],0.0
Scenario0.boiler1.eta_th[8],0.0
Scenario0.boiler1.eta_th[9],0.0
Scenario0.boiler1.eta_th[10],0.0
Scenario0.boiler1.eta_th[11],0.0
Scenario0.boiler1.eta_th[12],0.0
Scenario0.boiler1.eta_th[13],0.0
Scenario0.boiler1.eta_th[14],0.0
Scenario0.boiler1.eta_th[15],0.0
Scenario0.boiler1.eta_th[16],0.0
Scenario0.boiler1.eta_th[17],0.0
Scenario0.boiler1.eta_th[18],0.0
Scenario0.boiler1.eta_th[19],0.0
Scenario0.boiler1.eta_th[20],0.0
Scenario0.boiler1.eta_th[21],0.0
Scenario0.boiler1.eta_th[22],0.0
Scenario0.boiler1.eta_th[23],0.0
Scenario0.boiler1.eta_th[24],0.0
Scenario0.boiler1.gas[1],0.0
Scenario0.boiler1.gas[2],0.0
Scenario0.boiler1.gas[3],0.0
Scenario0.boiler1.gas[4],0.0
Scenario0.boiler1.gas[5],0.0
Scenario0.boiler1.gas[6],0.0
Scenario0.boiler1.gas[7],0.0
Scenario0.boiler1.gas[8],0.0
Scenario0.boiler1.gas[9],0.0
Scenario0.boiler1.gas[10],0.0
Scenario0.boiler1.gas[11],0.0
Scenario0.boiler1.gas[12],0.0
Scenario0.boiler1.gas[13],0.0
Scenario0.boiler1.gas[14],0.0
Scenario0.boiler1.gas[15],0.0
Scenario0.boiler1.gas[16],0.0
Scenario0.boiler1.gas[17],0.0
Scenario0.boiler1.gas[18],0.0
Scenario0.boiler1.gas[19],0.0
Scenario0.boiler1.gas[20],0.0
Scenario0.boiler1.gas[21],0.0
Scenario0.boiler1.gas[22],0.0
Scenario0.boiler1.gas[23],0.0
Scenario0.boiler1.gas[24],0.0
Scenario0.boiler1.heat[1],0.0
Scenario0.boiler1.heat[2],0.0
Scenario0.boiler1.heat[3],0.0
Scenario0.boiler1.heat[4],0.0
Scenario0.boiler1.heat[5],0.0
Scenario0.boiler1.heat[6],0.0
Scenario0.boiler1.heat[7],0.0
Scenario0.boiler1.heat[8],0.0
Scenario0.boiler1.heat[9],0.0
Scenario0.boiler1.heat[10],0.0
Scenario0.boiler1.heat[11],0.0
Scenario0.boiler1.heat[12],0.0
Scenario0.boiler1.heat[13],0.0
Scenario0.boiler1.heat[14],0.0
Scenario0.boiler1.heat[15],0.0
Scenario0.boiler1.heat[16],0.0
Scenario0.boiler1.heat[17],0.0
Scenario0.boiler1.heat[18],0.0
Scenario0.boiler1.heat[19],0.0
Scenario0.boiler1.heat[20],0.0
Scenario0.boiler1.heat[21],0.0
Scenario0.boiler1.heat[22],0.0
Scenario0.boiler1.heat[23],0.0
Scenario0.boiler1.heat[24],0.0
Scenario0.boiler1.y1[1],0.0
Scenario0.boiler1.y1[2],0.0
Scenario0.boiler1.y1[3],0.0
Scenario0.boiler1.y1[4],0.0
Scenario0.boiler1.y1[5],0.0
Scenario0.boiler1.y1[6],0.0
Scenario0.boiler1.y1[7],0.0
Scenario0.boiler1.y1[8],0.0
Scenario0.boiler1.y1[9],0.0
Scenario0.boiler1.y1[10],0.0
Scenario0.boiler1.y1[11],0.0
Scenario0.boiler1.y1[12],0.0
Scenario0.boiler1.y1[13],0.0
Scenario0.boiler1.y1[14],0.0
Scenario0.boiler1.y1[15],0.0
Scenario0.boiler1.y1[16],0.0
Scenario0.boiler1.y1[17],0.0
Scenario0.boiler1.y1[18],0.0
Scenario0.boiler1.y1[19],0.0
Scenario0.boiler1.y1[20],0.0
Scenario0.boiler1.y1[21],0.0
Scenario0.boiler1.y1[22],0.0
Scenario0.boiler1.y1[23],0.0
Scenario0.boiler1.y1[24],0.0
Scenario0.boiler1.y2[1],0.0
Scenario0.boiler1.y2[2],0.0
Scenario0.boiler1.y2[3],0.0
Scenario0.boiler1.y2[4],0.0
Scenario0.boiler1.y2[5],0.0
Scenario0.boiler1.y2[6],0.0
Scenario0.boiler1.y2[7],0.0
Scenario0.boiler1.y2[8],0.0
Scenario0.boiler1.y2[9],0.0
Scenario0.boiler1.y2[10],0.0
Scenario0.boiler1.y2[11],0.0
Scenario0.boiler1.y2[12],0.0
Scenario0.boiler1.y2[13],0.0
Scenario0.boiler1.y2[14],0.0
Scenario0.boiler1.y2[15],0.0
Scenario0.boiler1.y2[16],0.0
Scenario0.boiler1.y2[17],0.0
Scenario0.boiler1.y2[18],0.0
Scenario0.boiler1.y2[19],0.0
Scenario0.boiler1.y2[20],0.0
Scenario0.boiler1.y2[21],0.0
Scenario0.boiler1.y2[22],0.0
Scenario0.boiler1.y2[23],0.0
Scenario0.boiler1.y2[24],0.0
Scenario0.chp1.bin[1],0.0
Scenario0.chp1.bin[2],0.0
Scenario0.chp1.bin[3],0.0
Scenario0.chp1.bin[4],0.0
Scenario0.chp1.bin[5],0.0
Scenario0.chp1.bin[6],-0.0
Scenario0.chp1.bin[7],0.0
Scenario0.chp1.bin[8],0.0
Scenario0.chp1.bin[9],0.0
Scenario0.chp1.bin[10],0.0
Scenario0.chp1.bin[11],0.0
Scenario0.chp1.bin[12],0.0
Scenario0.chp1.bin[13],0.0
Scenario0.chp1.bin[14],0.0
Scenario0.chp1.bin[15],0.0
Scenario0.chp1.bin[16],0.0
Scenario0.chp1.bin[17],0.0
Scenario0.chp1.bin[18],0.0
Scenario0.chp1.bin[19],0.0
Scenario0.chp1.bin[20],0.0
Scenario0.chp1.bin[21],0.0
Scenario0.chp1.bin[22],0.0
Scenario0.chp1.bin[23],0.0
Scenario0.chp1.bin[24],0.0
Scenario0.chp1.eta_el[1],0.0
Scenario0.chp1.eta_el[2],0.0
Scenario0.chp1.eta_el[3],0.0
Scenario0.chp1.eta_el[4],0.0
Scenario0.chp1.eta_el[5],0.0
Scenario0.chp1.eta_el[6],0.0
Scenario0.chp1.eta_el[7],0.0
Scenario0.chp1.eta_el[8],0.0
Scenario0.chp1.eta_el[9],0.0
Scenario0.chp1.eta_el[10],0.0
Scenario0.chp1.eta_el[11],0.0
Scenario0.chp1.eta_el[12],0.0
Scenario0.chp1.eta_el[13],0.0
Scenario0.chp1.eta_el[14],0.0
Scenario0.chp1.eta_el[15],0.0
Scenario0.chp1.eta_el[16],0.0
Scenario0.chp1.eta_el[17],0.0
Scenario0.chp1.eta_el[18],0.0
Scenario0.chp1.eta_el[19],0.0
Scenario0.chp1.eta_el[20],0.0
Scenario0.chp1.eta_el[21],0.0
Scenario0.chp1.eta_el[22],0.0
Scenario0.chp1.eta_el[23],0.0
Scenario0.chp1.eta_el[24],0.0
Scenario0.chp1.eta_th[1],0.0
Scenario0.chp1.eta_th[2],0.0
Scenario0.chp1.eta_th[3],0.0
Scenario0.chp1.eta_th[4],0.0
Scenario0.chp1.eta_th[5],0.0
Scenario0.chp1.eta_th[6],0.0
Scenario0.chp1.eta_th[7],0.0
Scenario0.chp1.eta_th[8],0.0
Scenario0.chp1.eta_th[9],0.0
Scenario0.chp1.eta_th[10],0.0
Scenario0.chp1.eta_th[11],0.0
Scenario0.chp1.eta_th[12],0.0
Scenario0.chp1.eta_th[13],0.0
Scenario0.chp1.eta_th[14],0.0
Scenario0.chp1.eta_th[15],0.0
Scenario0.chp1.eta_th[16],0.0
Scenario0.chp1.eta_th[17],0.0
Scenario0.chp1.eta_th[18],0.0
Scenario0.chp1.eta_th[19],0.0
Scenario0.chp1.eta_th[20],0.0
Scenario0.chp1.eta_th[21],0.0
Scenario0.chp1.eta_th[22],0.0
Scenario0.chp1.eta_th[23],0.0
Scenario0.chp1.eta_th[24],0.0
Scenario0.chp1.gas[1],0.0
Scenario0.chp1.gas[2],0.0
Scenario0.chp1.gas[3],0.0
Scenario0.chp1.gas[4],0.0
Scenario0.chp1.gas[5],0.0
Scenario0.chp1.gas[6],0.0
Scenario0.chp1.gas[7],0.0
Scenario0.chp1.gas[8],0.0
Scenario0.chp1.gas[9],0.0
Scenario0.chp1.gas[10],0.0
Scenario0.chp1.gas[11],0.0
Scenario0.chp1.gas[12],0.0
Scenario0.chp1.gas[13],0.0
Scenario0.chp1.gas[14],0.0
Scenario0.chp1.gas[15],0.0
Scenario0.chp1.gas[16],0.0
Scenario0.chp1.gas[17],0.0
Scenario0.chp1.gas[18],0.0
Scenario0.chp1.gas[19],0.0
Scenario0.chp1.gas[20],0.0
Scenario0.chp1.gas[21],0.0
Scenario0.chp1.gas[22],0.0
Scenario0.chp1.gas[23],0.0
Scenario0.chp1.gas[24],0.0
Scenario0.chp1.heat[1],0.0
Scenario0.chp1.heat[2],0.0
Scenario0.chp1.heat[3],0.0
Scenario0.chp1.heat[4],0.0
Scenario0.chp1.heat[5],0.0
Scenario0.chp1.heat[6],0.0
Scenario0.chp1.heat[7],0.0
Scenario0.chp1.heat[8],0.0
Scenario0.chp1.heat[9],0.0
Scenario0.chp1.heat[10],0.0
Scenario0.chp1.heat[11],0.0
Scenario0.chp1.heat[12],0.0
Scenario0.chp1.heat[13],0.0
Scenario0.chp1.heat[14],0.0
Scenario0.chp1.heat[15],0.0
Scenario0.chp1.heat[16],0.0
Scenario0.chp1.heat[17],0.0
Scenario0.chp1.heat[18],0.0
Scenario0.chp1.heat[19],0.0
Scenario0.chp1.heat[20],0.0
Scenario0.chp1.heat[21],0.0
Scenario0.chp1.heat[22],0.0
Scenario0.chp1.heat[23],0.0
Scenario0.chp1.heat[24],0.0
Scenario0.chp1.power[1],2.595470505184495e-10
Scenario0.chp1.power[2],2.595470505184495e-10
Scenario0.chp1.power[3],2.595470505184495e-10
Scenario0.chp1.power[4],2.595470505184495e-10
Scenario0.chp1.power[5],2.595470505184495e-10
Scenario0.chp1.power[6],2.595470505184495e-10
Scenario0.chp1.power[7],2.595470505184495e-10
Scenario0.chp1.power[8],2.595470505184495e-10
Scenario0.chp1.power[9],2.595470505184495e-10
Scenario0.chp1.power[10],2.595470505184495e-10
Scenario0.chp1.power[11],2.595470505184495e-10
Scenario0.chp1.power[12],2.595470505184495e-10
Scenario0.chp1.power[13],2.595470505184495e-10
Scenario0.chp1.power[14],2.595470505184495e-10
Scenario0.chp1.power[15],2.595470505184495e-10
Scenario0.chp1.power[16],2.595470505184495e-10
Scenario0.chp1.power[17],2.595470505184495e-10
Scenario0.chp1.power[18],2.595470505184495e-10
Scenario0.chp1.power[19],2.595470505184495e-10
Scenario0.chp1.power[20],2.595470505184495e-10
Scenario0.chp1.power[21],2.595470505184495e-10
Scenario0.chp1.power[22],2.595470505184495e-10
Scenario0.chp1.power[23],2.595470505184495e-10
Scenario0.chp1.power[24],2.595470505184495e-10
Scenario0.chp1.y1[1],0.0
Scenario0.chp1.y1[2],0.0
Scenario0.chp1.y1[3],0.0
Scenario0.chp1.y1[4],0.0
Scenario0.chp1.y1[5],0.0
Scenario0.chp1.y1[6],-0.0
Scenario0.chp1.y1[7],0.0
Scenario0.chp1.y1[8],0.0
Scenario0.chp1.y1[9],0.0
Scenario0.chp1.y1[10],0.0
