t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,53.9955548379377,320.0,1.0,35.0444831595551,112.39158842879982,65.99555483794097,0.5884164470938905,0.3105835528996831,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,-0.0,-80.0,400.0,112.39158842879982,-73.93450008002314,0.0,73.93450008002314,0.0,80.0,133.99555483793768,35.0444831595551,38.89001692046804,65.99555483794097,68.0,0.0,0.0,112.39158842879982,0.0
2,0.1543,0.251,0.105,62.63446794760584,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.93929104199792,102.87810440215475,62.63446794760557,0.6108524685974448,0.31814753140951657,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400.0,0.0,-32.93929104199792,0.0,32.93929104199792,0.0,0.0,62.63446794760584,0.0,32.93929104199792,0.0,62.63446794760557,0.0,0.0,0.0,0.0
3,0.1543,0.251,0.105,117.96714356822358,320.0,1.0,26.372168284790547,93.85113268607955,58.0,0.6179999999942722,0.28099999999930153,1.0,0.0,1.0,29.98105389875178,96.822602224945,59.96714356822384,0.6207215688011571,0.30827843120580417,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,400.0,93.85113268607955,-56.35322218354233,0.0,56.35322218354233,0.0,0.0,117.96714356822358,26.372168284790547,29.98105389875178,58.0,59.96714356822384,0.0,0.0,93.85113268607955,0.0
4,0.1543,0.251,0.105,76.96948856098527,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.969488560988552,1.0,8.969488560988552,391.03051143901143,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,76.96948856098527,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,8.969488560988552
5,0.1543,0.251,0.105,77.02039847440128,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.020398474404558,1.0,9.020398474404558,382.0101129646069,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,77.02039847440128,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,9.020398474404558
6,0.1543,0.251,0.105,74.84938140259251,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.849381402595796,1.0,6.849381402595796,375.1607315620111,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,74.84938140259251,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,6.849381402595796
7,0.1543,0.251,0.105,81.62309187243272,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.623091872436007,1.0,13.623091872436007,361.5376396895751,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,81.62309187243272,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,13.623091872436007
8,0.1543,0.251,0.105,83.51673593360302,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.516735933606299,1.0,15.516735933606299,346.0209037559688,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,83.51673593360302,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,15.516735933606299
9,0.1543,0.251,0.105,78.08779330644343,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.087793306446713,1.0,10.087793306446713,335.9331104495221,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,78.08779330644343,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,10.087793306446713
10,0.1543,0.251,0.105,67.5809212944397,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.425231233992534,114.10780681208826,67.58092129443918,0.5925505912141604,0.33644940879280094,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,335.9331104495221,0.0,-38.425231233992534,0.0,38.425231233992534,0.0,0.0,67.5809212944397,0.0,38.425231233992534,0.0,67.58092129443918,0.0,0.0,0.0,0.0
