t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,49.971223730195504,320.0,1.0,26.37216828479046,93.85113268607938,58.0,0.6179999999942727,0.2809999999993013,1.0,0.0,1.0,34.95519133329661,112.55412111946623,71.97122373019558,0.6416491394960685,0.30835086050773713,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,-0.0,-80.0,400.0,93.85113268607938,-61.32735961808707,0.0,61.32735961808707,0.0,80.0,129.9712237301955,26.37216828479046,34.95519133329661,58.0,71.97122373019558,0.0,0.0,93.85113268607938,0.0
2,0.1543,0.251,0.105,55.57443231372333,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.57443231372335,1.0,55.57443231372335,344.42556768627674,0.0,0.0,0.0,0.0,0.0,0.0,55.57443231372333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.57443231372335
3,0.1543,0.251,0.105,154.1866567503153,320.0,1.0,37.21858864027672,117.03958691910135,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999968275,0.3200000000069781,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.186656750316672,1.0,11.186656750316672,333.23891093596006,117.03958691910135,-75.31382673551161,0.0,75.31382673551161,0.0,0.0,154.1866567503153,37.21858864027672,38.095238095238095,68.0,75.0,0.0,0.0,117.03958691910135,11.186656750316672
4,0.1543,0.251,0.105,63.37812374075113,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999968275,0.3200000000069781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.621876259247124,1.0,0.0,-0.0,-11.621876259247124,344.8607871952072,0.0,-38.095238095238095,0.0,38.095238095238095,0.0,11.621876259247124,75.0,0.0,38.095238095238095,0.0,75.0,0.0,0.0,0.0,0.0
5,0.1543,0.251,0.105,86.84261577560157,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999968275,0.3200000000069781,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.842615775603324,1.0,11.842615775603324,333.0181714196039,0.0,-38.095238095238095,0.0,38.095238095238095,0.0,0.0,86.84261577560157,0.0,38.095238095238095,0.0,75.0,0.0,0.0,0.0,11.842615775603324
6,0.1543,0.251,0.105,56.87454632361076,320.0,1.0,37.21858864027679,117.03958691910157,68.0,0.5809999999942718,0.3179999999993036,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.125453676389625,1.0,0.0,-0.0,-11.125453676389625,344.1436250959935,117.03958691910157,-37.21858864027679,0.0,37.21858864027679,0.0,11.125453676389625,68.0,37.21858864027679,0.0,68.0,0.0,0.0,0.0,117.03958691910157,0.0
7,0.1543,0.251,0.105,73.68041726119455,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999968275,0.3200000000069781,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.319582738803685,1.0,0.0,0.0,-1.319582738803685,345.46320783479723,0.0,-38.095238095238095,0.0,38.095238095238095,0.0,1.319582738803685,75.0,0.0,38.095238095238095,0.0,75.0,0.0,0.0,0.0,0.0
8,0.1543,0.251,0.105,75.31451242011522,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999968275,0.3200000000069781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314512420116956,1.0,0.314512420116956,345.1486954146803,0.0,-38.095238095238095,0.0,38.095238095238095,0.0,0.0,75.31451242011522,0.0,38.095238095238095,0.0,75.0,0.0,0.0,0.0,0.314512420116956
9,0.1543,0.251,0.105,74.38520173265331,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999968275,0.3200000000069781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6147982673449377,1.0,0.0,0.0,-0.6147982673449377,345.7634936820252,0.0,-38.095238095238095,0.0,38.095238095238095,0.0,0.6147982673449377,75.0,0.0,38.095238095238095,0.0,75.0,0.0,0.0,0.0,0.0
10,0.1543,0.251,0.105,58.967792067946164,320.0,1.0,34.94287121966072,112.17435327281783,65.9018723726075,0.5887630722156216,0.3102369277779493,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.934080304661585,1.0,0.0,0.0,-6.934080304661585,352.6975739866868,112.17435327281783,-34.94287121966072,0.0,34.94287121966072,0.0,6.934080304661585,65.90187237260776,34.94287121966072,0.0,65.9018723726075,0.0,0.0,0.0,112.17435327281783,0.0
