t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,62.70854238008045,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.448448087165936,112.10833476646522,66.70019491087679,0.5958092788336495,0.33319072117067616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.991652530796337,1.0,0.0,0.0,-3.991652530796337,323.99165253079633,0.0,-37.448448087165936,0.0,37.448448087165936,0.0,3.991652530796337,66.70019491087679,0.0,37.448448087165936,0.0,66.70019491087679,0.0,0.0,0.0,0.0
2,0.1543,0.251,0.105,53.91676600773603,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.87717787758118,110.93894643469704,66.18510336024883,0.5977151175709732,0.33128488243335263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.268337352512802,1.0,0.0,0.0,-12.268337352512802,336.25998988333413,0.0,-36.87717787758118,0.0,36.87717787758118,0.0,12.268337352512802,66.18510336024883,0.0,36.87717787758118,0.0,66.18510336024883,0.0,0.0,0.0,0.0
3,0.1543,0.251,0.105,156.59523502463605,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001668248616,115.05922117105541,67.99999978542104,0.5910000007978364,0.33799999920647983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.59523523921501,1.0,88.59523523921501,247.66475464413926,0.0,-38.89001668248616,0.0,38.89001668248616,0.0,0.0,156.59523502463605,0.0,38.89001668248616,0.0,67.99999978542104,0.0,0.0,0.0,88.59523523921501
4,0.1543,0.251,0.105,65.75013303221002,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.39476709811468,109.95145307837882,65.75013281169593,0.5993245086006183,0.3296754914037078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2051408166134934e-07,1.0,2.2051408166134934e-07,247.66475442362574,0.0,-36.39476709811468,0.0,36.39476709811468,0.0,0.0,65.75013303221002,0.0,36.39476709811468,0.0,65.75013281169593,0.0,0.0,0.0,2.2051408166134934e-07
5,0.1543,0.251,0.105,107.30365034360966,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001664457861,115.05922109345885,67.99999975124119,0.591000000924302,0.33799999908002426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.30365059236847,1.0,39.30365059236847,208.36110383126146,0.0,-38.89001664457861,0.0,38.89001664457861,0.0,0.0,107.30365034360966,0.0,38.89001664457861,0.0,67.99999975124119,0.0,0.0,0.0,39.30365059236847
6,0.1543,0.251,0.105,45.44900664476741,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.52095067453154,112.25674733597407,66.76556760058509,0.5955673998817278,0.33343260012259635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31656095581768,1.0,0.0,0.0,-21.31656095581768,229.6776647870786,0.0,-37.52095067453154,0.0,37.52095067453154,0.0,21.31656095581768,66.76556760058509,0.0,37.52095067453154,0.0,66.76556760058509,0.0,0.0,0.0,0.0
7,0.1543,0.251,0.105,69.95756725582841,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.890016659054204,115.05922112309042,67.99999976429328,0.591000000876009,0.3379999991283169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95756749153513,1.0,1.95756749153513,227.72009729554324,0.0,-38.890016659054204,0.0,38.890016659054204,0.0,0.0,69.95756725582841,0.0,38.890016659054204,0.0,67.99999976429328,0.0,0.0,0.0,1.95756749153513
8,0.1543,0.251,0.105,74.55155072921764,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001668205552,115.05922117017391,67.99999978503276,0.5910000007992732,0.3379999992050527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551550944184882,1.0,6.551550944184882,221.16854635135186,0.0,-38.89001668205552,0.0,38.89001668205552,0.0,0.0,74.55155072921764,0.0,38.89001668205552,0.0,67.99999978503276,0.0,0.0,0.0,6.551550944184882
9,0.1543,0.251,0.105,73.83306317499068,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001669988027,115.0592212066611,67.99999980110472,0.5910000007398072,0.3379999992645187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833063373885963,1.0,5.833063373885963,215.3354829774753,0.0,-38.89001669988027,0.0,38.89001669988027,0.0,0.0,73.83306317499068,0.0,38.89001669988027,0.0,67.99999980110472,0.0,0.0,0.0,5.833063373885963
10,0.1543,0.251,0.105,28.603405837672895,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.4300226194206,112.07061789163565,66.68358140190564,0.5958707488168434,0.33312925118748227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.080175564232746,1.0,0.0,0.0,-38.080175564232746,253.41565854170923,0.0,-37.4300226194206,0.0,37.4300226194206,0.0,38.080175564232746,66.68358140190564,0.0,37.4300226194206,0.0,66.68358140190564,0.0,0.0,0.0,0.0
11,0.1543,0.251,0.105,74.2821752659145,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001665677756,115.05922111843006,67.99999976224058,0.591000000883604,0.3379999991207218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.282175503673926,1.0,6.282175503673926,247.13348303802937,0.0,-38.89001665677756,0.0,38.89001665677756,0.0,0.0,74.2821752659145,0.0,38.89001665677756,0.0,67.99999976224058,0.0,0.0,0.0,6.282175503673926
12,0.1543,0.251,0.105,48.560994481775296,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.52384072308152,112.26266325631448,66.76817344203113,0.5955577582683784,0.3334422417359453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.20717896025583,1.0,0.0,0.0,-18.20717896025583,265.34066199829925,0.0,-37.52384072308152,0.0,37.52384072308152,0.0,18.20717896025583,66.76817344203113,0.0,37.52384072308152,0.0,66.76817344203113,0.0,0.0,0.0,0.0
13,0.1543,0.251,0.105,68.1175300314652,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001666463261,115.05922113450919,67.99999976932318,0.5910000008573986,0.33799999914692735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11753026214201157,1.0,0.11753026214201157,265.22313173614856,0.0,-38.89001666463261,0.0,38.89001666463261,0.0,0.0,68.1175300314652,0.0,38.89001666463261,0.0,67.99999976932318,0.0,0.0,0.0,0.11753026214201157
14,0.1543,0.251,0.105,49.944951175949285,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.641843185064815,112.50421392681697,66.87457155294454,0.5951640852579998,0.33383591474632607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92962037699526,1.0,0.0,0.0,-16.92962037699526,282.1527521131442,0.0,-37.641843185064815,0.0,37.641843185064815,0.0,16.92962037699526,66.87457155294454,0.0,37.641843185064815,0.0,66.87457155294454,0.0,0.0,0.0,0.0
15,0.1543,0.251,0.105,53.26728171741506,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.62595367969227,112.47168815903005,66.86024462004349,0.5952170949097335,0.3337829050945923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.592962902628429,1.0,0.0,0.0,-13.592962902628429,295.7457150157696,0.0,-37.62595367969227,0.0,37.62595367969227,0.0,13.592962902628429,66.86024462004349,0.0,37.62595367969227,0.0,66.86024462004349,0.0,0.0,0.0,0.0
16,0.1543,0.251,0.105,64.43018738829042,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.944341167148394,113.12342634975913,67.14732191177463,0.5941549089303281,0.3348450910739979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.717134523484205,1.0,0.0,0.0,-2.717134523484205,298.4628495392528,0.0,-37.944341167148394,0.0,37.944341167148394,0.0,2.717134523484205,67.14732191177463,0.0,37.944341167148394,0.0,67.14732191177463,0.0,0.0,0.0,0.0
17,0.1543,0.251,0.105,98.0997987102734,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001668816104,115.05922118267183,67.99999979053774,0.5910000007789045,0.33799999922542134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.09979891973566,1.0,30.09979891973566,268.363050619521,0.0,-38.89001668816104,0.0,38.89001668816104,0.0,0.0,98.0997987102734,0.0,38.89001668816104,0.0,67.99999979053774,0.0,0.0,0.0,30.09979891973566
18,0.1543,0.251,0.105,77.03697741149105,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001672584539,115.05922125981148,67.99999982451635,0.591000000653184,0.3379999993511419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0369775869747,1.0,9.0369775869747,259.32607303252337,0.0,-38.89001672584539,0.0,38.89001672584539,0.0,0.0,77.03697741149105,0.0,38.89001672584539,0.0,67.99999982451635,0.0,0.0,0.0,9.0369775869747
19,0.1543,0.251,0.105,97.58056291688112,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001674608401,115.05922130123993,67.99999984276482,0.5910000005856652,0.33799999941866093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5805630741163,1.0,29.5805630741163,229.7455099584097,0.0,-38.89001674608401,0.0,38.89001674608401,0.0,0.0,97.58056291688112,0.0,38.89001674608401,0.0,67.99999984276482,0.0,0.0,0.0,29.5805630741163
20,0.1543,0.251,0.105,35.81756425536223,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.94184388460071,113.11831442019592,67.14507021175923,0.5941632402203859,0.33483675978394045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.327505956397005,1.0,0.0,0.0,-31.327505956397005,261.07301591480905,0.0,-37.94184388460071,0.0,37.94184388460071,0.0,31.327505956397005,67.14507021175923,0.0,37.94184388460071,0.0,67.14507021175923,0.0,0.0,0.0,0.0
21,0.1543,0.251,0.105,24.73292026041251,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.95575369217727,113.1467877527885,67.15761213016013,0.5941168351222993,0.33488316488202385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42469186974762,1.0,0.0,0.0,-42.42469186974762,303.4977077845549,0.0,-37.95575369217727,0.0,37.95575369217727,0.0,42.42469186974762,67.15761213016013,0.0,37.95575369217727,0.0,67.15761213016013,0.0,0.0,0.0,0.0
22,0.1543,0.251,0.105,44.25454899063609,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.97493962440432,113.18606129603594,67.1749113196072,0.594052828121348,0.3349471718829752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.920362328971116,1.0,0.0,0.0,-22.920362328971116,326.41807011351915,0.0,-37.97493962440432,0.0,37.97493962440432,0.0,22.920362328971116,67.1749113196072,0.0,37.97493962440432,0.0,67.1749113196072,0.0,0.0,0.0,0.0
23,0.1543,0.251,0.105,24.433680847910573,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.433680847910573,1.0,24.433680847910573,301.98438926560857,0.0,0.0,0.0,-0.0,0.0,0.0,24.433680847910573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.433680847910573
24,0.1543,0.251,0.105,49.15930330106896,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.97494263646316,113.18606746170799,67.1749140354604,0.5940528180726911,0.3349471819316349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.015610734391444,1.0,0.0,0.0,-18.015610734391444,320.0,0.0,-37.97494263646316,0.0,37.97494263646316,0.0,18.015610734391444,67.1749140354604,0.0,37.97494263646316,0.0,67.1749140354604,0.0,0.0,0.0,0.0
