t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,4.426794031862734,320.0,1.0,37.218588640275634,117.03958691909793,68.0,0.5809999999942537,0.31799999999929374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5732059681373,1.0,0.0,0.0,-63.5732059681373,383.5732059681373,117.03958691909793,-37.218588640276515,0.0,37.218588640276515,0.0,63.5732059681373,68.0,37.218588640275634,0.0,68.0,0.0,0.0,0.0,117.03958691909793,0.0
2,0.1543,0.251,0.105,37.44621405731088,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.44621405731088,1.0,37.44621405731088,346.1269919108264,0.0,0.0,0.0,0.0,0.0,0.0,37.44621405731088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.44621405731088
3,0.1543,0.251,0.105,128.90399837176076,320.0,1.0,29.52196698996667,100.58505601971322,60.903998371760565,0.607255206018758,0.2917447939748156,1.0,0.0,1.0,37.21858864027651,117.03958691910086,68.0,0.5809999999942714,0.31799999999930223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,346.1269919108264,100.58505601971322,-66.74055563024318,0.0,66.74055563024318,0.0,0.0,128.90399837176076,29.52196698996667,37.21858864027651,60.903998371760565,68.0,0.0,0.0,100.58505601971322,0.0
4,0.1543,0.251,0.105,19.875702035536335,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.875702035536335,1.0,19.875702035536335,326.25128987529007,0.0,0.0,0.0,0.0,0.0,0.0,19.875702035536335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.875702035536335
5,0.1543,0.251,0.105,45.06707537615247,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858864027672,117.03958691910131,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93292462384793,1.0,0.0,0.0,-22.93292462384793,349.184214499138,0.0,-37.21858864027672,0.0,37.21858864027672,0.0,22.93292462384793,68.0,0.0,37.21858864027672,0.0,68.0,0.0,0.0,0.0,0.0
6,0.1543,0.251,0.105,87.14486384867749,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14486384867709,1.0,19.14486384867709,330.03935065046096,0.0,-37.21858864027672,0.0,37.21858864027672,0.0,0.0,87.14486384867749,0.0,37.21858864027672,0.0,68.0,0.0,0.0,0.0,19.14486384867709
7,0.1543,0.251,0.105,50.52317275893367,320.0,1.0,26.372168284790547,93.85113268607955,58.0,0.6179999999942722,0.28099999999930153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4768272410663315,1.0,0.0,0.0,-7.4768272410663315,337.51617789152726,93.85113268607955,-26.372168284790547,0.0,26.372168284790547,0.0,7.4768272410663315,58.0,26.372168284790547,0.0,58.0,0.0,0.0,0.0,93.85113268607955,0.0
8,0.1543,0.251,0.105,48.80090849311462,320.0,1.0,34.82408443999397,111.92040019765454,65.79235533770249,0.5891682852447729,0.3098317147488007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99144684458787,1.0,0.0,0.0,-16.99144684458787,354.50762473611513,111.92040019765454,-34.82408443999397,0.0,34.82408443999397,0.0,16.99144684458787,65.79235533770249,34.82408443999397,0.0,65.79235533770249,0.0,0.0,0.0,111.92040019765454,0.0
9,0.1543,0.251,0.105,76.67436452309214,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67436452309174,1.0,8.67436452309174,345.8332602130234,0.0,-37.21858864027672,0.0,37.21858864027672,0.0,0.0,76.67436452309214,0.0,37.21858864027672,0.0,68.0,0.0,0.0,0.0,8.67436452309174
10,0.1543,0.251,0.105,69.50866865096788,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5086686509674792,1.0,1.5086686509674792,344.3245915620559,117.03958691910134,-37.21858864027672,0.0,37.21858864027672,0.0,0.0,69.50866865096788,37.21858864027672,0.0,68.0,0.0,0.0,0.0,117.03958691910134,1.5086686509674792
