t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,129.154168425,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.845831574997121,1.0,0.0,-0.0,-6.845831574997135,326.84583157499713,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,6.845831574997121,136.0,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,0.0
2,0.1543,0.251,0.105,159.908335437,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90833543700289,1.0,23.90833543700289,302.93749613799423,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,159.908335437,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,23.90833543700289
3,0.1543,0.251,0.105,291.81250681,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,0.0,0.0,70.61250681000291,1.0,70.61250681000291,232.32498932799132,195.34841044851015,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,291.81250681,37.21858864027672,38.89001692046804,68.0,68.0,85.2,78.30882352940881,117.03958691910134,70.61250681000291
4,0.1543,0.251,0.105,167.220836419,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.220836419002893,1.0,31.220836419002893,201.10415290898842,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,167.220836419,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,31.220836419002893
5,0.1543,0.251,0.105,188.450002631,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.45000263099999,1.0,52.45000263099999,148.65415027798844,117.0395869191004,-76.10860556074798,0.0,76.10860556074798,0.0,0.0,188.450002631,37.218588640276295,38.89001692047168,68.0,68.0,0.0,0.0,117.0395869191004,52.45000263099999
6,0.1543,0.251,0.105,199.075003515,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.07500351499999,1.0,63.07500351499999,85.57914676298844,117.0395869191004,-76.10860556074798,0.0,76.10860556074798,0.0,0.0,199.075003515,37.218588640276295,38.89001692047168,68.0,68.0,0.0,0.0,117.0395869191004,63.07500351499999
7,0.1543,0.251,0.105,168.333336317,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.33333631700289,1.0,32.33333631700289,53.245810445985555,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,168.333336317,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,32.33333631700289
8,0.1543,0.251,0.105,134.787502615,320.0,1.0,35.90346300851611,114.22799290713499,66.78750261500328,0.5854862403187601,0.31351375967481365,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,53.24581044598557,114.22799290713499,-74.79347992898415,0.0,74.79347992898415,0.0,0.0,134.787502615,35.90346300851611,38.89001692046804,66.78750261500328,68.0,0.0,0.0,114.22799290713499,0.0
9,0.1543,0.251,0.105,143.912502627,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.912502627002894,1.0,7.912502627002894,45.333307818982675,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,0.0,143.912502627,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,7.912502627002894
10,0.1543,0.251,0.105,100.529167747,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.47083225299711,1.0,0.0,-0.0,-35.47083225299711,80.80414007197979,117.03958691910134,-76.10860556074476,0.0,76.10860556074476,0.0,35.47083225299711,136.0,37.21858864027672,38.89001692046804,68.0,68.0,0.0,0.0,117.03958691910134,0.0
