t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,19.491667049,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.491667049,1.0,19.491667049,300.508332951,0.0,0.0,0.0,0.0,0.0,0.0,19.491667049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.491667049
2,0.1543,0.251,0.105,42.829166987,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.170833012996717,1.0,0.0,-0.0,-25.170833012996717,325.6791659639967,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,25.170833012996717,68.0,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,0.0
3,0.1543,0.251,0.105,144.383335645,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.38333564500327,1.0,76.38333564500327,249.2958303189934,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,144.383335645,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,76.38333564500327
4,0.1543,0.251,0.105,42.000000437,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.732916907968516,114.73763842410477,67.85834918802654,0.5915241080078872,0.3374758919990742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85834875102654,1.0,0.0,-0.0,-25.85834875102654,275.15417907001995,0.0,-38.732916907968516,0.0,38.732916907968516,0.0,25.85834875102654,67.85834918802654,0.0,38.732916907968516,0.0,67.85834918802654,0.0,0.0,0.0,0.0
5,0.1543,0.251,0.105,70.545834488,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5458344880032797,1.0,2.5458344880032797,272.6083445820167,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,70.545834488,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,2.5458344880032797
6,0.1543,0.251,0.105,29.120833561,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12083356100004,1.0,29.12083356100004,243.48751102101664,0.0,0.0,0.0,0.0,0.0,0.0,29.120833561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12083356100004
7,0.1543,0.251,0.105,45.058334286,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.79936305732275,92.35668789808506,58.0,0.6280000000035855,0.30100000000337596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.941665714000003,1.0,0.0,-0.0,-12.941665714000003,256.42917673501665,0.0,-27.79936305732275,0.0,27.79936305732275,0.0,12.941665714000003,58.0,0.0,27.79936305732275,0.0,58.0,0.0,0.0,0.0,0.0
8,0.1543,0.251,0.105,50.479167231000005,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.79936305732275,92.35668789808506,58.0,0.6280000000035855,0.30100000000337596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.520832768999995,1.0,0.0,-0.0,-7.520832768999995,263.95000950401663,0.0,-27.79936305732275,0.0,27.79936305732275,0.0,7.520832768999995,58.0,0.0,27.79936305732275,0.0,58.0,0.0,0.0,0.0,0.0
9,0.1543,0.251,0.105,38.954167171,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.79936305732275,92.35668789808506,58.0,0.6280000000035855,0.30100000000337596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.045832829,1.0,0.0,-0.0,-19.045832829,282.99584233301664,0.0,-27.79936305732275,0.0,27.79936305732275,0.0,19.045832829,58.0,0.0,27.79936305732275,0.0,58.0,0.0,0.0,0.0,0.0
10,0.1543,0.251,0.105,66.320834001,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.02771203310391,111.24708938008845,66.320834001,0.5972129141998854,0.33178708580707594,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,282.99584233301664,0.0,-37.02771203310391,0.0,37.02771203310391,0.0,0.0,66.320834001,0.0,37.02771203310391,0.0,66.320834001,0.0,0.0,0.0,0.0
11,0.1543,0.251,0.105,52.275001289,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.79936305732275,92.35668789808506,58.0,0.6280000000035855,0.30100000000337596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724998710999998,1.0,0.0,-0.0,-5.724998710999998,288.72084104401665,0.0,-27.79936305732275,0.0,27.79936305732275,0.0,5.724998710999998,58.0,0.0,27.79936305732275,0.0,58.0,0.0,0.0,0.0,0.0
12,0.1543,0.251,0.105,33.425000568,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.79936305732275,92.35668789808506,58.0,0.6280000000035855,0.30100000000337596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.574999432,1.0,0.0,0.0,-24.574999432,313.2958404760167,0.0,-27.79936305732275,0.0,27.79936305732275,0.0,24.574999432,58.0,0.0,27.79936305732275,0.0,58.0,0.0,0.0,0.0,0.0
13,0.1543,0.251,0.105,20.816667155,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.816667155000033,1.0,20.816667155000033,292.4791733210166,0.0,0.0,0.0,0.0,0.0,0.0,20.816667155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.816667155000033
14,0.1543,0.251,0.105,39.108334102,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.79936305732275,92.35668789808506,58.0,0.6280000000035855,0.30100000000337596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.891665898,1.0,0.0,-0.0,-18.891665898,311.3708392190166,0.0,-27.79936305732275,0.0,27.79936305732275,0.0,18.891665898,58.0,0.0,27.79936305732275,0.0,58.0,0.0,0.0,0.0,0.0
15,0.1543,0.251,0.105,37.850000448,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.149999551996714,1.0,0.0,-0.0,-30.149999551996714,341.5208387710133,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,30.149999551996714,68.0,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,0.0
16,0.1543,0.251,0.105,37.283334042,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.716665957996717,1.0,0.0,-0.0,-30.716665957996717,372.23750472901,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,30.716665957996717,68.0,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,0.0
17,0.1543,0.251,0.105,66.466668096,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.189451580012985,111.57816972659987,66.466668096,0.5966733280483854,0.332326671958576,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,372.23750472901,0.0,-37.189451580012985,0.0,37.189451580012985,0.0,0.0,66.466668096,0.0,37.189451580012985,0.0,66.466668096,0.0,0.0,0.0,0.0
18,0.1543,0.251,0.105,77.754168651,320.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.89001692046804,115.0592216581949,68.0,0.5910000000035975,0.33800000000336383,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.754168651003283,1.0,9.754168651003283,362.48333607800674,0.0,-38.89001692046804,0.0,38.89001692046804,0.0,0.0,77.754168651,0.0,38.89001692046804,0.0,68.0,0.0,0.0,0.0,9.754168651003283
