t,GAS_PRICE,POWER_PRICE,HEAT_PRICE,heat_demand,heat_storage1.initial_soc,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,ngas_grid.gas_balance,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin,arc01_expanded.power,arc02_expanded.power,arc03_expanded.heat,arc04_expanded.heat,arc05_expanded.heat,arc06_expanded.gas,arc07_expanded.gas,arc08_expanded.heat
1,0.1543,0.251,0.105,145.03750284,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.037502839999767,1.0,9.037502839999775,310.9624971600002,117.0395869191004,-76.10860556074798,0.0,76.10860556074798,0.0,0.0,145.03750284,37.218588640276295,38.89001692047168,68.0,68.0,0.0,0.0,117.0395869191004,9.037502839999767
2,0.1543,0.251,0.105,123.10416874,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.895831259999994,1.0,0.0,-0.0,-12.895831259999994,323.85832842000025,117.0395869191004,-76.10860556074798,0.0,76.10860556074798,0.0,12.895831259999994,136.0,37.218588640276295,38.89001692047168,68.0,68.0,0.0,0.0,117.0395869191004,0.0
3,0.1543,0.251,0.105,287.75834182,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,1.0,89.9792299639987,82.83812142701923,1.087085057329232,1.0,0.0,0.0,0.0,61.77911185600129,1.0,61.77911185600129,262.07921656399895,199.87770834611962,-76.10860556074798,0.0,76.10860556074798,0.0,0.0,287.75834182,37.218588640276295,38.89001692047168,68.0,68.0,89.9792299639987,82.83812142701923,117.0395869191004,61.77911185600129
4,0.1543,0.251,0.105,235.31666883,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,1.0,99.31666883,91.68725456006067,1.0852974845733534,1.0,0.0,0.0,0.0,0.0,1.0,0.0,262.07921656399895,208.72684147916107,-76.10860556074798,0.0,76.10860556074798,0.0,0.0,235.31666883,37.218588640276295,38.89001692047168,68.0,68.0,99.31666883,91.68725456006067,117.0395869191004,0.0
5,0.1543,0.251,0.105,263.70833742,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,0.0,0.0,42.50833742000002,1.0,42.50833742000002,219.57087914399892,195.3484104485092,-76.10860556074798,0.0,76.10860556074798,0.0,0.0,263.70833742,37.218588640276295,38.89001692047168,68.0,68.0,85.2,78.30882352940881,117.0395869191004,42.50833742000002
6,0.1543,0.251,0.105,210.80000258,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,10.399997419999991,1.0,0.0,-0.0,-10.399997419999991,229.97087656399893,195.3484104485092,-76.10860556074798,0.0,76.10860556074798,0.0,10.399997419999991,221.2,37.218588640276295,38.89001692047168,68.0,68.0,85.2,78.30882352940881,117.0395869191004,0.0
7,0.1543,0.251,0.105,207.12917021,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12917021000001,1.0,71.12917021000001,158.84170635399892,117.0395869191004,-76.10860556074798,0.0,76.10860556074798,0.0,0.0,207.12917021,37.218588640276295,38.89001692047168,68.0,68.0,0.0,0.0,117.0395869191004,71.12917021000001
8,0.1543,0.251,0.105,151.45000285,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.450002849999805,1.0,15.450002849999805,143.3917035039991,117.0395869191004,-76.10860556074798,0.0,76.10860556074798,0.0,0.0,151.45000285,37.218588640276295,38.89001692047168,68.0,68.0,0.0,0.0,117.0395869191004,15.450002849999805
9,0.1543,0.251,0.105,132.670836653,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.329163346999991,1.0,0.0,-0.0,-3.329163346999991,146.7208668509991,117.0395869191004,-76.10860556074798,0.0,76.10860556074798,0.0,3.329163346999991,136.0,37.218588640276295,38.89001692047168,68.0,68.0,0.0,0.0,117.0395869191004,0.0
10,0.1543,0.251,0.105,126.88333577,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.89001692047168,115.05922165820232,68.0,0.5910000000035853,0.338000000003376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.116664229999998,1.0,0.0,-0.0,-9.116664229999998,155.8375310809991,117.0395869191004,-76.10860556074798,0.0,76.10860556074798,0.0,9.116664229999998,136.0,37.218588640276295,38.89001692047168,68.0,68.0,0.0,0.0,117.0395869191004,0.0
