0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
124.73203872102118,107.39308425591857,158.23449124117235,77.81407093288993,83.61641517893628,89.29172843810136,117.5513784198244,110.5979908145095,131.6453370689565,122.11709172226138,59.87859681261404,80.84706354042288,81.04879378257851,168.47952036647297,59.50346420545842,126.79633783661697,74.51214406229803,104.73125459748884,93.87609229325929,145.1277256937483,93.04518357076643,90.51575707279683,125.18000084442836,48.73991977416052
43.93333000084193,53.527278442465736,158.23449124117235,131.67987674634276,83.61641517893628,143.15753425155418,117.5513784198244,83.66508790778309,131.6453370689565,68.25128590880854,86.81149971934046,53.91416063369646,27.182987969125676,87.68081164629369,59.50346420545842,72.93053202316415,101.44504696902445,104.73125459748884,174.67480101343855,118.19482278702188,146.91098938421928,36.649951259344,71.31419503097553,48.73991977416052
70.86623290756835,53.527278442465736,131.30158833444594,104.74697383961636,83.61641517893628,62.35882553137493,144.4842813265508,137.5308937212359,104.71243416223008,95.18418881553497,86.81149971934046,107.77996644714929,107.98169668930493,33.81500583284085,86.43636711218484,180.66214365006982,101.44504696902445,104.73125459748884,147.74189810671214,91.26191988029547,39.179377757313596,63.58285416607042,44.38129212424911,48.73991977416052
124.73203872102118,107.39308425591857,185.16739414789876,104.74697383961636,83.61641517893628,62.35882553137493,144.4842813265508,83.66508790778309,104.71243416223008,68.25128590880854,59.87859681261404,107.77996644714929,161.84750250275778,87.68081164629369,113.36927001891125,99.86343492989056,47.57924115557161,131.66415750421527,66.94318938653288,145.1277256937483,12.246474850587177,90.51575707279683,98.24709793770194,156.47153140106622
70.86623290756835,-0.3385273709871086,158.23449124117235,158.6127796530692,137.4822209923891,143.15753425155418,90.61847551309799,110.5979908145095,104.71243416223008,68.25128590880854,113.74440262606687,80.84706354042288,134.91459959603134,60.74790873956727,113.36927001891125,99.86343492989056,74.51214406229803,131.66415750421527,66.94318938653288,91.26191988029547,93.04518357076643,36.649951259344,98.24709793770194,48.73991977416052
43.93333000084193,107.39308425591857,158.23449124117235,131.67987674634276,110.54931808566269,116.22463134482777,117.5513784198244,83.66508790778309,104.71243416223008,122.11709172226138,59.87859681261404,53.91416063369646,81.04879378257851,114.6137145530201,86.43636711218484,180.66214365006982,155.3108527824773,104.73125459748884,93.87609229325929,145.1277256937483,39.179377757313596,36.649951259344,71.31419503097553,129.53862849433978
17.00042709411551,161.25889006937143,131.30158833444594,77.81407093288993,110.54931808566269,62.35882553137493,117.5513784198244,56.73218500105666,158.57823997568292,68.25128590880854,59.87859681261404,107.77996644714929,81.04879378257851,114.6137145530201,59.50346420545842,99.86343492989056,74.51214406229803,104.73125459748884,40.01028647980645,118.19482278702188,66.11228066404001,63.58285416607042,98.24709793770194,75.67282268088694
43.93333000084193,107.39308425591857,185.16739414789876,104.74697383961636,137.4822209923891,143.15753425155418,144.4842813265508,137.5308937212359,104.71243416223008,68.25128590880854,59.87859681261404,161.64577226060214,107.98169668930493,33.81500583284085,113.36927001891125,72.93053202316415,74.51214406229803,104.73125459748884,66.94318938653288,91.26191988029547,119.97808647749285,36.649951259344,44.38129212424911,75.67282268088694
43.93333000084193,53.527278442465736,158.23449124117235,104.74697383961636,110.54931808566269,35.42592262464851,171.41718423327723,137.5308937212359,131.6453370689565,122.11709172226138,86.81149971934046,107.77996644714929,81.04879378257851,60.74790873956727,140.30217292563768,72.93053202316415,101.44504696902445,50.865448784036005,93.87609229325929,145.1277256937483,12.246474850587177,90.51575707279683,152.1129037511548,48.73991977416052
97.79913581429476,107.39308425591857,158.23449124117235,77.81407093288993,83.61641517893628,143.15753425155418,90.61847551309799,110.5979908145095,77.77953125550366,122.11709172226138,59.87859681261404,53.91416063369646,81.04879378257851,87.68081164629369,59.50346420545842,126.79633783661697,74.51214406229803,131.66415750421527,66.94318938653288,91.26191988029547,66.11228066404001,36.649951259344,44.38129212424911,75.67282268088694
