t,Scenario2.GAS_PRICE,Scenario2.POWER_PRICE,Scenario2.HEAT_PRICE,Scenario2.heat_demand,Scenario2.heat_demand_scenario,Scenario2.delta_heat_demand,Scenario2.probability,Scenario2.heat_storage1.initial_soc,Scenario2.chp1.bin,Scenario2.chp1.power,Scenario2.chp1.gas,Scenario2.chp1.heat,Scenario2.chp1.eta_th,Scenario2.chp1.eta_el,Scenario2.chp1.y1,Scenario2.chp1.y2,Scenario2.chp2.bin,Scenario2.chp2.power,Scenario2.chp2.gas,Scenario2.chp2.heat,Scenario2.chp2.eta_th,Scenario2.chp2.eta_el,Scenario2.chp2.y1,Scenario2.chp2.y2,Scenario2.boiler1.bin,Scenario2.boiler1.heat,Scenario2.boiler1.gas,Scenario2.boiler1.eta_th,Scenario2.boiler1.y1,Scenario2.boiler1.y2,Scenario2.heat_storage1.heat_charge,Scenario2.heat_storage1.bin_charge,Scenario2.heat_storage1.heat_discharge,Scenario2.heat_storage1.bin_discharge,Scenario2.heat_storage1.heat_balance,Scenario2.heat_storage1.heat_capacity,Scenario2.heat_storage1.dispatch_heat_capacity,Scenario2.heat_storage1.dispatch_heat_charge,Scenario2.heat_storage1.dispatch_heat_discharge,Scenario2.ngas_grid.gas_balance,Scenario2.power_grid.power_balance,Scenario2.power_grid.power_supply,Scenario2.power_grid.power_feedin,Scenario2.heat_grid.heat_balance,Scenario2.heat_grid.heat_supply,Scenario2.heat_grid.heat_feedin,Scenario2.heat_grid.dispatch_heat_feedin,Scenario2.heat_grid.dispatch_heat_supply,Scenario2.heat_grid.dispatch_heat_balance,Scenario2.arc01_expanded.power,Scenario2.arc02_expanded.power,Scenario2.arc03_expanded.heat,Scenario2.arc04_expanded.heat,Scenario2.arc05_expanded.heat,Scenario2.arc06_expanded.gas,Scenario2.arc07_expanded.gas,Scenario2.arc08_expanded.heat
1,0.1543,0.251,0.105,141.65794546849713,139.05463024008097,2.6033152284161645,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.657945468496337,1.0,5.657945468496337,314.34205453150366,-3.0546302400802006,166.94536975991903,164.34205453150287,117.03958691910134,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,141.65794546849713,164.34205453150287,166.94536975991903,0.0,37.21858864027672,37.21858864027672,68.0,68.0,0.0,0.0,117.03958691910134,5.657945468496337
2,0.1543,0.251,0.105,146.05809396615078,151.98320591973078,-5.92511195358,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.058093966149983,1.0,10.058093966149954,304.2839605653537,-19.037836159810126,154.01679408027002,159.94190603385002,117.03958691910134,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,146.05809396615078,159.94190603385002,154.01679408027002,0.0,37.21858864027672,37.21858864027672,68.0,68.0,0.0,0.0,117.03958691910134,10.058093966149983
3,0.1543,0.251,0.105,234.2658713048652,268.2575467314162,-33.99167542655101,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.3179999999960665,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,0.0,0.0,13.065871304864402,1.0,13.065871304864402,291.2180892604893,-66.09538289122554,122.94245326858459,156.9341286951356,195.34841044851015,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,234.2658713048652,156.9341286951356,122.94245326858459,0.0,37.21858864027672,37.21858864027672,68.0,68.0,85.2,78.30882352940881,117.03958691910134,13.065871304864402
4,0.1543,0.251,0.105,377.81893254322233,382.8264761154327,-5.007543572210352,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,174.0,162.46498599439482,1.07100000000252,1.0,0.0,0.0,0.0,67.81893254322154,1.0,67.81893254322154,223.39915671726777,-138.92185900665743,97.17352388456811,102.18106745677846,279.5045729134962,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,377.81893254322233,102.18106745677846,97.17352388456811,0.0,37.21858864027672,37.21858864027672,68.0,68.0,174.0,162.46498599439482,117.03958691910134,67.81893254322154
5,0.1543,0.251,0.105,277.24856876614945,296.64735798401,-19.398789217860553,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,135.02606960888738,125.52921552262086,1.078461225415233,1.0,0.0,0.0,0.0,6.222499157261268,1.0,6.222499157261268,217.1766575600065,-164.54314738177925,144.37871162487818,163.77750084273873,242.5688024417222,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,277.24856876614945,163.77750084273873,144.37871162487818,0.0,37.21858864027672,37.21858864027672,68.0,68.0,135.02606960888738,125.52921552262086,117.03958691910134,6.222499157261268
6,0.1543,0.251,0.105,282.5553396973427,252.2848650533357,30.27047464400698,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.3179999999960665,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,140.98787679724612,131.17924721550867,1.0773198884534978,1.0,0.0,0.0,0.0,5.567462900095762,1.0,5.567462900095762,211.60919465991074,-139.84013563786803,170.0,139.72952535599302,248.21883413461,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,282.5553396973427,139.72952535599302,170.0,0.0,37.21858864027672,37.21858864027672,68.0,68.0,140.98787679724612,131.17924721550867,117.03958691910134,5.567462900095762
7,0.1543,0.251,0.105,254.46961668038313,254.62022408795372,-0.15060740757058966,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.3179999999960665,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,118.46961668038233,109.83859004407171,1.0816308166290234,1.0,0.0,0.0,1.0,0.0,0.0,0.0,211.60919465991074,-139.99074304543862,169.8493925924294,170.0,226.87817696317305,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,254.46961668038313,170.0,169.8493925924294,0.0,37.21858864027672,37.21858864027672,68.0,68.0,118.46961668038233,109.83859004407171,117.03958691910134,0.0
8,0.1543,0.251,0.105,256.77642666862545,259.4489884765845,-2.6725618079590276,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,120.77642666862465,112.02476432499932,1.0811891975997427,1.0,0.0,0.0,1.0,0.0,0.0,0.0,211.60919465991074,-142.66330485339765,167.32743819204097,170.0,229.06435124410066,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,256.77642666862545,170.0,167.32743819204097,0.0,37.21858864027672,37.21858864027672,68.0,68.0,120.77642666862465,112.02476432499932,117.03958691910134,0.0
9,0.1543,0.251,0.105,244.07998389809563,234.21923433916166,9.860749558933975,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,98.21923433916086,90.64721091923029,1.0855075790141673,1.0,0.0,0.0,0.0,9.860749558933975,1.0,9.860749558933975,201.74844510097677,-142.66330485339765,170.0,160.13925044106603,207.68679783833164,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,244.07998389809563,160.13925044106603,170.0,0.0,37.21858864027672,37.21858864027672,68.0,68.0,98.21923433916086,90.64721091923029,117.03958691910134,9.860749558933975
10,0.1543,0.251,0.105,204.97773707045263,221.7446043393616,-16.766867268908953,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,16.222262929548165,1.0,0.0,0.0,-16.222262929548165,217.97070803052492,-143.20790919275845,153.23313273109105,170.0,195.34841044851015,-74.43717728055344,0.0,74.43717728055344,0.0,16.222262929548165,221.2,170.0,153.23313273109105,0.0,37.21858864027672,37.21858864027672,68.0,68.0,85.2,78.30882352940881,117.03958691910134,0.0
11,0.1543,0.251,0.105,203.19881629705037,234.57348631259907,-31.374670015548702,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.3179999999960665,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,18.001183702950428,1.0,0.0,0.0,-18.001183702950414,235.97189173347533,-156.58139550535674,138.6253299844513,170.0,195.34841044851015,-74.43717728055344,0.0,74.43717728055344,0.0,18.001183702950428,221.2,170.0,138.6253299844513,0.0,37.21858864027672,37.21858864027672,68.0,68.0,85.2,78.30882352940881,117.03958691910134,0.0
12,0.1543,0.251,0.105,211.80511618201973,196.97268563086783,14.832430551151901,0.08587360637460136,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,9.394883817981068,1.0,0.0,0.0,-9.394883817981068,245.36677555145639,-132.35408113622375,160.60511618201895,145.77268563086704,195.34841044851015,-74.43717728055344,0.0,74.43717728055344,0.0,9.394883817981068,221.2,145.77268563086704,160.60511618201895,0.0,37.21858864027672,37.21858864027672,68.0,68.0,85.2,78.30882352940881,117.03958691910134,0.0
