t,Scenario1.GAS_PRICE,Scenario1.POWER_PRICE,Scenario1.HEAT_PRICE,Scenario1.heat_demand,Scenario1.heat_demand_scenario,Scenario1.delta_heat_demand,Scenario1.probability,Scenario1.heat_storage1.initial_soc,Scenario1.chp1.bin,Scenario1.chp1.power,Scenario1.chp1.gas,Scenario1.chp1.heat,Scenario1.chp1.eta_th,Scenario1.chp1.eta_el,Scenario1.chp1.y1,Scenario1.chp1.y2,Scenario1.chp2.bin,Scenario1.chp2.power,Scenario1.chp2.gas,Scenario1.chp2.heat,Scenario1.chp2.eta_th,Scenario1.chp2.eta_el,Scenario1.chp2.y1,Scenario1.chp2.y2,Scenario1.boiler1.bin,Scenario1.boiler1.heat,Scenario1.boiler1.gas,Scenario1.boiler1.eta_th,Scenario1.boiler1.y1,Scenario1.boiler1.y2,Scenario1.heat_storage1.heat_charge,Scenario1.heat_storage1.bin_charge,Scenario1.heat_storage1.heat_discharge,Scenario1.heat_storage1.bin_discharge,Scenario1.heat_storage1.heat_balance,Scenario1.heat_storage1.heat_capacity,Scenario1.heat_storage1.dispatch_heat_capacity,Scenario1.heat_storage1.dispatch_heat_charge,Scenario1.heat_storage1.dispatch_heat_discharge,Scenario1.ngas_grid.gas_balance,Scenario1.power_grid.power_balance,Scenario1.power_grid.power_supply,Scenario1.power_grid.power_feedin,Scenario1.heat_grid.heat_balance,Scenario1.heat_grid.heat_supply,Scenario1.heat_grid.heat_feedin,Scenario1.heat_grid.dispatch_heat_feedin,Scenario1.heat_grid.dispatch_heat_supply,Scenario1.heat_grid.dispatch_heat_balance,Scenario1.arc01_expanded.power,Scenario1.arc02_expanded.power,Scenario1.arc03_expanded.heat,Scenario1.arc04_expanded.heat,Scenario1.arc05_expanded.heat,Scenario1.arc06_expanded.gas,Scenario1.arc07_expanded.gas,Scenario1.arc08_expanded.heat
1,0.1543,0.251,0.105,141.65794546849713,160.49927580341392,-18.84133033491679,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.657945468496337,1.0,5.657945468496337,314.34205453150366,-24.499275803413127,0.0,18.84133033491679,117.03958691910134,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,141.65794546849713,18.84133033491679,0.0,0.0,37.21858864027672,37.21858864027672,68.0,68.0,0.0,0.0,117.03958691910134,5.657945468496337
2,0.1543,0.251,0.105,146.05809396615078,129.87935798150858,16.178735984642202,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.058093966150324,1.0,10.058093966150324,304.28396056535337,-18.37863378492125,16.178735984642202,0.0,117.03958691910134,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,146.05809396615078,0.0,16.178735984642202,0.0,37.21858864027672,37.21858864027672,68.0,68.0,0.0,0.0,117.03958691910134,10.058093966150324
3,0.1543,0.251,0.105,234.2658713048652,199.57947075340505,34.68640055146014,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,98.26587130486439,90.69140898299852,1.0854986507662285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,304.28396056535337,16.30776676653889,34.68640055146014,0.0,207.73099590209986,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,234.2658713048652,0.0,34.68640055146014,0.0,37.21858864027672,37.21858864027672,68.0,68.0,98.26587130486439,90.69140898299852,117.03958691910134,0.0
4,0.1543,0.251,0.105,377.81893254322233,382.8264761154327,-5.007543572210352,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,174.0,162.46498599439482,1.07100000000252,1.0,0.0,0.0,0.0,67.81893254322154,1.0,67.81893254322154,236.46502802213183,-56.518709348893,0.0,5.007543572210352,279.5045729134962,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,377.81893254322233,5.007543572210352,0.0,0.0,37.21858864027672,37.21858864027672,68.0,68.0,174.0,162.46498599439482,117.03958691910134,67.81893254322154
5,0.1543,0.251,0.105,277.24856876614945,271.0260696088882,6.222499157261268,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,141.24856876614865,131.42630617596228,1.0772699812071989,1.0,0.0,0.0,0.0,0.0,1.0,0.0,236.46502802213183,-50.29621019163173,6.222499157261268,0.0,248.46589309506362,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,277.24856876614945,0.0,6.222499157261268,0.0,37.21858864027672,37.21858864027672,68.0,68.0,141.24856876614865,131.42630617596228,117.03958691910134,0.0
6,0.1543,0.251,0.105,282.5553396973427,278.5348949598071,4.02044473753557,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,146.55533969734188,136.45555703913752,1.0762540453307317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,236.46502802213183,-46.27576545409616,4.02044473753557,0.0,253.49514395823886,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,282.5553396973427,0.0,4.02044473753557,0.0,37.21858864027672,37.21858864027672,68.0,68.0,146.55533969734188,136.45555703913752,117.03958691910134,0.0
7,0.1543,0.251,0.105,254.46961668038313,254.62022408795372,-0.15060740757058966,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,118.46961668038233,109.83859004407171,1.0816308166290234,1.0,0.0,0.0,0.0,0.0,1.0,0.0,236.46502802213183,-46.42637286166675,0.0,0.15060740757058966,226.87817696317305,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,254.46961668038313,0.15060740757058966,0.0,0.0,37.21858864027672,37.21858864027672,68.0,68.0,118.46961668038233,109.83859004407171,117.03958691910134,0.0
8,0.1543,0.251,0.105,256.77642666862545,259.4489884765845,-2.6725618079590276,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,120.77642666862465,112.02476432499932,1.0811891975997427,1.0,0.0,0.0,1.0,0.0,0.0,0.0,236.46502802213183,-49.09893466962578,0.0,2.6725618079590276,229.06435124410066,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,256.77642666862545,2.6725618079590276,0.0,0.0,37.21858864027672,37.21858864027672,68.0,68.0,120.77642666862465,112.02476432499932,117.03958691910134,0.0
9,0.1543,0.251,0.105,244.07998389809563,234.21923433916166,9.860749558933975,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,108.07998389809484,99.99228796774591,1.0836198229049119,1.0,0.0,0.0,0.0,0.0,1.0,0.0,236.46502802213183,-39.2381851106918,9.860749558933975,0.0,217.03187488684725,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,244.07998389809563,0.0,9.860749558933975,0.0,37.21858864027672,37.21858864027672,68.0,68.0,108.07998389809484,99.99228796774591,117.03958691910134,0.0
10,0.1543,0.251,0.105,204.97773707045263,221.7446043393616,-16.766867268908953,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,99.04475241503265,91.42955814119931,1.0853495406437865,1.0,0.0,30.06701534458081,1.0,0.0,0.0,-30.06701534458081,266.5320433667126,-25.938037035019946,0.0,16.766867268908953,208.46914506030066,-74.43717728055344,0.0,74.43717728055344,0.0,30.06701534458081,235.04475241503343,16.766867268908953,0.0,0.0,37.21858864027672,37.21858864027672,68.0,68.0,99.04475241503265,91.42955814119931,117.03958691910134,0.0
11,0.1543,0.251,0.105,203.19881629705037,179.76263370999243,23.436182587057942,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,85.2,78.30882352940883,1.0880000000025203,1.0,0.0,18.00118370295044,1.0,0.0,0.0,-18.00118370295044,284.53322706966304,15.499329254988435,23.436182587057942,0.0,195.34841044851015,-74.43717728055344,0.0,74.43717728055344,0.0,18.00118370295044,221.2,0.0,23.436182587057942,0.0,37.21858864027672,37.21858864027672,68.0,68.0,85.2,78.30882352940883,117.03958691910134,0.0
12,0.1543,0.251,0.105,211.80511618201973,220.37411214969026,-8.568995967670531,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,85.2,78.30882352940883,1.08800000000252,1.0,0.0,9.394883817981073,1.0,0.0,0.0,-9.394883817981073,293.9281108876441,16.325217105298975,0.0,8.568995967670531,195.34841044851015,-74.43717728055344,0.0,74.43717728055344,0.0,9.394883817981073,221.2,8.568995967670531,0.0,0.0,37.21858864027672,37.21858864027672,68.0,68.0,85.2,78.30882352940883,117.03958691910134,0.0
13,0.1543,0.251,0.105,182.2391797819519,202.8303039731582,-20.59112419120632,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23917978195149,1.0,46.23917978195149,247.68893110569306,-50.505086867858836,0.0,20.59112419120632,117.03958691910134,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,182.2391797819519,20.59112419120632,0.0,0.0,37.21858864027672,37.21858864027672,68.0,68.0,0.0,0.0,117.03958691910134,46.23917978195149
14,0.1543,0.251,0.105,200.36626143542992,195.4576819556428,4.908579479787107,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,20.83373856457088,1.0,0.0,0.0,-20.83373856457088,268.5226696702639,-24.76276882350085,4.908579479787107,0.0,195.34841044851015,-74.43717728055344,0.0,74.43717728055344,0.0,20.83373856457088,221.2,0.0,4.908579479787107,0.0,37.21858864027672,37.21858864027672,68.0,68.0,85.2,78.30882352940881,117.03958691910134,0.0
15,0.1543,0.251,0.105,205.47161595735693,186.9149514259073,18.556664531449627,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,85.2,78.30882352940883,1.08800000000252,1.0,0.0,15.728384042643865,1.0,0.0,0.0,-15.728384042643865,284.2510537129078,9.522279750592643,18.556664531449627,0.0,195.34841044851015,-74.43717728055344,0.0,74.43717728055344,0.0,15.728384042643865,221.2,0.0,18.556664531449627,0.0,37.21858864027672,37.21858864027672,68.0,68.0,85.2,78.30882352940883,117.03958691910134,0.0
16,0.1543,0.251,0.105,207.47630183071095,171.34182587420787,36.13447595650308,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,85.2,78.30882352940883,1.08800000000252,1.0,0.0,13.723698169289843,1.0,0.0,0.0,-13.723698169289843,297.9747518821976,59.38045387638557,36.13447595650308,0.0,195.34841044851015,-74.43717728055344,0.0,74.43717728055344,0.0,13.723698169289843,221.2,0.0,36.13447595650308,0.0,37.21858864027672,37.21858864027672,68.0,68.0,85.2,78.30882352940883,117.03958691910134,0.0
17,0.1543,0.251,0.105,238.99288286305773,219.34574801576184,19.647134847295888,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,102.99288286305693,95.17121926075887,1.0845937048598178,1.0,0.0,0.0,0.0,0.0,1.0,0.0,297.9747518821976,79.02758872368146,19.647134847295888,0.0,212.2108061798602,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,238.99288286305773,0.0,19.647134847295888,0.0,37.21858864027672,37.21858864027672,68.0,68.0,102.99288286305693,95.17121926075887,117.03958691910134,0.0
18,0.1543,0.251,0.105,252.98766427950505,273.7065739994606,-20.718909719955548,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,116.98766427950426,108.434137037161,1.0819145237327952,1.0,0.0,0.0,0.0,0.0,1.0,0.0,297.9747518821976,58.30867900372591,0.0,20.718909719955548,225.47372395626235,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,252.98766427950505,20.718909719955548,0.0,0.0,37.21858864027672,37.21858864027672,68.0,68.0,116.98766427950426,108.434137037161,117.03958691910134,0.0
19,0.1543,0.251,0.105,240.99861676756862,230.0501739574011,10.948442810167506,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,104.99861676756782,97.07206237257812,1.0842097242699902,1.0,0.0,0.0,0.0,0.0,1.0,0.0,297.9747518821976,69.25712181389342,10.948442810167506,0.0,214.11164929167944,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,240.99861676756862,0.0,10.948442810167506,0.0,37.21858864027672,37.21858864027672,68.0,68.0,104.99861676756782,97.07206237257812,117.03958691910134,0.0
20,0.1543,0.251,0.105,229.09733899058972,208.12135065662352,20.9759883339662,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,93.09733899058892,85.79316748361006,1.0864881220426101,1.0,0.0,0.0,1.0,0.0,0.0,0.0,297.9747518821976,90.23311014785962,20.9759883339662,0.0,202.8327544027114,-74.43717728055344,0.0,74.43717728055344,0.0,0.0,229.09733899058972,0.0,20.9759883339662,0.0,37.21858864027672,37.21858864027672,68.0,68.0,93.09733899058892,85.79316748361006,117.03958691910134,0.0
21,0.1543,0.251,0.105,188.76634869136618,190.61388975567593,-1.8475410643097518,0.2139325904510971,320.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,37.21858864027672,117.03958691910134,68.0,0.5809999999942707,0.317999999999303,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,32.43365130863462,1.0,0.0,0.0,-32.43365130863462,330.40840319083225,120.81922039218449,0.0,1.8475410643097518,195.34841044851015,-74.43717728055344,0.0,74.43717728055344,0.0,32.43365130863462,221.2,1.8475410643097518,0.0,0.0,37.21858864027672,37.21858864027672,68.0,68.0,85.2,78.30882352940881,117.03958691910134,0.0
