t,Scenario10.GAS_PRICE,Scenario10.POWER_PRICE,Scenario10.HEAT_PRICE,Scenario10.heat_demand,Scenario10.heat_demand_scenario,Scenario10.delta_heat_demand,Scenario10.probability,Scenario10.chp1.bin,Scenario10.chp1.power,Scenario10.chp1.gas,Scenario10.chp1.heat,Scenario10.chp1.eta_th,Scenario10.chp1.eta_el,Scenario10.chp1.y1,Scenario10.chp1.y2,Scenario10.chp2.bin,Scenario10.chp2.power,Scenario10.chp2.gas,Scenario10.chp2.heat,Scenario10.chp2.eta_th,Scenario10.chp2.eta_el,Scenario10.chp2.y1,Scenario10.chp2.y2,Scenario10.boiler1.bin,Scenario10.boiler1.heat,Scenario10.boiler1.gas,Scenario10.boiler1.eta_th,Scenario10.boiler1.y1,Scenario10.boiler1.y2,Scenario10.heat_storage1.heat_charge,Scenario10.heat_storage1.bin_charge,Scenario10.heat_storage1.heat_discharge,Scenario10.heat_storage1.bin_discharge,Scenario10.heat_storage1.heat_balance,Scenario10.heat_storage1.heat_capacity,Scenario10.heat_storage1.dispatch_heat_capacity,Scenario10.heat_storage1.dispatch_heat_charge,Scenario10.heat_storage1.dispatch_heat_discharge,Scenario10.ngas_grid.gas_balance,Scenario10.power_grid.power_balance,Scenario10.power_grid.power_supply,Scenario10.power_grid.power_feedin,Scenario10.heat_grid.heat_balance,Scenario10.heat_grid.heat_supply,Scenario10.heat_grid.heat_feedin,Scenario10.heat_grid.dispatch_heat_feedin,Scenario10.heat_grid.dispatch_heat_supply,Scenario10.heat_grid.dispatch_heat_balance,Scenario10.arc01_expanded.power,Scenario10.arc02_expanded.power,Scenario10.arc03_expanded.heat,Scenario10.arc04_expanded.heat,Scenario10.arc05_expanded.heat,Scenario10.arc06_expanded.gas,Scenario10.arc07_expanded.gas,Scenario10.arc08_expanded.heat
11,0.1543,0.251,0.105,126.99603698103137,137.46429362680064,-10.468256645769273,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,47.00396301896863,1.0,0.0,0.0,-47.00396301896863,321.0090488080231,331.79021006074737,0.0,10.468256645769273,162.46498599439482,0.0,0.0,0.0,0.0,47.00396301896863,174.0,10.468256645769273,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
12,0.1543,0.251,0.105,118.12931021970827,82.91920404419402,35.210106175514255,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,55.870689780291734,1.0,0.0,0.0,-55.870689780291684,376.8797385883148,422.87100601655334,35.210106175514255,0.0,162.46498599439482,0.0,0.0,0.0,0.0,55.870689780291734,174.0,0.0,35.210106175514255,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
13,0.1543,0.251,0.105,127.11248915420391,112.69533916633955,14.417149987864363,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.11248915420391,118.02947945928662,1.0799762126498886,1.0,0.0,0.0,0.0,0.0,1.0,0.0,376.8797385883148,437.2881560044177,14.417149987864363,0.0,118.02947945928662,0.0,0.0,0.0,0.0,0.0,127.11248915420391,0.0,14.417149987864363,0.0,0.0,0.0,0.0,0.0,127.11248915420391,118.02947945928662,0.0,0.0
14,0.1543,0.251,0.105,143.92225309423955,132.88551329130178,11.036739802937774,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,30.07774690576045,1.0,0.0,0.0,-30.07774690576045,406.9574854940753,478.40264271311594,11.036739802937774,0.0,162.46498599439482,0.0,0.0,0.0,0.0,30.07774690576045,174.0,0.0,11.036739802937774,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
15,0.1543,0.251,0.105,153.96949988320094,139.73426090054625,14.235238982654693,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,153.96949988320094,143.48199025020267,1.074834667803121,1.0,0.0,0.0,0.0,0.0,1.0,0.0,406.9574854940753,492.6378816957707,14.235238982654693,0.0,143.48199025020267,0.0,0.0,0.0,0.0,0.0,153.96949988320094,0.0,14.235238982654693,0.0,0.0,0.0,0.0,0.0,153.96949988320094,143.48199025020267,0.0,0.0
16,0.1543,0.251,0.105,163.93908361154536,94.7492691033085,69.18981450823685,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,10.060916388454643,1.0,0.0,0.0,-10.060916388454643,417.01840188252993,571.8886125924622,69.18981450823685,0.0,162.46498599439482,0.0,0.0,0.0,0.0,10.060916388454643,174.0,0.0,69.18981450823685,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
17,0.1543,0.251,0.105,172.6373879152593,221.54043752395938,-48.90304960870009,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.6373879152593,161.17363234596925,1.0712608604095963,1.0,0.0,0.0,0.0,0.0,1.0,0.0,417.01840188252993,522.9855629837621,0.0,48.90304960870009,161.17363234596925,0.0,0.0,0.0,0.0,0.0,172.6373879152593,48.90304960870009,0.0,0.0,0.0,0.0,0.0,0.0,172.6373879152593,161.17363234596925,0.0,0.0
18,0.1543,0.251,0.105,189.7709359695811,185.42248555227457,4.3484504173065375,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,15.770935969581103,1.0,15.770935969581103,401.2474659129488,511.5630774314875,4.3484504173065375,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,189.7709359695811,0.0,4.3484504173065375,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,15.770935969581103
19,0.1543,0.251,0.105,178.15899549410722,181.28246123799806,-3.123465743890847,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,4.1589954941072165,1.0,4.1589954941072165,397.0884704188416,504.28061619348944,0.0,3.123465743890847,162.46498599439482,0.0,0.0,0.0,0.0,0.0,178.15899549410722,3.123465743890847,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,4.1589954941072165
20,0.1543,0.251,0.105,159.28416533270453,133.04985725502308,26.234308077681447,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,159.28416533270453,148.5187227841607,1.0738172205886891,1.0,0.0,0.0,1.0,0.0,0.0,0.0,397.0884704188416,530.5149242711709,26.234308077681447,0.0,148.5187227841607,0.0,0.0,0.0,0.0,0.0,159.28416533270453,0.0,26.234308077681447,0.0,0.0,0.0,0.0,0.0,159.28416533270453,148.5187227841607,0.0,0.0
21,0.1543,0.251,0.105,111.5328007805781,91.35123340383625,20.181567376741853,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,62.4671992194219,1.0,0.0,0.0,-62.4671992194219,459.5556696382635,613.1636908673347,20.181567376741853,0.0,162.46498599439482,0.0,0.0,0.0,0.0,62.4671992194219,174.0,0.0,20.181567376741853,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
22,0.1543,0.251,0.105,122.3487884171389,103.03532970511412,19.313458712024783,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,51.651211582861094,1.0,0.0,0.0,-51.651211582861094,511.2068812211246,684.1283611622206,19.313458712024783,0.0,162.46498599439482,0.0,0.0,0.0,0.0,51.651211582861094,174.0,0.0,19.313458712024783,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
23,0.1543,0.251,0.105,121.44172552592136,80.1702266856892,41.271498840232155,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,52.558274474078644,1.0,0.0,0.0,-52.558274474078644,563.7651556952032,777.9581344765314,41.271498840232155,0.0,162.46498599439482,0.0,0.0,0.0,0.0,52.558274474078644,174.0,0.0,41.271498840232155,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
24,0.1543,0.251,0.105,125.78405753160912,127.35898187906737,-1.57492434745825,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,48.21594246839088,1.0,0.0,0.0,-48.21594246839088,611.9810981635941,824.599152597464,0.0,1.57492434745825,162.46498599439482,0.0,0.0,0.0,0.0,48.21594246839088,174.0,1.57492434745825,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
25,0.1543,0.251,0.105,136.30073130880112,102.12442772427794,34.17630358452318,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,37.69926869119888,1.0,0.0,0.0,-37.69926869119888,649.680366854793,896.4747248731861,34.17630358452318,0.0,162.46498599439482,0.0,0.0,0.0,0.0,37.69926869119888,174.0,0.0,34.17630358452318,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
26,0.1543,0.251,0.105,161.79318458245825,153.07548264258844,8.717701939869812,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,12.206815417541748,1.0,0.0,0.0,-12.206815417541748,661.8871822723347,917.3992422305977,8.717701939869812,0.0,162.46498599439482,0.0,0.0,0.0,0.0,12.206815417541748,174.0,0.0,8.717701939869812,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
27,0.1543,0.251,0.105,307.945532128739,312.2345855961459,-4.289053467406916,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.372168284790405,93.85113268603688,58.0,0.6179999999651689,0.2810000000106164,1.0,0.0,1.0,152.91266157415714,142.48041979485234,1.0750369904523749,1.0,0.0,0.0,0.0,97.03287055458196,1.0,97.03287055458202,564.8543117177527,816.0773182086089,0.0,4.289053467406916,142.48041979485234,-26.372168284790405,0.0,26.372168284790405,0.0,0.0,307.945532128739,4.289053467406916,0.0,0.0,0.0,26.372168284790405,0.0,58.0,152.91266157415714,142.48041979485234,0.0,97.03287055458196
28,0.1543,0.251,0.105,224.33809213545905,182.35064392885067,41.98744820660838,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,50.33809213545905,1.0,50.33809213545908,514.5162195822936,807.7266742797582,41.98744820660838,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,224.33809213545905,0.0,41.98744820660838,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,50.33809213545905
29,0.1543,0.251,0.105,244.92845964051588,300.83299988484606,-55.90454024433018,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,70.92845964051588,1.0,70.92845964051594,443.5877599417777,680.8936743949121,0.0,55.90454024433018,162.46498599439482,0.0,0.0,0.0,0.0,0.0,244.92845964051588,55.90454024433018,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,70.92845964051588
30,0.1543,0.251,0.105,227.51863997635897,224.36829512500532,3.150344851353651,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,53.51863997635897,1.0,53.51863997635894,390.06911996541874,630.5253792699068,3.150344851353651,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,227.51863997635897,0.0,3.150344851353651,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,53.51863997635897
31,0.1543,0.251,0.105,211.82160716046496,224.74535405501223,-12.923746894547264,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,37.821607160464964,1.0,37.821607160464964,352.2475128049538,579.7800252148945,0.0,12.923746894547264,162.46498599439482,0.0,0.0,0.0,0.0,0.0,211.82160716046496,12.923746894547264,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,37.821607160464964
32,0.1543,0.251,0.105,195.49702180559063,133.57475288512197,61.92226892046867,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,21.497021805590634,1.0,21.497021805590634,330.75049099936314,620.2052723297726,61.92226892046867,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,195.49702180559063,0.0,61.92226892046867,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,21.497021805590634
33,0.1543,0.251,0.105,178.67897818859018,199.3623318720039,-20.683353683413713,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,4.678978188590179,1.0,4.678978188590179,326.07151281077296,594.8429404577687,0.0,20.683353683413713,162.46498599439482,0.0,0.0,0.0,0.0,0.0,178.67897818859018,20.683353683413713,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,4.678978188590179
34,0.1543,0.251,0.105,165.75179782570095,155.90239714239814,9.849400683302804,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.75179782570095,154.64812741078714,1.0725790477015162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,326.07151281077296,604.6923411410714,9.849400683302804,0.0,154.64812741078714,0.0,0.0,0.0,0.0,0.0,165.75179782570095,0.0,9.849400683302804,0.0,0.0,0.0,0.0,0.0,165.75179782570095,154.64812741078714,0.0,0.0
35,0.1543,0.251,0.105,162.13029755988526,172.59855420565452,-10.468256645769259,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.13029755988526,151.21601519528068,1.0732723529325847,1.0,0.0,0.0,1.0,0.0,0.0,0.0,326.07151281077296,594.2240844953021,0.0,10.468256645769259,151.21601519528068,0.0,0.0,0.0,0.0,0.0,162.13029755988526,10.468256645769259,0.0,0.0,0.0,0.0,0.0,0.0,162.13029755988526,151.21601519528068,0.0,0.0
36,0.1543,0.251,0.105,143.49828864570688,131.68960898901503,11.80867965669185,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.4649859944357,1.0709999999879598,1.0,0.0,30.501711354336237,1.0,0.0,0.0,-30.501711354336237,356.5732241651092,636.5344755063302,11.80867965669185,0.0,162.4649859944357,0.0,0.0,0.0,0.0,30.501711354336237,174.0,0.0,11.80867965669185,0.0,0.0,0.0,0.0,0.0,174.0,162.4649859944357,0.0,0.0
37,0.1543,0.251,0.105,157.27609530737038,167.82936875152348,-10.553273444153092,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,16.723904692629617,1.0,0.0,0.0,-16.723904692629617,373.2971288577388,642.7051067548067,0.0,10.553273444153092,162.46498599439482,0.0,0.0,0.0,0.0,16.723904692629617,174.0,10.553273444153092,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
38,0.1543,0.251,0.105,168.5615827139588,134.33480993814553,34.22677277581329,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,5.438417286041187,1.0,0.0,0.0,-5.438417286041187,378.73554614377997,682.3702968166612,34.22677277581329,0.0,162.46498599439482,0.0,0.0,0.0,0.0,5.438417286041187,174.0,0.0,34.22677277581329,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
39,0.1543,0.251,0.105,191.0740243862453,202.23393220035084,-11.159907814105537,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,17.07402438624533,1.0,17.074024386245355,361.6615217575346,654.1363646163103,0.0,11.159907814105537,162.46498599439482,0.0,0.0,0.0,0.0,0.0,191.0740243862453,11.159907814105537,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,17.07402438624533
40,0.1543,0.251,0.105,209.9782588863518,169.2315640131065,40.7466948732453,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.4649859944357,1.0709999999879598,1.0,0.0,0.0,0.0,35.97825888630868,1.0,35.97825888630871,325.6832628712259,658.9048006032469,40.7466948732453,0.0,162.4649859944357,0.0,0.0,0.0,0.0,0.0,209.9782588863518,0.0,40.7466948732453,0.0,0.0,0.0,0.0,0.0,174.0,162.4649859944357,0.0,35.97825888630868
41,0.1543,0.251,0.105,203.1153153118056,252.0183649205057,-48.90304960870009,0.0022722779144124195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,29.115315311805603,1.0,29.115315311805603,296.5679475594203,580.8864356827412,0.0,48.90304960870009,162.46498599439482,0.0,0.0,0.0,0.0,0.0,203.1153153118056,48.90304960870009,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,29.115315311805603
