t,Scenario7.GAS_PRICE,Scenario7.POWER_PRICE,Scenario7.HEAT_PRICE,Scenario7.heat_demand,Scenario7.heat_demand_scenario,Scenario7.delta_heat_demand,Scenario7.probability,Scenario7.heat_storage1.initial_soc,Scenario7.chp1.bin,Scenario7.chp1.power,Scenario7.chp1.gas,Scenario7.chp1.heat,Scenario7.chp1.eta_th,Scenario7.chp1.eta_el,Scenario7.chp1.y1,Scenario7.chp1.y2,Scenario7.chp2.bin,Scenario7.chp2.power,Scenario7.chp2.gas,Scenario7.chp2.heat,Scenario7.chp2.eta_th,Scenario7.chp2.eta_el,Scenario7.chp2.y1,Scenario7.chp2.y2,Scenario7.boiler1.bin,Scenario7.boiler1.heat,Scenario7.boiler1.gas,Scenario7.boiler1.eta_th,Scenario7.boiler1.y1,Scenario7.boiler1.y2,Scenario7.heat_storage1.heat_charge,Scenario7.heat_storage1.bin_charge,Scenario7.heat_storage1.heat_discharge,Scenario7.heat_storage1.bin_discharge,Scenario7.heat_storage1.heat_balance,Scenario7.heat_storage1.heat_capacity,Scenario7.heat_storage1.dispatch_heat_capacity,Scenario7.heat_storage1.dispatch_heat_charge,Scenario7.heat_storage1.dispatch_heat_discharge,Scenario7.ngas_grid.gas_balance,Scenario7.power_grid.power_balance,Scenario7.power_grid.power_supply,Scenario7.power_grid.power_feedin,Scenario7.heat_grid.heat_balance,Scenario7.heat_grid.heat_supply,Scenario7.heat_grid.heat_feedin,Scenario7.heat_grid.dispatch_heat_feedin,Scenario7.heat_grid.dispatch_heat_supply,Scenario7.heat_grid.dispatch_heat_balance,Scenario7.arc01_expanded.power,Scenario7.arc02_expanded.power,Scenario7.arc03_expanded.heat,Scenario7.arc04_expanded.heat,Scenario7.arc05_expanded.heat,Scenario7.arc06_expanded.gas,Scenario7.arc07_expanded.gas,Scenario7.arc08_expanded.heat
1,0.1543,0.251,0.105,141.65794546849713,139.05463024008097,2.6033152284161645,0.07822426048797672,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.657945468492983,1.0,5.657945468492983,314.342054531507,-3.0546302400768184,166.94536975992318,164.34205453150702,117.03958691910523,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,141.65794546849713,164.34205453150702,166.94536975992318,0.0,37.21858864027854,37.21858864027854,68.0,68.0,0.0,0.0,117.03958691910523,5.657945468492983
2,0.1543,0.251,0.105,146.05809396615078,151.98320591973078,-5.92511195358,0.07822426048797672,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027649,117.03958691909875,68.0,0.5809999999942325,0.3179999999992917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05809396615038,1.0,10.058093966150409,304.2839605653566,-19.037836159807227,154.0167940802697,159.9419060338497,117.03958691910523,-74.43717728055503,0.0,74.43717728055503,0.0,0.0,146.05809396615078,159.9419060338497,154.0167940802697,0.0,37.21858864027854,37.21858864027649,68.0,68.0,0.0,0.0,117.03958691910523,10.05809396615038
3,0.1543,0.251,0.105,234.2658713048652,268.2575467314162,-33.99167542655101,0.07822426048797672,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,98.26587130486104,90.69140898299536,1.0854986507662292,1.0,0.0,0.0,1.0,0.0,0.0,0.0,304.2839605653566,-53.02951158635824,136.008324573449,170.0,207.73099590210057,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,234.2658713048652,170.0,136.008324573449,0.0,37.21858864027854,37.21858864027854,68.0,68.0,98.26587130486104,90.69140898299536,117.03958691910523,0.0
4,0.1543,0.251,0.105,377.81893254322233,352.05838343759956,25.760549105622772,0.07822426048797672,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.317999999996065,1.0,0.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.317999999996065,1.0,0.0,1.0,174.0,162.46498599439482,1.07100000000252,1.0,0.0,0.0,0.0,67.81893254322233,1.0,67.81893254322233,236.46502802213428,-95.0878950239578,127.94161656240044,102.18106745677767,279.5045729134952,-74.43717728055259,0.0,74.43717728055259,0.0,0.0,377.81893254322233,102.18106745677767,127.94161656240044,0.0,37.218588640276295,37.218588640276295,68.0,68.0,174.0,162.46498599439482,117.0395869191004,67.81893254322233
5,0.1543,0.251,0.105,277.24856876614945,296.64735798401,-19.398789217860553,0.07822426048797672,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,129.51710392822372,120.30834377897261,1.0795158697459908,1.0,0.0,0.0,0.0,11.731464837921578,1.0,11.731464837921578,224.7335631842127,-126.21814907973993,138.86974594421787,158.26853516207842,237.34793069807785,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,277.24856876614945,158.26853516207842,138.86974594421787,0.0,37.21858864027854,37.21858864027854,68.0,68.0,129.51710392822372,120.30834377897261,117.03958691910523,11.731464837921578
6,0.1543,0.251,0.105,282.5553396973427,304.7849248662786,-22.2295851689359,0.07822426048797672,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,146.55533969733852,136.45555703913433,1.0762540453307323,1.0,0.0,0.0,1.0,0.0,0.0,0.0,224.7335631842127,-148.44773424867583,147.7704148310641,170.0,253.49514395823957,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,282.5553396973427,170.0,147.7704148310641,0.0,37.21858864027854,37.21858864027854,68.0,68.0,146.55533969733852,136.45555703913433,117.03958691910523,0.0
7,0.1543,0.251,0.105,254.46961668038313,254.62022408795372,-0.15060740757058966,0.07822426048797672,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,118.46961668037898,109.83859004406852,1.081630816629024,1.0,0.0,0.0,0.0,0.0,1.0,0.0,224.7335631842127,-148.59834165624642,169.8493925924294,170.0,226.87817696317376,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,254.46961668038313,170.0,169.8493925924294,0.0,37.21858864027854,37.21858864027854,68.0,68.0,118.46961668037898,109.83859004406852,117.03958691910523,0.0
8,0.1543,0.251,0.105,256.77642666862545,285.9275303346261,-29.151103666000665,0.07822426048797672,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.3179999999993092,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,96.97044661853866,89.4637291365618,1.0857466487354575,1.0,0.0,0.0,0.0,23.80598005008264,1.0,23.80598005008264,200.92758313413006,-201.55542537232972,117.0429162839167,146.19401994991736,206.50331605566703,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,256.77642666862545,146.19401994991736,117.0429162839167,0.0,37.21858864027854,37.21858864027854,68.0,68.0,96.97044661853866,89.4637291365618,117.03958691910523,23.80598005008264
9,0.1543,0.251,0.105,244.07998389809563,259.15731815402813,-15.077334255932499,0.07822426048797672,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,98.21923433915751,90.6472109192271,1.085507579014168,1.0,0.0,0.0,0.0,9.860749558933975,1.0,9.860749558933975,191.06683357519609,-226.4935091871962,145.06191618513353,160.13925044106603,207.68679783833232,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,244.07998389809563,160.13925044106603,145.06191618513353,0.0,37.21858864027854,37.21858864027854,68.0,68.0,98.21923433915751,90.6472109192271,117.03958691910523,9.860749558933975
10,0.1543,0.251,0.105,204.97773707045263,192.61648956589758,12.361247504555053,0.07822426048797672,320.0,1.0,37.21858864027628,117.03958691910034,68.0,0.580999999994272,0.31799999999930145,1.0,0.0,1.0,37.21858864027628,117.03958691910034,68.0,0.580999999994272,0.31799999999930145,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,16.222262929547313,1.0,0.0,0.0,-16.2222629295473,207.28909650474338,-197.90999875309382,153.7777370704527,141.41648956589765,195.34841044850916,-74.43717728055256,0.0,74.43717728055256,0.0,16.222262929547313,221.2,141.41648956589765,153.7777370704527,0.0,37.21858864027628,37.21858864027628,68.0,68.0,85.2,78.30882352940881,117.03958691910034,0.0
