t,Scenario10.GAS_PRICE,Scenario10.POWER_PRICE,Scenario10.HEAT_PRICE,Scenario10.heat_demand,Scenario10.heat_demand_scenario,Scenario10.delta_heat_demand,Scenario10.probability,Scenario10.heat_storage1.initial_soc,Scenario10.chp1.bin,Scenario10.chp1.power,Scenario10.chp1.gas,Scenario10.chp1.heat,Scenario10.chp1.eta_th,Scenario10.chp1.eta_el,Scenario10.chp1.y1,Scenario10.chp1.y2,Scenario10.chp2.bin,Scenario10.chp2.power,Scenario10.chp2.gas,Scenario10.chp2.heat,Scenario10.chp2.eta_th,Scenario10.chp2.eta_el,Scenario10.chp2.y1,Scenario10.chp2.y2,Scenario10.boiler1.bin,Scenario10.boiler1.heat,Scenario10.boiler1.gas,Scenario10.boiler1.eta_th,Scenario10.boiler1.y1,Scenario10.boiler1.y2,Scenario10.heat_storage1.heat_charge,Scenario10.heat_storage1.bin_charge,Scenario10.heat_storage1.heat_discharge,Scenario10.heat_storage1.bin_discharge,Scenario10.heat_storage1.heat_balance,Scenario10.heat_storage1.heat_capacity,Scenario10.heat_storage1.dispatch_heat_capacity,Scenario10.heat_storage1.dispatch_heat_charge,Scenario10.heat_storage1.dispatch_heat_discharge,Scenario10.ngas_grid.gas_balance,Scenario10.power_grid.power_balance,Scenario10.power_grid.power_supply,Scenario10.power_grid.power_feedin,Scenario10.heat_grid.heat_balance,Scenario10.heat_grid.heat_supply,Scenario10.heat_grid.heat_feedin,Scenario10.heat_grid.dispatch_heat_feedin,Scenario10.heat_grid.dispatch_heat_supply,Scenario10.heat_grid.dispatch_heat_balance,Scenario10.arc01_expanded.power,Scenario10.arc02_expanded.power,Scenario10.arc03_expanded.heat,Scenario10.arc04_expanded.heat,Scenario10.arc05_expanded.heat,Scenario10.arc06_expanded.gas,Scenario10.arc07_expanded.gas,Scenario10.arc08_expanded.heat
1,0.1543,0.251,0.105,43.23253744820239,30.500879427012173,12.73165802119022,0.06506228163950234,320.0,1.0,30.418502543644774,102.5017504657498,61.73057112506997,0.6041968868316572,0.29480311315893626,1.0,0.0,1.0,30.17054815805633,101.97165125018819,61.50196631586853,0.6050427246257024,0.2939572753648959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99999999273706,1.0,0.0,0.0,-79.99999999273706,399.99999999273706,92.73165801392727,12.73165802119022,0.0,102.5017504657496,-60.58905070170117,0.0,60.58905070170117,0.0,79.99999999273706,123.23253744093945,0.0,12.73165802119022,0.0,30.418502543644838,30.17054815805633,61.730571125070924,61.50196631586853,0.0,0.0,102.5017504657496,0.0
2,0.1543,0.251,0.105,49.80368966421722,63.18983566256961,-13.38614599835239,0.06506228163950234,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80368966421722,1.0,49.80368966421722,350.19631032851987,29.541822351357666,5.274471801067802e-07,13.386146525799571,-0.0,0.0,0.0,0.0,0.0,0.0,49.80368966421722,13.386146525799571,5.27447181042362e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80368966421722
3,0.1543,0.251,0.105,103.23696638860196,141.86505784501443,-38.62809145641248,0.06506228163950234,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.2185880066318,117.03958556443607,67.99999941580275,0.5810000021559458,0.31799999783465543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.23696697280118,1.0,35.23696697280118,314.95934335572105,-44.32323607785599,0.0,38.62809145641248,-0.0,-37.21858800663196,0.0,37.21858800663196,0.0,0.0,103.23696638860196,38.62809145641248,0.0,0.0,0.0,37.21858800663196,0.0,67.99999941580077,0.0,0.0,0.0,35.23696697280118
4,0.1543,0.251,0.105,67.01630690821528,55.79695137944003,11.219355528775253,0.06506228163950234,320.0,1.0,36.303679620585854,115.08361202275933,67.15648758788133,0.5841209959192556,0.31487900407134284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14018067966670025,1.0,0.0,0.0,-0.14018067966670025,315.099524035398,-32.963699869414036,11.219355528775253,0.0,115.08361202275933,-36.30367962058587,0.0,36.30367962058587,0.0,0.14018067966670025,67.15648758788198,0.0,11.219355528775253,0.0,36.30367962058587,0.0,67.15648758788198,0.0,0.0,0.0,115.08361202275933,0.0
5,0.1543,0.251,0.105,76.35427735256178,55.39495247152659,20.959324881035194,0.06506228163950234,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.218588033974804,117.03958562289232,67.99999944101197,0.5810000020626717,0.3179999979279301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.354277911551762,1.0,8.354277911551762,306.74524612384795,-20.358652899930604,20.959325235832836,3.547976425156513e-07,-0.0,-37.218588033974825,0.0,37.218588033974825,0.0,0.0,76.35427735256178,3.547976425156513e-07,20.959325235832836,0.0,0.0,37.218588033974825,0.0,67.99999944101002,0.0,0.0,0.0,8.354277911551762
6,0.1543,0.251,0.105,71.5362317258457,42.13585696802059,29.400374757825105,0.06506228163950234,320.0,1.0,37.21858797285495,117.03958549222469,67.99999938466166,0.5810000022711679,0.3179999977194322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5362323411859893,1.0,3.5362323411859893,303.20901378266393,5.505489516708508,29.400375130091643,3.722665398720675e-07,117.03958549222489,-37.21858797285494,0.0,37.21858797285494,0.0,0.0,71.5362317258457,3.722665398720675e-07,29.400375130091646,0.0,37.21858797285494,0.0,67.9999993846597,0.0,0.0,0.0,117.03958549222489,3.5362323411859893
7,0.1543,0.251,0.105,71.12055876569818,59.45503414909386,11.665524616604316,0.06506228163950234,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.218587997262155,117.03958554440477,67.99999940716421,0.5810000021879085,0.3179999978026907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.120559358535927,1.0,3.120559358535927,300.08845442413013,14.050454774776897,11.665525143530486,5.269261700996355e-07,-0.0,-37.218587997262205,0.0,37.218587997262205,0.0,0.0,71.12055876569818,5.269261700996355e-07,11.665525143530486,0.0,0.0,37.218587997262205,0.0,67.99999940716225,0.0,0.0,0.0,3.120559358535927
8,0.1543,0.251,0.105,63.4581086930931,80.97146534674937,-17.513356653656267,0.06506228163950234,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.62906890484811,109.36558836699501,64.69059503708692,0.5932447983571945,0.3057552016334041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2324863439944702,1.0,0.0,0.0,-1.2324863439944702,301.32094076812325,-2.2304155348848997,3.614001186511996e-07,17.513357015056386,-0.0,-33.62906890484815,0.0,33.62906890484815,0.0,1.2324863439944702,64.69059503708758,17.513357015056386,3.614001186511996e-07,0.0,0.0,33.62906890484815,0.0,64.69059503708758,0.0,0.0,0.0,0.0
9,0.1543,0.251,0.105,59.03278961511951,54.77805948366677,4.254730131452739,0.06506228163950234,320.0,1.0,32.661602998043314,107.29725262426271,63.79862711117536,0.5965450796830672,0.30245492030753635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7658374960564975,1.0,0.0,0.0,-4.7658374960564975,306.08677826417863,6.790152092624337,4.254730131452739,0.0,107.29725262426271,-32.66160299804337,0.0,32.66160299804337,0.0,4.7658374960564975,63.79862711117601,0.0,4.254730131452739,0.0,32.66160299804337,0.0,63.79862711117601,0.0,0.0,0.0,107.29725262426271,0.0
10,0.1543,0.251,0.105,54.294075742514494,44.44467505921169,9.849400683302804,0.06506228163950234,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.53534988501293,107.0273373492381,63.68222639195871,0.5969757623441668,0.3020242376464308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.388150649444864,1.0,0.0,0.0,-9.388150649444864,315.47492891362197,26.027703425372003,9.849400683302804,0.0,-0.0,-32.53534988501293,0.0,32.53534988501293,0.0,9.388150649444864,63.68222639195936,0.0,9.849400683302804,0.0,0.0,32.53534988501293,0.0,63.68222639195936,0.0,0.0,0.0,0.0
