t,Scenario5.GAS_PRICE,Scenario5.POWER_PRICE,Scenario5.HEAT_PRICE,Scenario5.heat_demand,Scenario5.heat_demand_scenario,Scenario5.delta_heat_demand,Scenario5.probability,Scenario5.chp1.bin,Scenario5.chp1.power,Scenario5.chp1.gas,Scenario5.chp1.heat,Scenario5.chp1.eta_th,Scenario5.chp1.eta_el,Scenario5.chp1.y1,Scenario5.chp1.y2,Scenario5.chp2.bin,Scenario5.chp2.power,Scenario5.chp2.gas,Scenario5.chp2.heat,Scenario5.chp2.eta_th,Scenario5.chp2.eta_el,Scenario5.chp2.y1,Scenario5.chp2.y2,Scenario5.boiler1.bin,Scenario5.boiler1.heat,Scenario5.boiler1.gas,Scenario5.boiler1.eta_th,Scenario5.boiler1.y1,Scenario5.boiler1.y2,Scenario5.heat_storage1.heat_charge,Scenario5.heat_storage1.bin_charge,Scenario5.heat_storage1.heat_discharge,Scenario5.heat_storage1.bin_discharge,Scenario5.heat_storage1.heat_balance,Scenario5.heat_storage1.heat_capacity,Scenario5.heat_storage1.dispatch_heat_capacity,Scenario5.heat_storage1.dispatch_heat_charge,Scenario5.heat_storage1.dispatch_heat_discharge,Scenario5.ngas_grid.gas_balance,Scenario5.power_grid.power_balance,Scenario5.power_grid.power_supply,Scenario5.power_grid.power_feedin,Scenario5.heat_grid.heat_balance,Scenario5.heat_grid.heat_supply,Scenario5.heat_grid.heat_feedin,Scenario5.heat_grid.dispatch_heat_feedin,Scenario5.heat_grid.dispatch_heat_supply,Scenario5.heat_grid.dispatch_heat_balance,Scenario5.arc01_expanded.power,Scenario5.arc02_expanded.power,Scenario5.arc03_expanded.heat,Scenario5.arc04_expanded.heat,Scenario5.arc05_expanded.heat,Scenario5.arc06_expanded.gas,Scenario5.arc07_expanded.gas,Scenario5.arc08_expanded.heat
31,0.1543,0.251,0.105,211.82160716046496,249.33462556616377,-37.5130184056988,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,37.821607160464964,1.0,37.821607160464964,352.2475128049538,529.0746129317129,0.0,37.5130184056988,162.46498599439482,0.0,0.0,0.0,0.0,0.0,211.82160716046496,37.5130184056988,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,37.821607160464964
32,0.1543,0.251,0.105,195.49702180559063,160.0532947431636,35.44372706242703,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,21.497021805590634,1.0,21.497021805590634,330.75049099936314,543.0213181885492,35.44372706242703,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,195.49702180559063,0.0,35.44372706242703,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,21.497021805590634
33,0.1543,0.251,0.105,178.67897818859018,149.48616424227097,29.192813946319205,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,4.678978188590179,1.0,4.678978188590179,326.07151281077296,567.5351539462782,29.192813946319205,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,178.67897818859018,0.0,29.192813946319205,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,4.678978188590179
34,0.1543,0.251,0.105,165.75179782570095,126.77428236893414,38.97751545676681,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.75179782570095,154.64812741078714,1.0725790477015162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,326.07151281077296,606.512669403045,38.97751545676681,0.0,154.64812741078714,0.0,0.0,0.0,0.0,0.0,165.75179782570095,0.0,38.97751545676681,0.0,0.0,0.0,0.0,0.0,165.75179782570095,154.64812741078714,0.0,0.0
35,0.1543,0.251,0.105,162.13029755988526,90.38227530174453,71.74802225814074,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.13029755988526,151.21601519528068,1.0732723529325847,1.0,0.0,0.0,1.0,0.0,0.0,0.0,326.07151281077296,678.2606916611858,71.74802225814074,0.0,151.21601519528068,0.0,0.0,0.0,0.0,0.0,162.13029755988526,0.0,71.74802225814074,0.0,0.0,0.0,0.0,0.0,162.13029755988526,151.21601519528068,0.0,0.0
36,0.1543,0.251,0.105,143.49828864570688,155.09103550783746,-11.592746862130582,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.4649859944357,1.0709999999879598,1.0,0.0,30.501711354336237,1.0,0.0,0.0,-30.501711354336237,356.5732241651092,697.1696561533914,0.0,11.592746862130582,162.4649859944357,0.0,0.0,0.0,0.0,30.501711354336237,174.0,11.592746862130582,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.4649859944357,0.0,0.0
37,0.1543,0.251,0.105,157.27609530737038,142.858945319506,14.417149987864377,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,16.723904692629617,1.0,0.0,0.0,-16.723904692629617,373.2971288577388,728.3107108338854,14.417149987864377,0.0,162.46498599439482,0.0,0.0,0.0,0.0,16.723904692629617,174.0,0.0,14.417149987864377,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
38,0.1543,0.251,0.105,168.5615827139588,157.52484291102104,11.036739802937774,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,5.438417286041187,1.0,0.0,0.0,-5.438417286041187,378.73554614377997,744.7858679228643,11.036739802937774,0.0,162.46498599439482,0.0,0.0,0.0,0.0,5.438417286041187,174.0,0.0,11.036739802937774,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
39,0.1543,0.251,0.105,191.0740243862453,176.8387854035906,14.235238982654693,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,17.07402438624533,1.0,17.074024386245355,361.6615217575346,741.9470825192736,14.235238982654693,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,191.0740243862453,0.0,14.235238982654693,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,17.07402438624533
40,0.1543,0.251,0.105,209.9782588863518,169.2315640131065,40.7466948732453,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.4649859944357,1.0709999999879598,1.0,0.0,0.0,0.0,35.97825888630868,1.0,35.97825888630871,325.6832628712259,746.7155185062103,40.7466948732453,0.0,162.4649859944357,0.0,0.0,0.0,0.0,0.0,209.9782588863518,0.0,40.7466948732453,0.0,0.0,0.0,0.0,0.0,174.0,162.4649859944357,0.0,35.97825888630868
41,0.1543,0.251,0.105,203.1153153118056,167.75612047828548,35.35919483352012,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,29.115315311805603,1.0,29.115315311805603,296.5679475594203,752.9593980279249,35.35919483352012,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,203.1153153118056,0.0,35.35919483352012,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,29.115315311805603
42,0.1543,0.251,0.105,221.8500904881562,189.67145901359305,32.17863147456316,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.4649859944357,1.0709999999879598,1.0,0.0,0.0,0.0,47.85009048811307,1.0,47.850090488113096,248.7178570713072,737.287939014375,32.17863147456316,0.0,162.4649859944357,0.0,0.0,0.0,0.0,0.0,221.8500904881562,0.0,32.17863147456316,0.0,0.0,0.0,0.0,0.0,174.0,162.4649859944357,0.0,47.85009048811307
43,0.1543,0.251,0.105,195.40575876553453,198.52922450942538,-3.123465743890847,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,21.40575876553453,1.0,21.40575876553453,227.31209830577268,712.7587145049496,0.0,3.123465743890847,162.46498599439482,0.0,0.0,0.0,0.0,0.0,195.40575876553453,3.123465743890847,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,21.40575876553453
44,0.1543,0.251,0.105,174.19685671830308,168.44098778940756,5.755868928895524,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,0.19685671830308138,1.0,0.19685671830308138,227.1152415874696,718.317726715542,5.755868928895524,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,174.19685671830308,0.0,5.755868928895524,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.19685671830308138
45,0.1543,0.251,0.105,130.24971892765575,110.0681515509139,20.181567376741853,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.4649859944357,1.0709999999879598,1.0,0.0,43.750281072387395,1.0,0.0,0.0,-43.750281072387395,270.865522659857,782.2495751646712,20.181567376741853,0.0,162.4649859944357,0.0,0.0,0.0,0.0,43.750281072387395,174.0,0.0,20.181567376741853,0.0,0.0,0.0,0.0,0.0,174.0,162.4649859944357,0.0,0.0
46,0.1543,0.251,0.105,127.61617203724172,108.30271332521694,19.313458712024783,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.61617203724172,118.50682201036503,1.0798797868727303,1.0,0.0,0.0,0.0,0.0,1.0,0.0,270.865522659857,801.563033876696,19.313458712024783,0.0,118.50682201036503,0.0,0.0,0.0,0.0,0.0,127.61617203724172,0.0,19.313458712024783,0.0,0.0,0.0,0.0,0.0,127.61617203724172,118.50682201036503,0.0,0.0
47,0.1543,0.251,0.105,130.5747347277373,69.13283891188195,61.44189581585536,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,43.42526527226269,1.0,0.0,0.0,-43.42526527226266,314.29078793211966,906.4301949648141,61.44189581585536,0.0,162.46498599439482,0.0,0.0,0.0,0.0,43.42526527226269,174.0,0.0,61.44189581585536,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
48,0.1543,0.251,0.105,131.10708315330484,132.6820075007631,-1.57492434745825,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,131.10708315330484,121.81517429678658,1.0792114818167273,1.0,0.0,0.0,1.0,0.0,0.0,0.0,314.29078793211966,904.8552706173558,0.0,1.57492434745825,121.81517429678658,0.0,0.0,0.0,0.0,0.0,131.10708315330484,1.57492434745825,0.0,0.0,0.0,0.0,0.0,0.0,131.10708315330484,121.81517429678658,0.0,0.0
49,0.1543,0.251,0.105,140.1480066658329,170.30563977130862,-30.157633105475725,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,33.851993334167105,1.0,0.0,0.0,-33.851993334167105,348.14278126628676,908.5496308460472,0.0,30.157633105475725,162.46498599439482,0.0,0.0,0.0,0.0,33.851993334167105,174.0,30.157633105475725,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
50,0.1543,0.251,0.105,160.71290325035235,151.99520131048254,8.717701939869812,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,13.287096749647645,1.0,0.0,0.0,-13.287096749647645,361.4298780159344,930.5544295355646,8.717701939869812,0.0,162.46498599439482,0.0,0.0,0.0,0.0,13.287096749647645,174.0,0.0,8.717701939869812,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
51,0.1543,0.251,0.105,332.6812176458411,371.3093091022536,-38.628091456412506,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858864031985,117.0395869191062,68.0,0.5810000000228401,0.3179999999459824,0.0,1.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,90.68121764584137,1.0,90.68121764584134,270.74866037009303,801.2451204333107,0.0,38.628091456412506,162.46498599439482,-37.21858864031985,0.0,37.21858864031985,0.0,0.0,332.6812176458411,38.628091456412506,0.0,0.0,0.0,37.21858864031985,0.0,68.0,174.0,162.46498599439482,0.0,90.68121764584137
52,0.1543,0.251,0.105,215.5314908646621,204.31213533588684,11.219355528775253,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,41.53149086466209,1.0,41.53149086466209,229.21716950543095,770.9329850974239,11.219355528775253,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,215.5314908646621,0.0,11.219355528775253,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,41.53149086466209
53,0.1543,0.251,0.105,244.69765472550557,274.98090659471393,-30.283251869208357,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,70.69765472550557,1.0,70.69765472550557,158.51951477992537,669.9520785027099,0.0,30.283251869208357,162.46498599439482,0.0,0.0,0.0,0.0,0.0,244.69765472550557,30.283251869208357,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,70.69765472550557
54,0.1543,0.251,0.105,227.71935900033648,224.56901414898283,3.150344851353651,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,53.71935900033648,1.0,53.71935900033648,104.80015577958889,619.3830643537271,3.150344851353651,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,227.71935900033648,0.0,3.150344851353651,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,53.71935900033648
55,0.1543,0.251,0.105,224.4432990364124,212.7777744198081,11.665524616604301,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,50.44329903641241,1.0,50.44329903641241,54.35685674317648,580.605289933919,11.665524616604301,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,224.4432990364124,0.0,11.665524616604301,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,50.44329903641241
56,0.1543,0.251,0.105,198.58276752855443,242.57466604025234,-43.99189851169791,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,24.582767528554427,1.0,24.582767528554427,29.77408921462205,512.0306238936666,0.0,43.99189851169791,162.46498599439482,0.0,0.0,0.0,0.0,0.0,198.58276752855443,43.99189851169791,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,24.582767528554427
57,0.1543,0.251,0.105,183.36446681294169,179.10973668148895,4.254730131452732,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,9.364466812941686,1.0,9.364466812941686,20.409622401680366,506.9208872121777,4.254730131452732,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,183.36446681294169,0.0,4.254730131452732,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,9.364466812941686
58,0.1543,0.251,0.105,167.37748595977186,128.39997050300505,38.97751545676681,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167.37748595977186,156.18879942349292,1.0722678236217955,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.409622401680366,545.8984026689445,38.97751545676681,0.0,156.18879942349292,0.0,0.0,0.0,0.0,0.0,167.37748595977186,0.0,38.97751545676681,0.0,0.0,0.0,0.0,0.0,167.37748595977186,156.18879942349292,0.0,0.0
59,0.1543,0.251,0.105,160.93370608052308,116.59111012368568,44.3425959568374,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.4649859944357,1.0709999999879598,1.0,0.0,13.066293919520064,1.0,0.0,0.0,-13.066293919520064,33.47591632120043,603.307292545302,44.3425959568374,0.0,162.4649859944357,0.0,0.0,0.0,0.0,13.066293919520064,174.0,0.0,44.3425959568374,0.0,0.0,0.0,0.0,0.0,174.0,162.4649859944357,0.0,0.0
60,0.1543,0.251,0.105,147.56410528945275,135.7554256327609,11.80867965669185,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,26.435894710547245,1.0,0.0,0.0,-26.435894710547245,59.911811031747675,641.5518669125411,11.80867965669185,0.0,162.46498599439482,0.0,0.0,0.0,0.0,26.435894710547245,174.0,0.0,11.80867965669185,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
61,0.1543,0.251,0.105,149.93713971900493,160.49041316315802,-10.553273444153092,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,149.93713971900493,139.66050424687592,1.0756066286453658,1.0,0.0,0.0,0.0,0.0,1.0,0.0,59.911811031747675,630.998593468388,0.0,10.553273444153092,139.66050424687592,0.0,0.0,0.0,0.0,0.0,149.93713971900493,10.553273444153092,0.0,0.0,0.0,0.0,0.0,0.0,149.93713971900493,139.66050424687592,0.0,0.0
62,0.1543,0.251,0.105,153.10509692310882,165.25839009304656,-12.15329316993774,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,153.10509692310882,142.6627916472215,1.0750001503517874,1.0,0.0,0.0,0.0,0.0,1.0,0.0,59.911811031747675,618.8453002984502,0.0,12.15329316993774,142.6627916472215,0.0,0.0,0.0,0.0,0.0,153.10509692310882,12.15329316993774,0.0,0.0,0.0,0.0,0.0,0.0,153.10509692310882,142.6627916472215,0.0,0.0
63,0.1543,0.251,0.105,176.05095758552378,161.81571860286908,14.235238982654693,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.4649859944357,1.0709999999879598,1.0,0.0,0.0,0.0,2.0509575854806315,1.0,2.0509575854806315,57.86085344626704,631.0295816956243,14.235238982654693,0.0,162.4649859944357,0.0,0.0,0.0,0.0,0.0,176.05095758552378,0.0,14.235238982654693,0.0,0.0,0.0,0.0,0.0,174.0,162.4649859944357,0.0,2.0509575854806315
64,0.1543,0.251,0.105,193.6464730047809,209.78601740151868,-16.13954439673779,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,19.646473004780887,1.0,19.646473004780887,38.214380441486156,595.2435642941057,0.0,16.13954439673779,162.46498599439482,0.0,0.0,0.0,0.0,0.0,193.6464730047809,16.13954439673779,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,19.646473004780887
65,0.1543,0.251,0.105,188.9600827968776,181.6883027774309,7.271780019446709,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,14.9600827968776,1.0,14.9600827968776,23.254297644608556,587.5552615166748,7.271780019446709,0.0,162.46498599439482,0.0,0.0,0.0,0.0,0.0,188.9600827968776,0.0,7.271780019446709,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,14.9600827968776
66,0.1543,0.251,0.105,197.25429764460856,248.56620934181535,-51.311911697206796,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,23.254297644608556,1.0,23.254297644608556,0.0,512.9890521748595,0.0,51.311911697206796,162.46498599439482,0.0,0.0,0.0,0.0,0.0,197.25429764460856,51.311911697206796,0.0,0.0,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,23.254297644608556
67,0.1543,0.251,0.105,172.12549540239544,198.77158886392846,-26.646093461533013,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.12549540239544,160.6885094914965,1.071358857850122,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,486.3429587133264,0.0,26.646093461533013,160.6885094914965,0.0,0.0,0.0,0.0,0.0,172.12549540239544,26.646093461533013,0.0,0.0,0.0,0.0,0.0,0.0,172.12549540239544,160.6885094914965,0.0,0.0
68,0.1543,0.251,0.105,158.46999716488727,173.19256738477765,-14.722570219890372,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,158.46999716488727,147.74713192149574,1.0739730861163117,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,471.62038849343605,0.0,14.722570219890372,147.74713192149574,0.0,0.0,0.0,0.0,0.0,158.46999716488727,14.722570219890372,0.0,0.0,0.0,0.0,0.0,0.0,158.46999716488727,147.74713192149574,0.0,0.0
69,0.1543,0.251,0.105,111.89990628579528,91.71833890905343,20.181567376741853,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.89990628579528,103.61244572746388,1.082888531442264,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,491.8019558701779,20.181567376741853,0.0,103.61244572746388,0.0,0.0,0.0,0.0,0.0,111.89990628579528,0.0,20.181567376741853,0.0,0.0,0.0,0.0,0.0,111.89990628579528,103.61244572746388,0.0,0.0
70,0.1543,0.251,0.105,109.72485750349446,90.41139879146968,19.313458712024783,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0870512275098,137.90716699839768,1.0759608122529718,1.0,0.0,38.362193724015334,1.0,0.0,0.0,-38.362193724015334,38.362193724015334,549.477608306218,19.313458712024783,0.0,137.90716699839768,0.0,0.0,0.0,0.0,38.362193724015334,148.0870512275098,0.0,19.313458712024783,0.0,0.0,0.0,0.0,0.0,148.0870512275098,137.90716699839768,0.0,0.0
71,0.1543,0.251,0.105,108.90660099078607,87.80549912617711,21.101101864608964,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.90660099078607,100.77567673293575,1.083461574122615,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.362193724015334,570.578710170827,21.101101864608964,0.0,100.77567673293575,0.0,0.0,0.0,0.0,0.0,108.90660099078607,0.0,21.101101864608964,0.0,0.0,0.0,0.0,0.0,108.90660099078607,100.77567673293575,0.0,0.0
72,0.1543,0.251,0.105,109.17544520199633,90.53659480056706,18.638850401429266,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.17544520199633,101.03046161037247,1.0834101061992978,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.362193724015334,589.2175605722563,18.638850401429266,0.0,101.03046161037247,0.0,0.0,0.0,0.0,0.0,109.17544520199633,0.0,18.638850401429266,0.0,0.0,0.0,0.0,0.0,109.17544520199633,101.03046161037247,0.0,0.0
73,0.1543,0.251,0.105,110.2910467007094,54.67009755285325,55.62094914785615,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.4649859943712,1.070999999987973,1.0,0.0,63.70895329930882,1.0,0.0,0.0,-63.70895329926568,102.07114702328101,708.5474630193781,55.62094914785615,0.0,162.4649859943712,0.0,0.0,0.0,0.0,63.70895329930882,174.0,0.0,55.62094914785615,0.0,0.0,0.0,0.0,0.0,174.0,162.4649859943712,0.0,0.0
74,0.1543,0.251,0.105,130.4486523936603,143.8347983920127,-13.38614599835239,0.007909008308975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.4486523936603,121.19117648168984,1.079337532750443,1.0,0.0,0.0,0.0,0.0,1.0,0.0,102.07114702328101,695.1613170210258,0.0,13.38614599835239,121.19117648168984,0.0,0.0,0.0,0.0,0.0,130.4486523936603,13.38614599835239,0.0,0.0,0.0,0.0,0.0,0.0,130.4486523936603,121.19117648168984,0.0,0.0
