t,Scenario4.GAS_PRICE,Scenario4.POWER_PRICE,Scenario4.HEAT_PRICE,Scenario4.heat_demand,Scenario4.heat_demand_scenario,Scenario4.delta_heat_demand,Scenario4.probability,Scenario4.heat_storage1.initial_soc,Scenario4.chp1.bin,Scenario4.chp1.power,Scenario4.chp1.gas,Scenario4.chp1.heat,Scenario4.chp1.eta_th,Scenario4.chp1.eta_el,Scenario4.chp1.y1,Scenario4.chp1.y2,Scenario4.chp2.bin,Scenario4.chp2.power,Scenario4.chp2.gas,Scenario4.chp2.heat,Scenario4.chp2.eta_th,Scenario4.chp2.eta_el,Scenario4.chp2.y1,Scenario4.chp2.y2,Scenario4.boiler1.bin,Scenario4.boiler1.heat,Scenario4.boiler1.gas,Scenario4.boiler1.eta_th,Scenario4.boiler1.y1,Scenario4.boiler1.y2,Scenario4.heat_storage1.heat_charge,Scenario4.heat_storage1.bin_charge,Scenario4.heat_storage1.heat_discharge,Scenario4.heat_storage1.bin_discharge,Scenario4.heat_storage1.heat_balance,Scenario4.heat_storage1.heat_capacity,Scenario4.heat_storage1.dispatch_heat_capacity,Scenario4.heat_storage1.dispatch_heat_charge,Scenario4.heat_storage1.dispatch_heat_discharge,Scenario4.ngas_grid.gas_balance,Scenario4.power_grid.power_balance,Scenario4.power_grid.power_supply,Scenario4.power_grid.power_feedin,Scenario4.heat_grid.heat_balance,Scenario4.heat_grid.heat_supply,Scenario4.heat_grid.heat_feedin,Scenario4.heat_grid.dispatch_heat_feedin,Scenario4.heat_grid.dispatch_heat_supply,Scenario4.heat_grid.dispatch_heat_balance,Scenario4.arc01_expanded.power,Scenario4.arc02_expanded.power,Scenario4.arc03_expanded.heat,Scenario4.arc04_expanded.heat,Scenario4.arc05_expanded.heat,Scenario4.arc06_expanded.gas,Scenario4.arc07_expanded.gas,Scenario4.arc08_expanded.heat
1,0.1543,0.251,0.105,141.65794546849713,139.05463024008097,2.6033152284161645,0.11556655713823559,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.657945468492983,1.0,5.657945468492983,314.342054531507,-3.0546302400768184,166.94536975992318,164.34205453150702,117.03958691910523,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,141.65794546849713,164.34205453150702,166.94536975992318,0.0,37.21858864027854,37.21858864027854,68.0,68.0,0.0,0.0,117.03958691910523,5.657945468492983
2,0.1543,0.251,0.105,146.05809396615078,129.87935798150858,16.178735984642202,0.11556655713823559,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027649,117.03958691909875,68.0,0.5809999999942325,0.3179999999992917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05809396615038,1.0,10.058093966150409,304.2839605653566,3.0660117784149747,170.0,153.8212640153578,117.03958691910523,-74.43717728055503,0.0,74.43717728055503,0.0,0.0,146.05809396615078,153.8212640153578,170.0,0.0,37.21858864027854,37.21858864027649,68.0,68.0,0.0,0.0,117.03958691910523,10.05809396615038
3,0.1543,0.251,0.105,234.2658713048652,233.9185087424106,0.34736256245457753,0.11556655713823559,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,98.26587130486104,90.69140898299536,1.0854986507662292,1.0,0.0,0.0,1.0,0.0,0.0,0.0,304.2839605653566,3.4133743408695523,170.0,169.65263743754542,207.73099590210057,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,234.2658713048652,169.65263743754542,170.0,0.0,37.21858864027854,37.21858864027854,68.0,68.0,98.26587130486104,90.69140898299536,117.03958691910523,0.0
4,0.1543,0.251,0.105,377.81893254322233,382.8264761154327,-5.007543572210352,0.11556655713823559,320.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.317999999996065,1.0,0.0,1.0,37.218588640276295,117.0395869191004,68.0,0.5809999999942721,0.317999999996065,1.0,0.0,1.0,174.0,162.46498599439482,1.07100000000252,1.0,0.0,0.0,0.0,67.81893254322233,1.0,67.81893254322233,236.46502802213428,-69.41310177456313,97.17352388456732,102.18106745677767,279.5045729134952,-74.43717728055259,0.0,74.43717728055259,0.0,0.0,377.81893254322233,102.18106745677767,97.17352388456732,0.0,37.218588640276295,37.218588640276295,68.0,68.0,174.0,162.46498599439482,117.0395869191004,67.81893254322233
5,0.1543,0.251,0.105,277.24856876614945,245.40478123376639,31.84378753238306,0.11556655713823559,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,129.51710392822372,120.30834377897261,1.0795158697459908,1.0,0.0,0.0,0.0,11.731464837921578,1.0,11.731464837921578,224.7335631842127,-49.30077908010165,170.0,138.15621246761694,237.34793069807785,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,277.24856876614945,138.15621246761694,170.0,0.0,37.21858864027854,37.21858864027854,68.0,68.0,129.51710392822372,120.30834377897261,117.03958691910523,11.731464837921578
6,0.1543,0.251,0.105,282.5553396973427,278.5348949598071,4.02044473753557,0.11556655713823559,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,146.55533969733852,136.45555703913433,1.0762540453307323,1.0,0.0,0.0,1.0,0.0,0.0,0.0,224.7335631842127,-45.28033434256608,170.0,165.97955526246443,253.49514395823957,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,282.5553396973427,165.97955526246443,170.0,0.0,37.21858864027854,37.21858864027854,68.0,68.0,146.55533969733852,136.45555703913433,117.03958691910523,0.0
7,0.1543,0.251,0.105,254.46961668038313,279.2094955991053,-24.739878918722184,0.11556655713823559,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,118.46961668037898,109.83859004406852,1.081630816629024,1.0,0.0,0.0,0.0,0.0,1.0,0.0,224.7335631842127,-70.02021326128826,145.26012108127782,170.0,226.87817696317376,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,254.46961668038313,170.0,145.26012108127782,0.0,37.21858864027854,37.21858864027854,68.0,68.0,118.46961668037898,109.83859004406852,117.03958691910523,0.0
8,0.1543,0.251,0.105,256.77642666862545,232.9704466185428,23.80598005008264,0.11556655713823559,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.3179999999993092,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,96.97044661853866,89.4637291365618,1.0857466487354575,1.0,0.0,0.0,0.0,23.80598005008264,1.0,23.80598005008264,200.92758313413006,-70.02021326128826,170.0,146.19401994991736,206.50331605566703,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,256.77642666862545,146.19401994991736,170.0,0.0,37.21858864027854,37.21858864027854,68.0,68.0,96.97044661853866,89.4637291365618,117.03958691910523,23.80598005008264
9,0.1543,0.251,0.105,244.07998389809563,284.0954019688946,-40.015418070798944,0.11556655713823559,320.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,98.21923433915751,90.6472109192271,1.085507579014168,1.0,0.0,0.0,0.0,9.860749558933975,1.0,9.860749558933975,191.06683357519609,-119.89638089102118,120.12383237026708,160.13925044106603,207.68679783833232,-74.43717728055708,0.0,74.43717728055708,0.0,0.0,244.07998389809563,160.13925044106603,120.12383237026708,0.0,37.21858864027854,37.21858864027854,68.0,68.0,98.21923433915751,90.6472109192271,117.03958691910523,9.860749558933975
10,0.1543,0.251,0.105,204.97773707045263,192.61648956589758,12.361247504555053,0.11556655713823559,320.0,1.0,37.21858864027628,117.03958691910034,68.0,0.580999999994272,0.31799999999930145,1.0,0.0,1.0,37.21858864027628,117.03958691910034,68.0,0.580999999994272,0.31799999999930145,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,16.222262929547313,1.0,0.0,0.0,-16.2222629295473,207.28909650474338,-91.31287045691882,153.7777370704527,141.41648956589765,195.34841044850916,-74.43717728055256,0.0,74.43717728055256,0.0,16.222262929547313,221.2,141.41648956589765,153.7777370704527,0.0,37.21858864027628,37.21858864027628,68.0,68.0,85.2,78.30882352940881,117.03958691910034,0.0
