t,Scenario1.GAS_PRICE,Scenario1.POWER_PRICE,Scenario1.HEAT_PRICE,Scenario1.heat_demand,Scenario1.heat_demand_scenario,Scenario1.delta_heat_demand,Scenario1.probability,Scenario1.chp1.bin,Scenario1.chp1.power,Scenario1.chp1.gas,Scenario1.chp1.heat,Scenario1.chp1.eta_th,Scenario1.chp1.eta_el,Scenario1.chp1.y1,Scenario1.chp1.y2,Scenario1.chp2.bin,Scenario1.chp2.power,Scenario1.chp2.gas,Scenario1.chp2.heat,Scenario1.chp2.eta_th,Scenario1.chp2.eta_el,Scenario1.chp2.y1,Scenario1.chp2.y2,Scenario1.boiler1.bin,Scenario1.boiler1.heat,Scenario1.boiler1.gas,Scenario1.boiler1.eta_th,Scenario1.boiler1.y1,Scenario1.boiler1.y2,Scenario1.heat_storage1.heat_charge,Scenario1.heat_storage1.bin_charge,Scenario1.heat_storage1.heat_discharge,Scenario1.heat_storage1.bin_discharge,Scenario1.heat_storage1.heat_balance,Scenario1.heat_storage1.heat_capacity,Scenario1.heat_storage1.dispatch,Scenario1.heat_storage1.dispatch_delta_heat_charge,Scenario1.heat_storage1.dispatch_delta_heat_discharge,Scenario1.heat_storage1.dispatch_heat_capacity,Scenario1.ngas_grid.gas_balance,Scenario1.power_grid.power_balance,Scenario1.power_grid.power_supply,Scenario1.power_grid.power_feedin,Scenario1.heat_grid.heat_balance,Scenario1.heat_grid.heat_supply,Scenario1.heat_grid.heat_feedin,Scenario1.heat_grid.dispatch_heat_feedin,Scenario1.arc01_expanded.power,Scenario1.arc02_expanded.power,Scenario1.arc03_expanded.heat,Scenario1.arc04_expanded.heat,Scenario1.arc05_expanded.heat,Scenario1.arc06_expanded.gas,Scenario1.arc07_expanded.gas,Scenario1.arc08_expanded.heat
39,0.1543,0.251,0.105,191.0740243862453,176.8387854035906,14.235238982654693,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,17.0740243862453,1.0,17.0740243862453,399.41359278520406,14.235238982654693,14.235238982654693,0.0,1098.1200897591957,162.46498599439482,0.0,0.0,0.0,0.0,0.0,191.0740243862453,14.235238982654693,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,17.0740243862453
40,0.1543,0.251,0.105,209.9782588863518,197.67468364809804,12.303575238253757,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,35.978258886351796,1.0,35.978258886351796,363.43533389885226,12.303575238253757,12.303575238253757,0.0,1086.7489813493514,162.46498599439482,0.0,0.0,0.0,0.0,0.0,209.9782588863518,12.303575238253757,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,35.978258886351796
41,0.1543,0.251,0.105,203.1153153118056,195.8435352923589,7.271780019446709,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,29.115315311805603,1.0,29.115315311805603,334.32001858704666,7.271780019446709,7.271780019446709,0.0,1072.1772260764392,162.46498599439482,0.0,0.0,0.0,0.0,0.0,203.1153153118056,7.271780019446709,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,29.115315311805603
42,0.1543,0.251,0.105,221.8500904881562,189.67145901359305,32.17863147456316,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,47.85009048815621,1.0,47.85009048815621,286.4699280988904,32.17863147456316,32.17863147456316,0.0,1088.6843985374094,162.46498599439482,0.0,0.0,0.0,0.0,0.0,221.8500904881562,32.17863147456316,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,47.85009048815621
43,0.1543,0.251,0.105,195.40575876553453,222.05185222706754,-26.646093461533013,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,21.40575876553453,1.0,21.40575876553453,265.0641693333559,-26.646093461533013,0.0,26.646093461533013,1013.9864528488088,162.46498599439482,0.0,0.0,0.0,0.0,0.0,195.40575876553453,-26.646093461533013,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,21.40575876553453
44,0.1543,0.251,0.105,174.19685671830308,168.44098778940756,5.755868928895524,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439536,1.070999999987968,1.0,0.0,0.0,0.0,0.19685671830251295,1.0,0.19685671830251295,264.8673126150534,5.755868928895524,5.755868928895524,0.0,1025.3013339882973,162.46498599439536,0.0,0.0,0.0,0.0,0.0,174.19685671830308,5.755868928895524,0.0,0.0,0.0,0.0,174.0,162.46498599439536,0.0,0.19685671830251295
45,0.1543,0.251,0.105,130.24971892765575,110.0681515509139,20.181567376741853,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,43.75028107234425,1.0,0.0,0.0,-43.75028107234425,308.61759368739763,20.181567376741853,20.181567376741853,0.0,1109.4147498141253,162.46498599439482,0.0,0.0,0.0,0.0,43.75028107234425,174.0,20.181567376741853,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
46,0.1543,0.251,0.105,127.61617203724172,108.30271332521694,19.313458712024783,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.61617203724118,118.50682201036452,1.0798797868727306,1.0,0.0,0.0,1.0,0.0,0.0,0.0,308.61759368739763,19.313458712024783,19.313458712024783,0.0,1148.0416672381748,118.50682201036452,0.0,0.0,0.0,0.0,0.0,127.61617203724172,19.313458712024783,0.0,0.0,0.0,0.0,127.61617203724118,118.50682201036452,0.0,0.0
47,0.1543,0.251,0.105,130.5747347277373,109.47363286312834,21.101101864608964,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.5747347277367,121.3106652811324,1.0793133953666671,1.0,0.0,0.0,1.0,0.0,0.0,0.0,308.61759368739763,21.101101864608964,21.101101864608964,0.0,1190.2438709673927,121.3106652811324,0.0,0.0,0.0,0.0,0.0,130.5747347277373,21.101101864608964,0.0,0.0,0.0,0.0,130.5747347277367,121.3106652811324,0.0,0.0
48,0.1543,0.251,0.105,131.10708315330484,72.04068325410056,59.066399899204285,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,42.89291684669516,1.0,0.0,0.0,-42.89291684669516,351.51051053409276,59.066399899204285,59.066399899204285,0.0,1351.2695876124965,162.46498599439482,0.0,0.0,0.0,0.0,42.89291684669516,174.0,59.066399899204285,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
49,0.1543,0.251,0.105,140.1480066658329,148.86099420797564,-8.712987542142741,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,33.851993334167105,1.0,0.0,0.0,-33.851993334167105,385.36250386825986,-8.712987542142741,0.0,8.712987542142741,1367.6956058623782,162.46498599439482,0.0,0.0,0.0,0.0,33.851993334167105,174.0,-8.712987542142741,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
50,0.1543,0.251,0.105,160.71290325035235,151.99520131048254,8.717701939869812,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,13.287096749647645,1.0,0.0,0.0,-13.287096749647645,398.64960061790754,8.717701939869812,8.717701939869812,0.0,1398.4181064917655,162.46498599439482,0.0,0.0,0.0,0.0,13.287096749647645,174.0,8.717701939869812,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
51,0.1543,0.251,0.105,332.6812176458411,371.3093091022536,-38.628091456412506,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.21858864031884,117.03958691910373,68.0,0.5810000000228415,0.31799999998762557,0.0,1.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,90.68121764584258,1.0,90.68121764584258,307.96838297206494,-38.628091456412506,0.0,38.628091456412506,1230.4807059330979,162.46498599439482,-37.21858864031884,0.0,37.21858864031884,0.0,0.0,332.6812176458411,-38.628091456412506,0.0,37.21858864031884,0.0,68.0,174.0,162.46498599439482,0.0,90.68121764584258
52,0.1543,0.251,0.105,215.5314908646621,235.08022801371996,-19.54873714905787,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,41.53149086466209,1.0,41.53149086466209,266.43689210740285,-19.54873714905787,0.0,19.54873714905787,1149.85174077032,162.46498599439482,0.0,0.0,0.0,0.0,0.0,215.5314908646621,-19.54873714905787,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,41.53149086466209
53,0.1543,0.251,0.105,244.69765472550557,249.35961821959216,-4.661963494086592,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,70.69765472550557,1.0,70.69765472550557,195.73923738189728,-4.661963494086592,0.0,4.661963494086592,1069.8301590566412,162.46498599439482,0.0,0.0,0.0,0.0,0.0,244.69765472550557,-4.661963494086592,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,70.69765472550557
54,0.1543,0.251,0.105,227.71935900033648,224.56901414898283,3.150344851353651,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,53.71935900033648,1.0,53.71935900033648,142.0198783815608,3.150344851353651,3.150344851353651,0.0,1022.4114897590119,162.46498599439482,0.0,0.0,0.0,0.0,0.0,227.71935900033648,3.150344851353651,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,53.71935900033648
55,0.1543,0.251,0.105,224.4432990364124,188.18850290865655,36.25479612775587,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,50.44329903641241,1.0,50.44329903641241,91.57657934514839,36.25479612775587,36.25479612775587,0.0,1044.4777829781112,162.46498599439482,0.0,0.0,0.0,0.0,0.0,224.4432990364124,36.25479612775587,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,50.44329903641241
56,0.1543,0.251,0.105,198.58276752855443,189.61758232416906,8.965185204385364,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,24.582767528554427,1.0,24.582767528554427,66.99381181659396,8.965185204385364,8.965185204385364,0.0,1037.8253858583275,162.46498599439482,0.0,0.0,0.0,0.0,0.0,198.58276752855443,8.965185204385364,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,24.582767528554427
57,0.1543,0.251,0.105,183.36446681294169,154.17165286662248,29.192813946319205,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,9.364466812941686,1.0,9.364466812941686,57.629345003652276,29.192813946319205,29.192813946319205,0.0,1086.8465469380242,162.46498599439482,0.0,0.0,0.0,0.0,0.0,183.36446681294169,29.192813946319205,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,9.364466812941686
58,0.1543,0.251,0.105,167.37748595977186,157.52808527646906,9.849400683302804,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,6.62251404022814,1.0,0.0,0.0,-6.62251404022814,64.25185904388042,9.849400683302804,9.849400683302804,0.0,1113.167862344858,162.46498599439482,0.0,0.0,0.0,0.0,6.62251404022814,174.0,9.849400683302804,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
59,0.1543,0.251,0.105,160.93370608052308,116.59111012368568,44.3425959568374,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,13.06629391947692,1.0,0.0,0.0,-13.06629391947692,77.31815296335733,44.3425959568374,44.3425959568374,0.0,1214.9193481780096,162.46498599439482,0.0,0.0,0.0,0.0,13.06629391947692,174.0,44.3425959568374,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
60,0.1543,0.251,0.105,147.56410528945275,135.7554256327609,11.80867965669185,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,26.435894710547245,1.0,0.0,0.0,-26.435894710547245,103.75404767390458,11.80867965669185,11.80867965669185,0.0,1264.9726022019406,162.46498599439482,0.0,0.0,0.0,0.0,26.435894710547245,174.0,11.80867965669185,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
61,0.1543,0.251,0.105,149.93713971900493,135.51998973114056,14.417149987864377,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,24.062860280995068,1.0,0.0,0.0,-24.062860280995068,127.81690795489965,14.417149987864377,14.417149987864377,0.0,1317.8697624586644,162.46498599439482,0.0,0.0,0.0,0.0,24.062860280995068,174.0,14.417149987864377,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
62,0.1543,0.251,0.105,153.10509692310882,165.25839009304656,-12.15329316993774,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,20.894903076891183,1.0,0.0,0.0,-20.894903076891183,148.71181103179083,-12.15329316993774,0.0,12.15329316993774,1314.45807919568,162.46498599439482,0.0,0.0,0.0,0.0,20.894903076891183,174.0,-12.15329316993774,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
63,0.1543,0.251,0.105,176.05095758552378,111.0254250093486,65.02553257617518,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,90.85095758552377,1.0,90.85095758552377,57.86085344626704,65.02553257617518,65.02553257617518,0.0,1353.6581867625066,78.30882352940881,0.0,0.0,0.0,0.0,0.0,176.05095758552378,65.02553257617518,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,90.85095758552377
64,0.1543,0.251,0.105,193.6464730047809,209.78601740151868,-16.13954439673779,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,19.646473004780887,1.0,19.646473004780887,38.214380441486156,-16.13954439673779,0.0,16.13954439673779,1301.7326249642501,162.46498599439482,0.0,0.0,0.0,0.0,0.0,193.6464730047809,-16.13954439673779,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,19.646473004780887
65,0.1543,0.251,0.105,188.9600827968776,209.7757175915043,-20.815634794626703,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,14.9600827968776,1.0,14.9600827968776,23.254297644608556,-20.815634794626703,0.0,20.815634794626703,1245.1412725781192,162.46498599439482,0.0,0.0,0.0,0.0,0.0,188.9600827968776,-20.815634794626703,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,14.9600827968776
66,0.1543,0.251,0.105,197.25429764460856,165.0756661700454,32.17863147456316,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,0.0,0.0,23.254297644608556,1.0,23.254297644608556,0.0,32.17863147456316,32.17863147456316,0.0,1286.244237882637,162.46498599439482,0.0,0.0,0.0,0.0,0.0,197.25429764460856,32.17863147456316,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,23.254297644608556
67,0.1543,0.251,0.105,172.12549540239544,198.77158886392846,-26.646093461533013,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.12549540239493,160.688509491496,1.071358857850122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-26.646093461533013,0.0,26.646093461533013,1232.952050959571,160.688509491496,0.0,0.0,0.0,0.0,0.0,172.12549540239544,-26.646093461533013,0.0,0.0,0.0,0.0,172.12549540239493,160.688509491496,0.0,0.0
68,0.1543,0.251,0.105,158.46999716488727,152.71412823599175,5.755868928895524,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,158.46999716488727,147.74713192149574,1.0739730861163117,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.755868928895524,5.755868928895524,0.0,1244.463788817362,147.74713192149574,0.0,0.0,0.0,0.0,0.0,158.46999716488727,5.755868928895524,0.0,0.0,0.0,0.0,158.46999716488727,147.74713192149574,0.0,0.0
69,0.1543,0.251,0.105,111.89990628579528,110.01946026904308,1.8804460167522024,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,62.10009371420472,1.0,0.0,0.0,-62.10009371420472,62.10009371420472,1.8804460167522024,1.8804460167522024,0.0,1310.324774565071,162.46498599439482,0.0,0.0,0.0,0.0,62.10009371420472,174.0,1.8804460167522024,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
70,0.1543,0.251,0.105,109.72485750349446,73.36179713688398,36.36306036661048,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,64.27514249650554,1.0,0.0,0.0,-64.27514249650554,126.37523621071026,36.36306036661048,36.36306036661048,0.0,1447.3260377947975,162.46498599439482,0.0,0.0,0.0,0.0,64.27514249650554,174.0,36.36306036661048,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
71,0.1543,0.251,0.105,108.90660099078607,87.80549912617711,21.101101864608964,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,65.09339900921393,1.0,0.0,0.0,-65.09339900921393,191.46863521992418,21.101101864608964,21.101101864608964,0.0,1554.6216405332293,162.46498599439482,0.0,0.0,0.0,0.0,65.09339900921393,174.0,21.101101864608964,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
72,0.1543,0.251,0.105,109.17544520199633,70.32282005167954,38.85262515031678,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,64.82455479800367,1.0,0.0,0.0,-64.82455479800367,256.2931900179278,38.85262515031678,38.85262515031678,0.0,1697.1514456318666,162.46498599439482,0.0,0.0,0.0,0.0,64.82455479800367,174.0,38.85262515031678,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
73,0.1543,0.251,0.105,110.2910467007094,76.11474311618622,34.17630358452318,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,63.7089532992906,1.0,0.0,0.0,-63.7089532992906,320.00214331721844,34.17630358452318,34.17630358452318,0.0,1829.2130061002035,162.46498599439482,0.0,0.0,0.0,0.0,63.7089532992906,174.0,34.17630358452318,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
74,0.1543,0.251,0.105,130.4486523936603,99.62710251556828,30.821549878092014,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.44865239365976,121.19117648168933,1.079337532750443,1.0,0.0,0.0,1.0,0.0,0.0,0.0,320.00214331721844,30.821549878092014,30.821549878092014,0.0,1890.8561058563876,121.19117648168933,0.0,0.0,0.0,0.0,0.0,130.4486523936603,30.821549878092014,0.0,0.0,0.0,0.0,130.44865239365976,121.19117648168933,0.0,0.0
75,0.1543,0.251,0.105,253.28816401438664,326.2552934598047,-72.96712944541807,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.25529345980434,145.64824718256818,1.0743970721859786,1.0,0.0,0.0,0.0,97.0328705545823,1.0,97.0328705545823,222.96927276263614,-72.96712944541807,0.0,72.96712944541807,1647.888976410969,145.64824718256818,0.0,0.0,0.0,0.0,0.0,253.28816401438664,-72.96712944541807,0.0,0.0,0.0,0.0,156.25529345980434,145.64824718256818,0.0,97.0328705545823
76,0.1543,0.251,0.105,165.82631078394223,154.60695525516698,11.219355528775253,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.8263107839417,154.71874367902427,1.0725647828333846,1.0,0.0,0.0,1.0,0.0,0.0,0.0,222.96927276263614,11.219355528775253,11.219355528775253,0.0,1670.3276874685196,154.71874367902427,0.0,0.0,0.0,0.0,0.0,165.82631078394223,11.219355528775253,0.0,0.0,0.0,0.0,165.8263107839417,154.71874367902427,0.0,0.0
77,0.1543,0.251,0.105,179.0382764686991,234.9428167130293,-55.90454024433018,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,93.8382764686991,1.0,93.8382764686991,129.13099629393702,-55.90454024433018,0.0,55.90454024433018,1464.68033051116,78.30882352940881,0.0,0.0,0.0,0.0,0.0,179.0382764686991,-55.90454024433018,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,93.8382764686991
78,0.1543,0.251,0.105,168.50833789730706,139.10796313948197,29.40037475782509,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,168.50833789730706,157.26051293001382,1.072051331696817,1.0,0.0,0.0,1.0,0.0,0.0,0.0,129.13099629393702,29.40037475782509,29.40037475782509,0.0,1523.48108002681,157.26051293001382,0.0,0.0,0.0,0.0,0.0,168.50833789730706,29.40037475782509,0.0,0.0,0.0,0.0,168.50833789730706,157.26051293001382,0.0,0.0
79,0.1543,0.251,0.105,159.76463940823692,148.0991147916326,11.66552461660433,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,159.7646394082364,148.9740702431773,1.073725237939094,1.0,0.0,0.0,1.0,0.0,0.0,0.0,129.13099629393702,11.66552461660433,11.66552461660433,0.0,1546.8121292600188,148.9740702431773,0.0,0.0,0.0,0.0,0.0,159.76463940823692,11.66552461660433,0.0,0.0,0.0,0.0,159.7646394082364,148.9740702431773,0.0,0.0
80,0.1543,0.251,0.105,137.86316145613668,102.41943439370965,35.44372706242703,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.86316145613668,128.21794032470643,1.077918088447942,1.0,0.0,0.0,1.0,0.0,0.0,0.0,129.13099629393702,35.44372706242703,35.44372706242703,0.0,1617.6995833848728,128.21794032470643,0.0,0.0,0.0,0.0,0.0,137.86316145613668,35.44372706242703,0.0,0.0,0.0,0.0,137.86316145613668,128.21794032470643,0.0,0.0
81,0.1543,0.251,0.105,128.2122606084446,74.08136284725896,54.13089776118565,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.212260608444,119.07173785092382,1.0797656708174326,1.0,0.0,0.0,1.0,0.0,0.0,0.0,129.13099629393702,54.13089776118565,54.13089776118565,0.0,1725.9613789072441,119.07173785092382,0.0,0.0,0.0,0.0,0.0,128.2122606084446,54.13089776118565,0.0,0.0,0.0,0.0,128.212260608444,119.07173785092382,0.0,0.0
82,0.1543,0.251,0.105,109.95704053293868,129.2357546230999,-19.278714090161216,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,64.04295946706132,1.0,0.0,0.0,-64.04295946706132,193.17395576099835,-19.278714090161216,0.0,19.278714090161216,1751.446910193983,162.46498599439482,0.0,0.0,0.0,0.0,64.04295946706132,174.0,-19.278714090161216,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
